block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,A,32,0,mov,left,100,incongruent,right
cp_prp,A,32,1,mov,left,100,congruent,right
cp_prp,A,32,2,mov,left,600,incongruent,left
cp_prp,A,32,3,mov,left,600,congruent,left
cp_prp,A,32,4,mov,left,600,incongruent,right
cp_prp,A,32,5,mov,left,300,incongruent,right
cp_prp,A,32,6,mov,left,600,incongruent,right
cp_prp,A,32,7,mov,left,600,congruent,right
cp_prp,A,32,8,mov,left,100,incongruent,right
cp_prp,A,32,9,mov,left,100,incongruent,left
cp_prp,A,32,10,mov,left,100,incongruent,left
cp_prp,A,32,11,mov,left,300,incongruent,left
cp_prp,A,32,12,mov,left,100,congruent,left
cp_prp,A,32,13,mov,left,300,incongruent,right
cp_prp,A,32,14,mov,left,600,incongruent,left
cp_prp,A,32,15,mov,left,600,incongruent,left
cp_prp,A,32,16,mov,left,300,congruent,left
cp_prp,A,32,17,mov,left,600,congruent,right
cp_prp,A,32,18,mov,left,300,congruent,right
cp_prp,A,32,19,mov,left,600,congruent,left
cp_prp,A,32,20,mov,left,100,congruent,right
cp_prp,A,32,21,mov,left,300,incongruent,right
cp_prp,A,32,22,mov,left,100,congruent,left
cp_prp,A,32,23,mov,left,100,congruent,right
cp_prp,A,32,24,mov,left,300,congruent,right
cp_prp,A,32,25,mov,left,100,incongruent,left
cp_prp,A,32,26,mov,left,300,congruent,left
cp_prp,A,32,27,mov,left,600,congruent,left
cp_prp,A,32,28,mov,left,300,congruent,left
cp_prp,A,32,29,mov,left,300,congruent,right
cp_prp,A,32,30,mov,left,600,incongruent,left
cp_prp,A,32,31,mov,left,300,congruent,left
cp_prp,A,32,32,mov,left,100,congruent,right
cp_prp,A,32,33,mov,left,300,incongruent,left
cp_prp,A,32,34,mov,left,300,incongruent,left
cp_prp,A,32,35,mov,left,600,congruent,left
cp_prp,A,32,36,mov,left,600,incongruent,right
cp_prp,A,32,37,mov,left,300,incongruent,right
cp_prp,A,32,38,mov,left,300,congruent,right
cp_prp,A,32,39,mov,left,600,congruent,right
cp_prp,A,32,40,mov,left,600,congruent,right
cp_prp,A,32,41,mov,left,100,incongruent,left
cp_prp,A,32,42,mov,left,100,incongruent,left
cp_prp,A,32,43,mov,left,600,congruent,left
cp_prp,A,32,44,mov,left,100,congruent,left
cp_prp,A,32,45,mov,left,100,incongruent,right
cp_prp,A,32,46,mov,left,600,incongruent,left
cp_prp,A,32,47,mov,left,300,congruent,left
cp_prp,A,32,48,mov,left,300,congruent,left
cp_prp,A,32,49,mov,left,300,incongruent,left
cp_prp,A,32,50,mov,left,300,congruent,right
cp_prp,A,32,51,mov,left,100,congruent,left
cp_prp,A,32,52,mov,left,600,incongruent,right
cp_prp,A,32,53,mov,left,100,congruent,left
cp_prp,A,32,54,mov,left,100,incongruent,right
cp_prp,A,32,55,mov,left,100,congruent,right
cp_prp,A,32,56,mov,left,100,incongruent,right
cp_prp,A,32,57,mov,left,100,incongruent,left
cp_prp,A,32,58,mov,left,100,incongruent,left
cp_prp,A,32,59,mov,left,600,congruent,left
cp_prp,A,32,60,mov,left,300,congruent,left
cp_prp,A,32,61,mov,left,300,incongruent,right
cp_prp,A,32,62,mov,left,100,congruent,right
cp_prp,A,32,63,mov,left,100,incongruent,left
cp_prp,A,32,64,mov,left,600,congruent,right
cp_prp,A,32,65,mov,left,600,congruent,right
cp_prp,A,32,66,mov,left,600,incongruent,left
cp_prp,A,32,67,mov,left,600,congruent,left
cp_prp,A,32,68,mov,left,600,incongruent,right
cp_prp,A,32,69,mov,left,300,incongruent,right
cp_prp,A,32,70,mov,left,600,incongruent,right
cp_prp,A,32,71,mov,left,100,congruent,right
cp_prp,A,32,72,mov,left,100,incongruent,right
cp_prp,A,32,73,mov,left,600,incongruent,left
cp_prp,A,32,74,mov,left,300,incongruent,left
cp_prp,A,32,75,mov,left,600,incongruent,right
cp_prp,A,32,76,mov,left,300,congruent,left
cp_prp,A,32,77,mov,left,300,incongruent,right
cp_prp,A,32,78,mov,left,600,incongruent,left
cp_prp,A,32,79,mov,left,100,congruent,right
cp_prp,A,32,80,mov,left,100,congruent,left
cp_prp,A,32,81,mov,left,300,incongruent,left
cp_prp,A,32,82,mov,left,600,congruent,right
cp_prp,A,32,83,mov,left,100,incongruent,right
cp_prp,A,32,84,mov,left,300,incongruent,left
cp_prp,A,32,85,mov,left,100,incongruent,right
cp_prp,A,32,86,mov,left,100,congruent,left
cp_prp,A,32,87,mov,left,600,congruent,right
cp_prp,A,32,88,mov,left,300,congruent,right
cp_prp,A,32,89,mov,left,600,incongruent,right
cp_prp,A,32,90,mov,left,300,incongruent,left
cp_prp,A,32,91,mov,left,600,congruent,left
cp_prp,A,32,92,mov,left,100,congruent,left
cp_prp,A,32,93,mov,left,300,incongruent,right
cp_prp,A,32,94,mov,left,300,congruent,right
cp_prp,A,32,95,mov,left,300,congruent,right
