block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,5,0,mov,right,incongruent,right,First
cp_stroop,A,5,1,mov,right,incongruent,left,Switch
cp_stroop,A,5,2,mov,left,incongruent,left,Repeat
cp_stroop,A,5,3,mov,left,congruent,left,Repeat
cp_stroop,A,5,4,mov,right,congruent,left,Repeat
cp_stroop,A,5,5,mov,left,congruent,right,Switch
cp_stroop,A,5,6,mov,left,incongruent,right,Repeat
cp_stroop,A,5,7,mov,right,incongruent,right,Repeat
cp_stroop,A,5,8,mov,left,congruent,right,Repeat
cp_stroop,A,5,9,mov,right,incongruent,left,Switch
cp_stroop,A,5,10,mov,right,congruent,left,Repeat
cp_stroop,A,5,11,mov,left,incongruent,left,Repeat
cp_stroop,A,5,12,mov,right,congruent,right,Switch
cp_stroop,A,5,13,mov,left,incongruent,right,Repeat
cp_stroop,A,5,14,mov,right,incongruent,right,Repeat
cp_stroop,A,5,15,mov,left,incongruent,right,Repeat
cp_stroop,A,5,16,mov,right,congruent,left,Switch
cp_stroop,A,5,17,mov,right,incongruent,left,Repeat
cp_stroop,A,5,18,mov,right,congruent,left,Repeat
cp_stroop,A,5,19,mov,left,congruent,right,Switch
cp_stroop,A,5,20,mov,right,congruent,right,Repeat
cp_stroop,A,5,21,mov,right,congruent,left,Switch
cp_stroop,A,5,22,mov,left,incongruent,right,Switch
cp_stroop,A,5,23,mov,right,incongruent,right,Repeat
cp_stroop,A,5,24,mov,left,congruent,right,Repeat
cp_stroop,A,5,25,mov,left,congruent,right,Repeat
cp_stroop,A,5,26,mov,right,congruent,left,Switch
cp_stroop,A,5,27,mov,left,incongruent,left,Repeat
cp_stroop,A,5,28,mov,right,incongruent,left,Repeat
cp_stroop,A,5,29,mov,left,congruent,left,Repeat
cp_stroop,A,5,30,mov,left,incongruent,right,Switch
cp_stroop,A,5,31,mov,left,congruent,left,Switch
cp_stroop,A,5,32,mov,right,congruent,right,Switch
cp_stroop,A,5,33,mov,left,incongruent,right,Repeat
cp_stroop,A,5,34,mov,left,incongruent,left,Switch
cp_stroop,A,5,35,mov,right,congruent,left,Repeat
cp_stroop,A,5,36,mov,right,incongruent,right,Switch
cp_stroop,A,5,37,mov,right,congruent,right,Repeat
cp_stroop,A,5,38,mov,left,incongruent,right,Repeat
cp_stroop,A,5,39,mov,left,incongruent,left,Switch
cp_stroop,A,5,40,mov,right,incongruent,right,Switch
cp_stroop,A,5,41,mov,right,incongruent,left,Switch
cp_stroop,A,5,42,mov,right,congruent,left,Repeat
cp_stroop,A,5,43,mov,left,incongruent,left,Repeat
cp_stroop,A,5,44,mov,right,congruent,right,Switch
cp_stroop,A,5,45,mov,right,incongruent,right,Repeat
cp_stroop,A,5,46,mov,right,incongruent,right,Repeat
cp_stroop,A,5,47,mov,left,incongruent,left,Switch
cp_stroop,A,5,48,mov,right,congruent,left,Repeat
cp_stroop,A,5,49,mov,right,incongruent,left,Repeat
cp_stroop,A,5,50,mov,left,congruent,right,Switch
cp_stroop,A,5,51,mov,right,congruent,right,Repeat
cp_stroop,A,5,52,mov,left,incongruent,left,Switch
cp_stroop,A,5,53,mov,left,congruent,right,Switch
cp_stroop,A,5,54,mov,right,congruent,right,Repeat
cp_stroop,A,5,55,mov,left,incongruent,right,Repeat
cp_stroop,A,5,56,mov,left,congruent,left,Switch
cp_stroop,A,5,57,mov,right,incongruent,left,Repeat
cp_stroop,A,5,58,mov,left,congruent,left,Repeat
cp_stroop,A,5,59,mov,left,incongruent,left,Repeat
cp_stroop,A,5,60,mov,right,congruent,right,Switch
cp_stroop,A,5,61,mov,left,congruent,left,Switch
cp_stroop,A,5,62,mov,left,incongruent,left,Repeat
cp_stroop,A,5,63,mov,left,incongruent,right,Switch
cp_stroop,A,5,64,mov,right,congruent,left,Switch
cp_stroop,A,5,65,mov,right,incongruent,left,Repeat
cp_stroop,A,5,66,mov,left,incongruent,right,Switch
cp_stroop,A,5,67,mov,left,congruent,right,Repeat
cp_stroop,A,5,68,mov,left,congruent,left,Switch
cp_stroop,A,5,69,mov,right,congruent,left,Repeat
cp_stroop,A,5,70,mov,left,incongruent,right,Switch
cp_stroop,A,5,71,mov,left,congruent,left,Switch
cp_stroop,A,5,72,mov,right,incongruent,right,Switch
cp_stroop,A,5,73,mov,left,congruent,right,Repeat
cp_stroop,A,5,74,mov,right,congruent,left,Switch
cp_stroop,A,5,75,mov,right,incongruent,right,Switch
