block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,16,0,or,right,congruent,mid,high,left
cp_stroop_crossed,B,16,1,or,left,incongruent,low,high,right
cp_stroop_crossed,B,16,2,or,right,incongruent,high,high,left
cp_stroop_crossed,B,16,3,or,left,congruent,mid,low,left
cp_stroop_crossed,B,16,4,or,right,congruent,low,low,left
cp_stroop_crossed,B,16,5,or,left,incongruent,low,high,right
cp_stroop_crossed,B,16,6,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,16,7,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,16,8,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,16,9,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,16,10,or,right,congruent,low,high,right
cp_stroop_crossed,B,16,11,or,right,congruent,high,mid,left
cp_stroop_crossed,B,16,12,or,left,incongruent,low,low,right
cp_stroop_crossed,B,16,13,or,left,incongruent,high,high,left
cp_stroop_crossed,B,16,14,or,right,congruent,high,low,left
cp_stroop_crossed,B,16,15,or,left,incongruent,mid,low,right
cp_stroop_crossed,B,16,16,or,right,congruent,high,high,left
cp_stroop_crossed,B,16,17,or,left,congruent,high,mid,right
cp_stroop_crossed,B,16,18,or,right,congruent,high,high,right
cp_stroop_crossed,B,16,19,or,right,incongruent,high,mid,right
cp_stroop_crossed,B,16,20,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,16,21,or,right,incongruent,high,low,left
cp_stroop_crossed,B,16,22,or,left,incongruent,high,low,left
cp_stroop_crossed,B,16,23,or,left,incongruent,high,low,right
cp_stroop_crossed,B,16,24,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,16,25,or,left,congruent,mid,high,left
cp_stroop_crossed,B,16,26,or,left,congruent,mid,low,right
cp_stroop_crossed,B,16,27,or,right,congruent,high,low,right
cp_stroop_crossed,B,16,28,or,right,incongruent,high,high,right
cp_stroop_crossed,B,16,29,or,left,congruent,low,high,left
cp_stroop_crossed,B,16,30,or,right,incongruent,low,low,left
cp_stroop_crossed,B,16,31,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,16,32,or,left,incongruent,mid,mid,right
cp_stroop_crossed,B,16,33,or,left,incongruent,low,mid,right
cp_stroop_crossed,B,16,34,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,16,35,or,left,congruent,low,low,right
cp_stroop_crossed,B,16,36,or,right,incongruent,low,low,left
cp_stroop_crossed,B,16,37,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,16,38,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,16,39,or,left,congruent,mid,low,left
cp_stroop_crossed,B,16,40,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,16,41,or,left,congruent,low,high,right
cp_stroop_crossed,B,16,42,or,right,incongruent,low,high,left
cp_stroop_crossed,B,16,43,or,right,congruent,low,mid,right
cp_stroop_crossed,B,16,44,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,16,45,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,16,46,or,right,congruent,high,low,left
cp_stroop_crossed,B,16,47,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,16,48,or,right,congruent,low,mid,left
cp_stroop_crossed,B,16,49,or,left,congruent,low,low,right
cp_stroop_crossed,B,16,50,or,right,congruent,mid,high,left
cp_stroop_crossed,B,16,51,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,16,52,or,right,congruent,mid,high,right
cp_stroop_crossed,B,16,53,or,right,congruent,mid,low,right
cp_stroop_crossed,B,16,54,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,16,55,or,left,incongruent,high,high,right
cp_stroop_crossed,B,16,56,or,right,congruent,low,high,left
