block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,B,9,0,or,right,600,congruent,left
cp_prp,B,9,1,or,right,600,incongruent,left
cp_prp,B,9,2,or,right,300,congruent,left
cp_prp,B,9,3,or,right,300,congruent,left
cp_prp,B,9,4,or,right,300,incongruent,left
cp_prp,B,9,5,or,right,600,incongruent,left
cp_prp,B,9,6,or,right,600,incongruent,right
cp_prp,B,9,7,or,right,100,incongruent,right
cp_prp,B,9,8,or,right,600,congruent,left
cp_prp,B,9,9,or,right,300,incongruent,left
cp_prp,B,9,10,or,right,100,congruent,left
cp_prp,B,9,11,or,right,300,congruent,right
cp_prp,B,9,12,or,right,300,incongruent,left
cp_prp,B,9,13,or,right,300,congruent,right
cp_prp,B,9,14,or,right,600,incongruent,right
cp_prp,B,9,15,or,right,100,incongruent,right
cp_prp,B,9,16,or,right,300,incongruent,left
cp_prp,B,9,17,or,right,100,congruent,left
cp_prp,B,9,18,or,right,300,congruent,left
cp_prp,B,9,19,or,right,100,congruent,right
cp_prp,B,9,20,or,right,300,incongruent,right
cp_prp,B,9,21,or,right,300,congruent,left
cp_prp,B,9,22,or,right,300,incongruent,right
cp_prp,B,9,23,or,right,100,incongruent,right
cp_prp,B,9,24,or,right,600,congruent,left
cp_prp,B,9,25,or,right,100,congruent,right
cp_prp,B,9,26,or,right,100,congruent,left
cp_prp,B,9,27,or,right,300,congruent,right
cp_prp,B,9,28,or,right,300,congruent,right
cp_prp,B,9,29,or,right,100,incongruent,left
cp_prp,B,9,30,or,right,300,incongruent,right
cp_prp,B,9,31,or,right,600,incongruent,left
cp_prp,B,9,32,or,right,600,incongruent,left
cp_prp,B,9,33,or,right,100,incongruent,left
cp_prp,B,9,34,or,right,300,congruent,left
cp_prp,B,9,35,or,right,300,congruent,left
cp_prp,B,9,36,or,right,600,congruent,right
cp_prp,B,9,37,or,right,100,congruent,right
cp_prp,B,9,38,or,right,600,incongruent,right
cp_prp,B,9,39,or,right,100,incongruent,right
cp_prp,B,9,40,or,right,600,incongruent,left
cp_prp,B,9,41,or,right,300,congruent,left
cp_prp,B,9,42,or,right,100,congruent,right
cp_prp,B,9,43,or,right,100,incongruent,left
cp_prp,B,9,44,or,right,100,incongruent,left
cp_prp,B,9,45,or,right,300,incongruent,left
cp_prp,B,9,46,or,right,600,congruent,right
cp_prp,B,9,47,or,right,100,congruent,right
cp_prp,B,9,48,or,right,100,congruent,left
cp_prp,B,9,49,or,right,300,congruent,left
cp_prp,B,9,50,or,right,100,congruent,right
cp_prp,B,9,51,or,right,600,incongruent,right
cp_prp,B,9,52,or,right,600,congruent,right
cp_prp,B,9,53,or,right,100,congruent,right
cp_prp,B,9,54,or,right,300,incongruent,right
cp_prp,B,9,55,or,right,100,incongruent,right
cp_prp,B,9,56,or,right,600,congruent,left
cp_prp,B,9,57,or,right,300,incongruent,right
cp_prp,B,9,58,or,right,600,congruent,right
cp_prp,B,9,59,or,right,300,congruent,right
cp_prp,B,9,60,or,right,300,incongruent,left
cp_prp,B,9,61,or,right,100,congruent,left
cp_prp,B,9,62,or,right,300,incongruent,right
cp_prp,B,9,63,or,right,600,incongruent,left
cp_prp,B,9,64,or,right,600,congruent,left
cp_prp,B,9,65,or,right,600,incongruent,left
cp_prp,B,9,66,or,right,600,incongruent,right
cp_prp,B,9,67,or,right,100,incongruent,left
cp_prp,B,9,68,or,right,300,incongruent,left
cp_prp,B,9,69,or,right,600,congruent,right
cp_prp,B,9,70,or,right,100,congruent,right
cp_prp,B,9,71,or,right,100,incongruent,right
cp_prp,B,9,72,or,right,600,congruent,left
cp_prp,B,9,73,or,right,300,congruent,right
cp_prp,B,9,74,or,right,600,incongruent,right
cp_prp,B,9,75,or,right,300,congruent,right
cp_prp,B,9,76,or,right,100,congruent,left
cp_prp,B,9,77,or,right,600,congruent,right
cp_prp,B,9,78,or,right,600,incongruent,right
cp_prp,B,9,79,or,right,300,congruent,right
cp_prp,B,9,80,or,right,600,congruent,left
cp_prp,B,9,81,or,right,600,incongruent,right
cp_prp,B,9,82,or,right,300,incongruent,right
cp_prp,B,9,83,or,right,100,congruent,left
cp_prp,B,9,84,or,right,300,incongruent,right
cp_prp,B,9,85,or,right,100,congruent,left
cp_prp,B,9,86,or,right,300,incongruent,left
cp_prp,B,9,87,or,right,100,incongruent,right
cp_prp,B,9,88,or,right,600,congruent,left
cp_prp,B,9,89,or,right,600,incongruent,left
cp_prp,B,9,90,or,right,600,congruent,right
cp_prp,B,9,91,or,right,100,incongruent,left
cp_prp,B,9,92,or,right,100,incongruent,left
cp_prp,B,9,93,or,right,100,incongruent,left
cp_prp,B,9,94,or,right,600,congruent,right
cp_prp,B,9,95,or,right,100,incongruent,right
