block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,24,0,mov,right,incongruent,mid,high,right
cp_stroop_crossed,A,24,1,mov,left,congruent,mid,mid,left
cp_stroop_crossed,A,24,2,mov,right,congruent,mid,low,right
cp_stroop_crossed,A,24,3,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,24,4,mov,right,congruent,high,high,right
cp_stroop_crossed,A,24,5,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,24,6,mov,left,congruent,high,low,right
cp_stroop_crossed,A,24,7,mov,right,congruent,low,low,left
cp_stroop_crossed,A,24,8,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,24,9,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,24,10,mov,left,congruent,mid,low,left
cp_stroop_crossed,A,24,11,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,24,12,mov,left,congruent,high,high,right
cp_stroop_crossed,A,24,13,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,24,14,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,24,15,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,24,16,mov,left,congruent,low,low,right
cp_stroop_crossed,A,24,17,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,24,18,mov,left,congruent,low,low,left
cp_stroop_crossed,A,24,19,mov,right,incongruent,mid,high,right
cp_stroop_crossed,A,24,20,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,24,21,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,24,22,mov,left,congruent,low,high,right
cp_stroop_crossed,A,24,23,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,24,24,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,24,25,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,24,26,mov,right,congruent,low,high,right
cp_stroop_crossed,A,24,27,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,24,28,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,24,29,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,24,30,mov,left,incongruent,high,mid,left
cp_stroop_crossed,A,24,31,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,24,32,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,24,33,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,24,34,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,24,35,mov,right,incongruent,high,high,right
