block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,46,0,mov,right,congruent,right,First
cp_stroop,A,46,1,mov,right,incongruent,right,Repeat
cp_stroop,A,46,2,mov,left,incongruent,right,Repeat
cp_stroop,A,46,3,mov,left,incongruent,left,Switch
cp_stroop,A,46,4,mov,right,congruent,right,Switch
cp_stroop,A,46,5,mov,right,incongruent,right,Repeat
cp_stroop,A,46,6,mov,left,incongruent,right,Repeat
cp_stroop,A,46,7,mov,right,congruent,right,Repeat
cp_stroop,A,46,8,mov,left,congruent,left,Switch
cp_stroop,A,46,9,mov,left,congruent,left,Repeat
cp_stroop,A,46,10,mov,left,incongruent,right,Switch
cp_stroop,A,46,11,mov,right,congruent,left,Switch
cp_stroop,A,46,12,mov,left,incongruent,left,Repeat
cp_stroop,A,46,13,mov,left,incongruent,right,Switch
cp_stroop,A,46,14,mov,left,congruent,right,Repeat
cp_stroop,A,46,15,mov,right,incongruent,left,Switch
cp_stroop,A,46,16,mov,left,congruent,left,Repeat
cp_stroop,A,46,17,mov,right,congruent,left,Repeat
cp_stroop,A,46,18,mov,left,incongruent,right,Switch
cp_stroop,A,46,19,mov,right,congruent,right,Repeat
cp_stroop,A,46,20,mov,left,congruent,left,Switch
cp_stroop,A,46,21,mov,right,congruent,left,Repeat
cp_stroop,A,46,22,mov,left,incongruent,left,Repeat
cp_stroop,A,46,23,mov,right,incongruent,right,Switch
cp_stroop,A,46,24,mov,left,congruent,right,Repeat
cp_stroop,A,46,25,mov,right,incongruent,right,Repeat
cp_stroop,A,46,26,mov,right,congruent,right,Repeat
cp_stroop,A,46,27,mov,right,congruent,left,Switch
cp_stroop,A,46,28,mov,left,congruent,left,Repeat
cp_stroop,A,46,29,mov,left,incongruent,left,Repeat
cp_stroop,A,46,30,mov,right,incongruent,left,Repeat
cp_stroop,A,46,31,mov,right,congruent,right,Switch
cp_stroop,A,46,32,mov,left,incongruent,right,Repeat
cp_stroop,A,46,33,mov,right,incongruent,left,Switch
cp_stroop,A,46,34,mov,right,congruent,left,Repeat
cp_stroop,A,46,35,mov,left,incongruent,left,Repeat
cp_stroop,A,46,36,mov,left,congruent,left,Repeat
cp_stroop,A,46,37,mov,left,incongruent,right,Switch
cp_stroop,A,46,38,mov,right,incongruent,right,Repeat
cp_stroop,A,46,39,mov,right,congruent,right,Repeat
cp_stroop,A,46,40,mov,left,congruent,left,Switch
cp_stroop,A,46,41,mov,left,incongruent,left,Repeat
cp_stroop,A,46,42,mov,right,incongruent,right,Switch
cp_stroop,A,46,43,mov,left,congruent,right,Repeat
cp_stroop,A,46,44,mov,left,congruent,left,Switch
cp_stroop,A,46,45,mov,left,incongruent,right,Switch
cp_stroop,A,46,46,mov,right,congruent,left,Switch
