block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,10,0,or,right,First,First,First,congruent,easy,left
cp_taskswitch,B,10,1,or,right,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,10,2,mov,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,10,3,mov,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,10,4,mov,right,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,10,5,or,left,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,10,6,or,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,10,7,or,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,10,8,mov,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,10,9,mov,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,10,10,mov,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,10,11,or,right,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,10,12,or,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,10,13,mov,left,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,10,14,mov,left,Repeat,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,10,15,mov,right,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch,B,10,16,or,right,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,10,17,or,right,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,10,18,or,left,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch,B,10,19,mov,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,10,20,mov,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,B,10,21,mov,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,10,22,or,left,Switch,Switch,Switch,congruent,easy,right
