block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,5,0,or,right,incongruent,right,First
cp_stroop,B,5,1,or,right,incongruent,left,Switch
cp_stroop,B,5,2,or,left,incongruent,left,Repeat
cp_stroop,B,5,3,or,left,congruent,left,Repeat
cp_stroop,B,5,4,or,right,congruent,left,Repeat
cp_stroop,B,5,5,or,left,congruent,right,Switch
cp_stroop,B,5,6,or,left,incongruent,right,Repeat
cp_stroop,B,5,7,or,right,incongruent,right,Repeat
cp_stroop,B,5,8,or,left,congruent,right,Repeat
cp_stroop,B,5,9,or,right,incongruent,left,Switch
cp_stroop,B,5,10,or,right,congruent,left,Repeat
cp_stroop,B,5,11,or,left,incongruent,left,Repeat
cp_stroop,B,5,12,or,right,congruent,right,Switch
cp_stroop,B,5,13,or,left,incongruent,right,Repeat
cp_stroop,B,5,14,or,right,incongruent,right,Repeat
cp_stroop,B,5,15,or,left,incongruent,right,Repeat
cp_stroop,B,5,16,or,right,congruent,left,Switch
cp_stroop,B,5,17,or,right,incongruent,left,Repeat
cp_stroop,B,5,18,or,right,congruent,left,Repeat
cp_stroop,B,5,19,or,left,congruent,right,Switch
cp_stroop,B,5,20,or,right,congruent,right,Repeat
cp_stroop,B,5,21,or,right,congruent,left,Switch
cp_stroop,B,5,22,or,left,incongruent,right,Switch
cp_stroop,B,5,23,or,right,incongruent,right,Repeat
cp_stroop,B,5,24,or,left,congruent,right,Repeat
cp_stroop,B,5,25,or,left,congruent,right,Repeat
cp_stroop,B,5,26,or,right,congruent,left,Switch
cp_stroop,B,5,27,or,left,incongruent,left,Repeat
cp_stroop,B,5,28,or,right,incongruent,left,Repeat
cp_stroop,B,5,29,or,left,congruent,left,Repeat
cp_stroop,B,5,30,or,left,incongruent,right,Switch
cp_stroop,B,5,31,or,left,congruent,left,Switch
cp_stroop,B,5,32,or,right,congruent,right,Switch
cp_stroop,B,5,33,or,left,incongruent,right,Repeat
cp_stroop,B,5,34,or,left,incongruent,left,Switch
cp_stroop,B,5,35,or,right,congruent,left,Repeat
cp_stroop,B,5,36,or,right,incongruent,right,Switch
cp_stroop,B,5,37,or,right,congruent,right,Repeat
cp_stroop,B,5,38,or,left,incongruent,right,Repeat
cp_stroop,B,5,39,or,left,incongruent,left,Switch
cp_stroop,B,5,40,or,right,incongruent,right,Switch
cp_stroop,B,5,41,or,right,incongruent,left,Switch
cp_stroop,B,5,42,or,right,congruent,left,Repeat
cp_stroop,B,5,43,or,left,incongruent,left,Repeat
cp_stroop,B,5,44,or,right,congruent,right,Switch
cp_stroop,B,5,45,or,right,incongruent,right,Repeat
cp_stroop,B,5,46,or,right,incongruent,right,Repeat
cp_stroop,B,5,47,or,left,incongruent,left,Switch
cp_stroop,B,5,48,or,right,congruent,left,Repeat
cp_stroop,B,5,49,or,right,incongruent,left,Repeat
cp_stroop,B,5,50,or,left,congruent,right,Switch
cp_stroop,B,5,51,or,right,congruent,right,Repeat
cp_stroop,B,5,52,or,left,incongruent,left,Switch
cp_stroop,B,5,53,or,left,congruent,right,Switch
cp_stroop,B,5,54,or,right,congruent,right,Repeat
cp_stroop,B,5,55,or,left,incongruent,right,Repeat
cp_stroop,B,5,56,or,left,congruent,left,Switch
cp_stroop,B,5,57,or,right,incongruent,left,Repeat
cp_stroop,B,5,58,or,left,congruent,left,Repeat
cp_stroop,B,5,59,or,left,incongruent,left,Repeat
cp_stroop,B,5,60,or,right,congruent,right,Switch
cp_stroop,B,5,61,or,left,congruent,left,Switch
cp_stroop,B,5,62,or,left,incongruent,left,Repeat
cp_stroop,B,5,63,or,left,incongruent,right,Switch
cp_stroop,B,5,64,or,right,congruent,left,Switch
cp_stroop,B,5,65,or,right,incongruent,left,Repeat
cp_stroop,B,5,66,or,left,incongruent,right,Switch
cp_stroop,B,5,67,or,left,congruent,right,Repeat
cp_stroop,B,5,68,or,left,congruent,left,Switch
cp_stroop,B,5,69,or,right,congruent,left,Repeat
cp_stroop,B,5,70,or,left,incongruent,right,Switch
cp_stroop,B,5,71,or,left,congruent,left,Switch
cp_stroop,B,5,72,or,right,incongruent,right,Switch
cp_stroop,B,5,73,or,left,congruent,right,Repeat
cp_stroop,B,5,74,or,right,congruent,left,Switch
cp_stroop,B,5,75,or,right,incongruent,right,Switch
cp_stroop,B,5,76,or,right,congruent,right,Repeat
cp_stroop,B,5,77,or,left,congruent,left,Switch
cp_stroop,B,5,78,or,left,congruent,right,Switch
cp_stroop,B,5,79,or,right,incongruent,left,Switch
cp_stroop,B,5,80,or,left,congruent,left,Repeat
cp_stroop,B,5,81,or,right,congruent,right,Switch
cp_stroop,B,5,82,or,right,congruent,right,Repeat
cp_stroop,B,5,83,or,left,congruent,right,Repeat
cp_stroop,B,5,84,or,right,incongruent,left,Switch
cp_stroop,B,5,85,or,left,congruent,left,Repeat
cp_stroop,B,5,86,or,right,congruent,right,Switch
cp_stroop,B,5,87,or,left,incongruent,left,Switch
cp_stroop,B,5,88,or,right,incongruent,left,Repeat
cp_stroop,B,5,89,or,right,incongruent,left,Repeat
cp_stroop,B,5,90,or,right,incongruent,right,Switch
cp_stroop,B,5,91,or,left,congruent,right,Repeat
cp_stroop,B,5,92,or,left,incongruent,left,Switch
cp_stroop,B,5,93,or,left,incongruent,right,Switch
cp_stroop,B,5,94,or,right,incongruent,right,Repeat
cp_stroop,B,5,95,or,left,congruent,left,Switch
