block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,1,0,or,left,congruent,right,First
cp_stroop,B,1,1,or,left,incongruent,left,Switch
cp_stroop,B,1,2,or,left,incongruent,right,Switch
cp_stroop,B,1,3,or,right,incongruent,left,Switch
cp_stroop,B,1,4,or,left,incongruent,left,Repeat
cp_stroop,B,1,5,or,left,incongruent,left,Repeat
cp_stroop,B,1,6,or,right,congruent,left,Repeat
cp_stroop,B,1,7,or,left,incongruent,right,Switch
cp_stroop,B,1,8,or,left,congruent,left,Switch
cp_stroop,B,1,9,or,left,congruent,left,Repeat
cp_stroop,B,1,10,or,right,congruent,left,Repeat
cp_stroop,B,1,11,or,right,congruent,left,Repeat
cp_stroop,B,1,12,or,left,incongruent,right,Switch
cp_stroop,B,1,13,or,left,congruent,left,Switch
cp_stroop,B,1,14,or,left,incongruent,left,Repeat
cp_stroop,B,1,15,or,right,congruent,right,Switch
cp_stroop,B,1,16,or,left,congruent,right,Repeat
cp_stroop,B,1,17,or,right,incongruent,right,Repeat
cp_stroop,B,1,18,or,right,congruent,left,Switch
cp_stroop,B,1,19,or,left,congruent,right,Switch
cp_stroop,B,1,20,or,left,incongruent,right,Repeat
cp_stroop,B,1,21,or,right,incongruent,right,Repeat
cp_stroop,B,1,22,or,right,congruent,left,Switch
cp_stroop,B,1,23,or,left,congruent,left,Repeat
cp_stroop,B,1,24,or,right,incongruent,left,Repeat
cp_stroop,B,1,25,or,right,incongruent,right,Switch
cp_stroop,B,1,26,or,right,incongruent,right,Repeat
cp_stroop,B,1,27,or,left,congruent,right,Repeat
cp_stroop,B,1,28,or,left,incongruent,right,Repeat
cp_stroop,B,1,29,or,right,congruent,left,Switch
cp_stroop,B,1,30,or,right,congruent,right,Switch
cp_stroop,B,1,31,or,right,incongruent,left,Switch
cp_stroop,B,1,32,or,left,incongruent,left,Repeat
cp_stroop,B,1,33,or,left,congruent,left,Repeat
cp_stroop,B,1,34,or,right,incongruent,right,Switch
cp_stroop,B,1,35,or,left,congruent,right,Repeat
cp_stroop,B,1,36,or,right,congruent,right,Repeat
cp_stroop,B,1,37,or,right,incongruent,left,Switch
cp_stroop,B,1,38,or,left,incongruent,left,Repeat
cp_stroop,B,1,39,or,left,incongruent,right,Switch
cp_stroop,B,1,40,or,left,congruent,left,Switch
cp_stroop,B,1,41,or,right,congruent,left,Repeat
cp_stroop,B,1,42,or,right,incongruent,left,Repeat
cp_stroop,B,1,43,or,left,incongruent,left,Repeat
cp_stroop,B,1,44,or,right,congruent,right,Switch
cp_stroop,B,1,45,or,right,incongruent,left,Switch
cp_stroop,B,1,46,or,right,incongruent,right,Switch
cp_stroop,B,1,47,or,left,congruent,right,Repeat
cp_stroop,B,1,48,or,right,incongruent,left,Switch
cp_stroop,B,1,49,or,right,congruent,right,Switch
cp_stroop,B,1,50,or,left,incongruent,right,Repeat
cp_stroop,B,1,51,or,right,incongruent,right,Repeat
cp_stroop,B,1,52,or,right,congruent,right,Repeat
cp_stroop,B,1,53,or,right,congruent,left,Switch
cp_stroop,B,1,54,or,left,incongruent,right,Switch
cp_stroop,B,1,55,or,left,congruent,right,Repeat
cp_stroop,B,1,56,or,left,congruent,left,Switch
cp_stroop,B,1,57,or,right,congruent,right,Switch
cp_stroop,B,1,58,or,left,incongruent,left,Switch
cp_stroop,B,1,59,or,left,congruent,left,Repeat
cp_stroop,B,1,60,or,right,congruent,left,Repeat
cp_stroop,B,1,61,or,left,congruent,left,Repeat
cp_stroop,B,1,62,or,right,congruent,right,Switch
cp_stroop,B,1,63,or,right,incongruent,left,Switch
cp_stroop,B,1,64,or,left,congruent,right,Switch
cp_stroop,B,1,65,or,right,congruent,right,Repeat
cp_stroop,B,1,66,or,right,incongruent,right,Repeat
cp_stroop,B,1,67,or,left,incongruent,left,Switch
cp_stroop,B,1,68,or,left,incongruent,right,Switch
cp_stroop,B,1,69,or,right,incongruent,left,Switch
cp_stroop,B,1,70,or,right,congruent,left,Repeat
cp_stroop,B,1,71,or,left,incongruent,left,Repeat
cp_stroop,B,1,72,or,left,congruent,left,Repeat
cp_stroop,B,1,73,or,right,congruent,right,Switch
cp_stroop,B,1,74,or,right,congruent,left,Switch
cp_stroop,B,1,75,or,right,incongruent,right,Switch
cp_stroop,B,1,76,or,left,incongruent,right,Repeat
cp_stroop,B,1,77,or,right,incongruent,left,Switch
cp_stroop,B,1,78,or,right,incongruent,right,Switch
cp_stroop,B,1,79,or,left,congruent,right,Repeat
cp_stroop,B,1,80,or,left,congruent,right,Repeat
cp_stroop,B,1,81,or,right,congruent,right,Repeat
cp_stroop,B,1,82,or,right,congruent,left,Switch
cp_stroop,B,1,83,or,left,congruent,right,Switch
cp_stroop,B,1,84,or,right,incongruent,left,Switch
cp_stroop,B,1,85,or,left,incongruent,left,Repeat
cp_stroop,B,1,86,or,left,incongruent,left,Repeat
cp_stroop,B,1,87,or,left,congruent,right,Switch
cp_stroop,B,1,88,or,right,incongruent,left,Switch
cp_stroop,B,1,89,or,right,incongruent,right,Switch
cp_stroop,B,1,90,or,left,incongruent,right,Repeat
cp_stroop,B,1,91,or,left,congruent,left,Switch
cp_stroop,B,1,92,or,right,congruent,right,Switch
cp_stroop,B,1,93,or,right,incongruent,right,Repeat
cp_stroop,B,1,94,or,left,incongruent,right,Repeat
cp_stroop,B,1,95,or,left,congruent,left,Switch
