block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,26,0,mov,right,incongruent,high,low,right
cp_stroop_crossed,A,26,1,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,26,2,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,26,3,mov,right,congruent,low,high,left
cp_stroop_crossed,A,26,4,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,26,5,mov,left,congruent,high,low,right
cp_stroop_crossed,A,26,6,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,26,7,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,26,8,mov,left,congruent,high,high,left
cp_stroop_crossed,A,26,9,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,26,10,mov,right,incongruent,low,low,right
cp_stroop_crossed,A,26,11,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,26,12,mov,left,incongruent,high,mid,left
cp_stroop_crossed,A,26,13,mov,left,incongruent,low,mid,right
cp_stroop_crossed,A,26,14,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,26,15,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,26,16,mov,right,congruent,low,high,left
cp_stroop_crossed,A,26,17,mov,left,congruent,low,high,left
cp_stroop_crossed,A,26,18,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,26,19,mov,left,incongruent,high,mid,right
cp_stroop_crossed,A,26,20,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,26,21,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,26,22,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,26,23,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,26,24,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,26,25,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,26,26,mov,left,congruent,high,high,right
cp_stroop_crossed,A,26,27,mov,right,congruent,low,low,left
cp_stroop_crossed,A,26,28,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,26,29,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,26,30,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,26,31,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,26,32,mov,left,congruent,high,low,right
cp_stroop_crossed,A,26,33,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,26,34,mov,right,congruent,low,low,right
cp_stroop_crossed,A,26,35,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,26,36,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,26,37,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,26,38,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,26,39,mov,left,congruent,mid,high,left
cp_stroop_crossed,A,26,40,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,26,41,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,26,42,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,26,43,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,26,44,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,26,45,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,26,46,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,26,47,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,26,48,mov,left,congruent,mid,low,left
cp_stroop_crossed,A,26,49,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,26,50,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,26,51,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,26,52,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,26,53,mov,left,congruent,high,low,right
cp_stroop_crossed,A,26,54,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,26,55,mov,left,congruent,high,low,left
cp_stroop_crossed,A,26,56,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,26,57,mov,left,incongruent,low,high,right
cp_stroop_crossed,A,26,58,mov,left,congruent,low,low,left
cp_stroop_crossed,A,26,59,mov,left,congruent,low,high,right
cp_stroop_crossed,A,26,60,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,26,61,mov,left,congruent,low,low,right
cp_stroop_crossed,A,26,62,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,26,63,mov,right,congruent,high,high,left
cp_stroop_crossed,A,26,64,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,26,65,mov,left,incongruent,mid,low,left
cp_stroop_crossed,A,26,66,mov,right,congruent,low,low,right
cp_stroop_crossed,A,26,67,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,26,68,mov,left,congruent,high,high,left
cp_stroop_crossed,A,26,69,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,26,70,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,26,71,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,26,72,mov,right,congruent,high,low,left
cp_stroop_crossed,A,26,73,mov,left,incongruent,low,low,left
cp_stroop_crossed,A,26,74,mov,right,incongruent,low,low,right
cp_stroop_crossed,A,26,75,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,26,76,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,26,77,mov,left,incongruent,low,mid,right
cp_stroop_crossed,A,26,78,mov,left,congruent,mid,mid,left
cp_stroop_crossed,A,26,79,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,26,80,mov,right,congruent,mid,low,right
cp_stroop_crossed,A,26,81,mov,right,congruent,low,high,right
cp_stroop_crossed,A,26,82,mov,left,congruent,high,low,left
cp_stroop_crossed,A,26,83,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,26,84,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,26,85,mov,left,congruent,mid,high,left
cp_stroop_crossed,A,26,86,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,26,87,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,26,88,mov,left,incongruent,high,low,left
cp_stroop_crossed,A,26,89,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,26,90,mov,right,congruent,high,high,right
cp_stroop_crossed,A,26,91,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,26,92,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,26,93,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,26,94,mov,right,incongruent,mid,high,right
cp_stroop_crossed,A,26,95,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,26,96,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,26,97,mov,left,congruent,low,high,right
cp_stroop_crossed,A,26,98,mov,left,incongruent,high,mid,right
cp_stroop_crossed,A,26,99,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,26,100,mov,right,congruent,low,low,left
cp_stroop_crossed,A,26,101,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,26,102,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,26,103,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,26,104,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,26,105,mov,left,congruent,high,high,right
cp_stroop_crossed,A,26,106,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,26,107,mov,right,incongruent,high,mid,left
