block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,18,0,mov,right,congruent,left,First
cp_stroop,A,18,1,mov,right,incongruent,right,Switch
cp_stroop,A,18,2,mov,left,incongruent,right,Repeat
cp_stroop,A,18,3,mov,right,congruent,right,Repeat
cp_stroop,A,18,4,mov,right,incongruent,right,Repeat
cp_stroop,A,18,5,mov,left,congruent,left,Switch
cp_stroop,A,18,6,mov,left,congruent,right,Switch
cp_stroop,A,18,7,mov,right,congruent,right,Repeat
cp_stroop,A,18,8,mov,left,congruent,right,Repeat
cp_stroop,A,18,9,mov,left,congruent,right,Repeat
cp_stroop,A,18,10,mov,right,incongruent,left,Switch
cp_stroop,A,18,11,mov,left,incongruent,left,Repeat
cp_stroop,A,18,12,mov,right,incongruent,right,Switch
cp_stroop,A,18,13,mov,left,congruent,left,Switch
cp_stroop,A,18,14,mov,right,congruent,left,Repeat
cp_stroop,A,18,15,mov,left,incongruent,left,Repeat
cp_stroop,A,18,16,mov,right,incongruent,right,Switch
cp_stroop,A,18,17,mov,left,congruent,left,Switch
cp_stroop,A,18,18,mov,left,incongruent,right,Switch
cp_stroop,A,18,19,mov,right,incongruent,right,Repeat
cp_stroop,A,18,20,mov,left,incongruent,right,Repeat
cp_stroop,A,18,21,mov,right,congruent,right,Repeat
cp_stroop,A,18,22,mov,right,incongruent,left,Switch
cp_stroop,A,18,23,mov,left,incongruent,left,Repeat
cp_stroop,A,18,24,mov,left,incongruent,right,Switch
cp_stroop,A,18,25,mov,right,congruent,left,Switch
cp_stroop,A,18,26,mov,right,congruent,left,Repeat
cp_stroop,A,18,27,mov,left,incongruent,right,Switch
cp_stroop,A,18,28,mov,left,congruent,right,Repeat
cp_stroop,A,18,29,mov,right,incongruent,right,Repeat
cp_stroop,A,18,30,mov,right,incongruent,left,Switch
cp_stroop,A,18,31,mov,left,incongruent,left,Repeat
cp_stroop,A,18,32,mov,left,incongruent,left,Repeat
cp_stroop,A,18,33,mov,left,congruent,right,Switch
cp_stroop,A,18,34,mov,right,incongruent,right,Repeat
cp_stroop,A,18,35,mov,left,congruent,left,Switch
cp_stroop,A,18,36,mov,right,incongruent,right,Switch
