block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,A,8,0,mov,left,600,congruent,right
cp_prp,A,8,1,mov,left,300,incongruent,left
cp_prp,A,8,2,mov,left,100,congruent,right
cp_prp,A,8,3,mov,left,600,congruent,right
cp_prp,A,8,4,mov,left,600,incongruent,left
cp_prp,A,8,5,mov,left,100,incongruent,left
cp_prp,A,8,6,mov,left,600,incongruent,right
cp_prp,A,8,7,mov,left,100,incongruent,left
cp_prp,A,8,8,mov,left,600,congruent,left
cp_prp,A,8,9,mov,left,600,incongruent,left
cp_prp,A,8,10,mov,left,300,congruent,left
cp_prp,A,8,11,mov,left,100,incongruent,right
cp_prp,A,8,12,mov,left,300,incongruent,left
cp_prp,A,8,13,mov,left,600,congruent,right
cp_prp,A,8,14,mov,left,300,incongruent,right
cp_prp,A,8,15,mov,left,300,congruent,right
cp_prp,A,8,16,mov,left,600,congruent,left
cp_prp,A,8,17,mov,left,600,congruent,right
cp_prp,A,8,18,mov,left,300,incongruent,right
cp_prp,A,8,19,mov,left,100,congruent,right
cp_prp,A,8,20,mov,left,600,incongruent,right
cp_prp,A,8,21,mov,left,100,incongruent,left
cp_prp,A,8,22,mov,left,300,incongruent,right
cp_prp,A,8,23,mov,left,300,congruent,right
cp_prp,A,8,24,mov,left,300,incongruent,right
cp_prp,A,8,25,mov,left,100,incongruent,right
cp_prp,A,8,26,mov,left,300,congruent,right
cp_prp,A,8,27,mov,left,100,incongruent,right
cp_prp,A,8,28,mov,left,100,congruent,left
cp_prp,A,8,29,mov,left,600,congruent,left
cp_prp,A,8,30,mov,left,100,congruent,left
cp_prp,A,8,31,mov,left,100,congruent,left
cp_prp,A,8,32,mov,left,600,congruent,left
cp_prp,A,8,33,mov,left,300,incongruent,left
cp_prp,A,8,34,mov,left,300,congruent,left
cp_prp,A,8,35,mov,left,300,incongruent,right
cp_prp,A,8,36,mov,left,300,incongruent,left
cp_prp,A,8,37,mov,left,100,incongruent,left
cp_prp,A,8,38,mov,left,100,congruent,left
cp_prp,A,8,39,mov,left,300,incongruent,left
cp_prp,A,8,40,mov,left,100,incongruent,left
cp_prp,A,8,41,mov,left,600,congruent,right
cp_prp,A,8,42,mov,left,300,congruent,left
cp_prp,A,8,43,mov,left,100,incongruent,left
cp_prp,A,8,44,mov,left,600,incongruent,left
cp_prp,A,8,45,mov,left,600,congruent,right
cp_prp,A,8,46,mov,left,100,congruent,left
cp_prp,A,8,47,mov,left,300,congruent,right
cp_prp,A,8,48,mov,left,600,congruent,left
cp_prp,A,8,49,mov,left,100,incongruent,right
cp_prp,A,8,50,mov,left,600,incongruent,right
cp_prp,A,8,51,mov,left,100,congruent,right
cp_prp,A,8,52,mov,left,600,incongruent,right
cp_prp,A,8,53,mov,left,100,congruent,left
cp_prp,A,8,54,mov,left,300,congruent,right
cp_prp,A,8,55,mov,left,300,incongruent,right
cp_prp,A,8,56,mov,left,600,congruent,left
cp_prp,A,8,57,mov,left,300,congruent,left
cp_prp,A,8,58,mov,left,600,incongruent,left
cp_prp,A,8,59,mov,left,300,congruent,left
cp_prp,A,8,60,mov,left,100,congruent,right
cp_prp,A,8,61,mov,left,300,congruent,left
cp_prp,A,8,62,mov,left,100,congruent,left
cp_prp,A,8,63,mov,left,100,congruent,left
cp_prp,A,8,64,mov,left,300,congruent,left
cp_prp,A,8,65,mov,left,300,congruent,left
cp_prp,A,8,66,mov,left,300,incongruent,left
cp_prp,A,8,67,mov,left,100,congruent,right
cp_prp,A,8,68,mov,left,100,congruent,right
cp_prp,A,8,69,mov,left,100,incongruent,left
cp_prp,A,8,70,mov,left,600,incongruent,right
cp_prp,A,8,71,mov,left,600,incongruent,right
cp_prp,A,8,72,mov,left,300,incongruent,left
cp_prp,A,8,73,mov,left,600,incongruent,left
cp_prp,A,8,74,mov,left,600,incongruent,left
cp_prp,A,8,75,mov,left,100,incongruent,right
cp_prp,A,8,76,mov,left,300,congruent,right
cp_prp,A,8,77,mov,left,300,incongruent,right
cp_prp,A,8,78,mov,left,600,congruent,left
cp_prp,A,8,79,mov,left,300,congruent,right
cp_prp,A,8,80,mov,left,600,congruent,left
cp_prp,A,8,81,mov,left,600,congruent,right
cp_prp,A,8,82,mov,left,100,incongruent,right
cp_prp,A,8,83,mov,left,100,congruent,right
cp_prp,A,8,84,mov,left,600,incongruent,right
cp_prp,A,8,85,mov,left,100,incongruent,left
cp_prp,A,8,86,mov,left,300,incongruent,right
cp_prp,A,8,87,mov,left,600,congruent,right
cp_prp,A,8,88,mov,left,300,incongruent,left
cp_prp,A,8,89,mov,left,100,incongruent,right
cp_prp,A,8,90,mov,left,600,incongruent,right
cp_prp,A,8,91,mov,left,100,incongruent,right
cp_prp,A,8,92,mov,left,100,congruent,right
cp_prp,A,8,93,mov,left,600,incongruent,left
cp_prp,A,8,94,mov,left,600,incongruent,left
cp_prp,A,8,95,mov,left,300,congruent,right
