block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,11,0,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,11,1,or,left,incongruent,high,low,right
cp_stroop_crossed,B,11,2,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,11,3,or,left,incongruent,low,high,right
cp_stroop_crossed,B,11,4,or,right,incongruent,mid,high,right
cp_stroop_crossed,B,11,5,or,right,congruent,high,low,right
cp_stroop_crossed,B,11,6,or,left,incongruent,low,high,right
cp_stroop_crossed,B,11,7,or,left,congruent,mid,low,left
cp_stroop_crossed,B,11,8,or,right,incongruent,low,low,left
cp_stroop_crossed,B,11,9,or,left,congruent,low,low,right
cp_stroop_crossed,B,11,10,or,right,incongruent,high,mid,right
cp_stroop_crossed,B,11,11,or,right,incongruent,high,high,right
cp_stroop_crossed,B,11,12,or,left,congruent,low,mid,left
cp_stroop_crossed,B,11,13,or,right,incongruent,low,high,left
cp_stroop_crossed,B,11,14,or,right,congruent,low,mid,left
cp_stroop_crossed,B,11,15,or,left,congruent,low,high,right
cp_stroop_crossed,B,11,16,or,left,congruent,high,low,left
cp_stroop_crossed,B,11,17,or,right,congruent,low,mid,right
cp_stroop_crossed,B,11,18,or,right,congruent,mid,low,left
cp_stroop_crossed,B,11,19,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,11,20,or,left,incongruent,high,low,right
cp_stroop_crossed,B,11,21,or,right,incongruent,high,mid,right
cp_stroop_crossed,B,11,22,or,right,congruent,mid,high,left
cp_stroop_crossed,B,11,23,or,right,incongruent,high,low,left
cp_stroop_crossed,B,11,24,or,left,congruent,high,high,left
cp_stroop_crossed,B,11,25,or,left,incongruent,low,mid,left
cp_stroop_crossed,B,11,26,or,left,congruent,mid,high,left
cp_stroop_crossed,B,11,27,or,right,incongruent,low,low,right
cp_stroop_crossed,B,11,28,or,left,congruent,low,low,left
cp_stroop_crossed,B,11,29,or,right,congruent,low,low,right
cp_stroop_crossed,B,11,30,or,right,congruent,high,high,left
cp_stroop_crossed,B,11,31,or,left,incongruent,mid,low,right
cp_stroop_crossed,B,11,32,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,11,33,or,right,congruent,low,mid,right
cp_stroop_crossed,B,11,34,or,left,incongruent,low,low,left
cp_stroop_crossed,B,11,35,or,left,congruent,high,low,left
cp_stroop_crossed,B,11,36,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,11,37,or,right,congruent,high,high,right
cp_stroop_crossed,B,11,38,or,right,congruent,high,mid,left
cp_stroop_crossed,B,11,39,or,left,incongruent,high,high,right
cp_stroop_crossed,B,11,40,or,left,incongruent,high,high,right
cp_stroop_crossed,B,11,41,or,right,incongruent,low,mid,right
cp_stroop_crossed,B,11,42,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,11,43,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,11,44,or,left,incongruent,low,low,left
cp_stroop_crossed,B,11,45,or,right,incongruent,high,high,left
cp_stroop_crossed,B,11,46,or,left,incongruent,low,low,right
cp_stroop_crossed,B,11,47,or,right,congruent,high,mid,right
cp_stroop_crossed,B,11,48,or,right,incongruent,low,mid,right
cp_stroop_crossed,B,11,49,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,11,50,or,left,congruent,high,high,right
cp_stroop_crossed,B,11,51,or,right,congruent,mid,high,right
cp_stroop_crossed,B,11,52,or,left,congruent,mid,low,right
cp_stroop_crossed,B,11,53,or,right,congruent,high,low,right
cp_stroop_crossed,B,11,54,or,left,congruent,high,mid,left
cp_stroop_crossed,B,11,55,or,left,incongruent,low,high,left
cp_stroop_crossed,B,11,56,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,11,57,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,11,58,or,left,incongruent,mid,mid,left
cp_stroop_crossed,B,11,59,or,right,congruent,low,low,left
cp_stroop_crossed,B,11,60,or,right,congruent,high,mid,right
cp_stroop_crossed,B,11,61,or,right,incongruent,low,high,left
cp_stroop_crossed,B,11,62,or,left,incongruent,low,mid,left
cp_stroop_crossed,B,11,63,or,right,congruent,low,high,left
cp_stroop_crossed,B,11,64,or,left,congruent,mid,high,left
cp_stroop_crossed,B,11,65,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,11,66,or,left,congruent,low,high,right
cp_stroop_crossed,B,11,67,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,11,68,or,right,congruent,high,high,right
cp_stroop_crossed,B,11,69,or,right,congruent,high,low,right
cp_stroop_crossed,B,11,70,or,left,incongruent,high,low,left
cp_stroop_crossed,B,11,71,or,right,congruent,mid,low,left
cp_stroop_crossed,B,11,72,or,right,incongruent,low,low,right
cp_stroop_crossed,B,11,73,or,left,congruent,mid,high,right
cp_stroop_crossed,B,11,74,or,right,congruent,low,high,left
cp_stroop_crossed,B,11,75,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,11,76,or,left,congruent,low,low,left
cp_stroop_crossed,B,11,77,or,left,incongruent,high,high,left
cp_stroop_crossed,B,11,78,or,right,incongruent,mid,low,right
cp_stroop_crossed,B,11,79,or,right,congruent,high,mid,right
cp_stroop_crossed,B,11,80,or,left,incongruent,mid,mid,left
cp_stroop_crossed,B,11,81,or,left,incongruent,high,low,right
cp_stroop_crossed,B,11,82,or,left,congruent,high,mid,left
cp_stroop_crossed,B,11,83,or,right,congruent,low,mid,right
cp_stroop_crossed,B,11,84,or,right,congruent,mid,low,right
cp_stroop_crossed,B,11,85,or,left,congruent,low,high,right
cp_stroop_crossed,B,11,86,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,11,87,or,right,congruent,mid,high,right
cp_stroop_crossed,B,11,88,or,left,incongruent,mid,mid,left
cp_stroop_crossed,B,11,89,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,11,90,or,right,incongruent,mid,low,right
cp_stroop_crossed,B,11,91,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,11,92,or,right,congruent,low,mid,left
cp_stroop_crossed,B,11,93,or,left,congruent,low,high,left
cp_stroop_crossed,B,11,94,or,right,congruent,mid,mid,left
cp_stroop_crossed,B,11,95,or,left,incongruent,high,high,left
cp_stroop_crossed,B,11,96,or,left,congruent,high,low,left
cp_stroop_crossed,B,11,97,or,left,incongruent,mid,mid,right
cp_stroop_crossed,B,11,98,or,right,congruent,mid,low,right
cp_stroop_crossed,B,11,99,or,left,incongruent,mid,mid,right
cp_stroop_crossed,B,11,100,or,right,incongruent,mid,high,right
cp_stroop_crossed,B,11,101,or,right,congruent,low,low,right
cp_stroop_crossed,B,11,102,or,left,incongruent,high,low,left
cp_stroop_crossed,B,11,103,or,left,incongruent,low,high,right
cp_stroop_crossed,B,11,104,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,11,105,or,right,incongruent,low,mid,right
cp_stroop_crossed,B,11,106,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,11,107,or,right,congruent,high,high,left
