block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,A,20,0,mov,left,First,First,First,congruent,easy,right
cp_taskswitch_asym,A,20,1,mov,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,20,2,mov,right,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,20,3,or,right,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,20,4,mov,left,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,20,5,or,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,20,6,or,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,20,7,mov,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,20,8,or,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,20,9,or,left,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,20,10,or,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,20,11,mov,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,20,12,mov,right,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,20,13,or,right,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,20,14,or,right,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,20,15,mov,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,20,16,or,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,20,17,or,right,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,20,18,mov,right,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,20,19,or,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,20,20,or,left,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,20,21,mov,left,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,20,22,or,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,20,23,or,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,20,24,or,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,20,25,mov,right,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,20,26,mov,right,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,20,27,mov,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,20,28,or,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,20,29,mov,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,20,30,mov,left,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,20,31,or,left,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,20,32,or,right,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,20,33,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,20,34,mov,right,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,20,35,mov,left,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,20,36,or,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,20,37,or,right,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,20,38,or,right,Repeat,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,20,39,mov,left,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,20,40,mov,right,Repeat,Switch,Repeat,congruent,easy,right
