block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,B,41,0,or,right,600,congruent,left
cp_prp,B,41,1,or,right,100,incongruent,right
cp_prp,B,41,2,or,right,600,incongruent,right
cp_prp,B,41,3,or,right,300,congruent,right
cp_prp,B,41,4,or,right,300,incongruent,left
cp_prp,B,41,5,or,right,100,incongruent,right
cp_prp,B,41,6,or,right,100,incongruent,right
cp_prp,B,41,7,or,right,100,congruent,right
cp_prp,B,41,8,or,right,100,congruent,right
cp_prp,B,41,9,or,right,100,congruent,right
cp_prp,B,41,10,or,right,300,congruent,left
cp_prp,B,41,11,or,right,300,incongruent,right
cp_prp,B,41,12,or,right,100,congruent,left
cp_prp,B,41,13,or,right,300,incongruent,left
cp_prp,B,41,14,or,right,100,incongruent,right
cp_prp,B,41,15,or,right,300,congruent,right
cp_prp,B,41,16,or,right,300,incongruent,left
cp_prp,B,41,17,or,right,600,incongruent,left
cp_prp,B,41,18,or,right,600,incongruent,right
cp_prp,B,41,19,or,right,300,incongruent,right
cp_prp,B,41,20,or,right,300,incongruent,right
cp_prp,B,41,21,or,right,600,incongruent,right
cp_prp,B,41,22,or,right,100,incongruent,left
cp_prp,B,41,23,or,right,100,congruent,left
cp_prp,B,41,24,or,right,100,incongruent,left
cp_prp,B,41,25,or,right,100,congruent,right
cp_prp,B,41,26,or,right,600,incongruent,left
cp_prp,B,41,27,or,right,100,incongruent,left
cp_prp,B,41,28,or,right,600,incongruent,left
cp_prp,B,41,29,or,right,300,congruent,left
cp_prp,B,41,30,or,right,100,congruent,right
cp_prp,B,41,31,or,right,600,congruent,right
cp_prp,B,41,32,or,right,300,incongruent,left
cp_prp,B,41,33,or,right,600,incongruent,left
cp_prp,B,41,34,or,right,600,congruent,right
cp_prp,B,41,35,or,right,300,congruent,right
cp_prp,B,41,36,or,right,600,congruent,left
cp_prp,B,41,37,or,right,600,incongruent,right
cp_prp,B,41,38,or,right,100,congruent,left
cp_prp,B,41,39,or,right,300,incongruent,right
cp_prp,B,41,40,or,right,100,incongruent,left
cp_prp,B,41,41,or,right,100,congruent,right
cp_prp,B,41,42,or,right,600,incongruent,right
cp_prp,B,41,43,or,right,600,congruent,right
cp_prp,B,41,44,or,right,600,congruent,right
cp_prp,B,41,45,or,right,600,congruent,left
cp_prp,B,41,46,or,right,100,incongruent,right
cp_prp,B,41,47,or,right,600,congruent,right
cp_prp,B,41,48,or,right,300,congruent,left
cp_prp,B,41,49,or,right,100,incongruent,left
cp_prp,B,41,50,or,right,600,incongruent,right
cp_prp,B,41,51,or,right,300,incongruent,left
cp_prp,B,41,52,or,right,600,congruent,right
cp_prp,B,41,53,or,right,300,congruent,left
cp_prp,B,41,54,or,right,300,congruent,right
cp_prp,B,41,55,or,right,100,congruent,left
cp_prp,B,41,56,or,right,300,incongruent,left
cp_prp,B,41,57,or,right,300,incongruent,right
cp_prp,B,41,58,or,right,100,congruent,right
cp_prp,B,41,59,or,right,600,congruent,left
cp_prp,B,41,60,or,right,300,incongruent,right
cp_prp,B,41,61,or,right,300,incongruent,right
cp_prp,B,41,62,or,right,100,incongruent,right
cp_prp,B,41,63,or,right,600,congruent,left
cp_prp,B,41,64,or,right,300,congruent,right
cp_prp,B,41,65,or,right,600,incongruent,left
cp_prp,B,41,66,or,right,300,congruent,right
cp_prp,B,41,67,or,right,300,congruent,right
cp_prp,B,41,68,or,right,300,incongruent,left
cp_prp,B,41,69,or,right,600,incongruent,right
cp_prp,B,41,70,or,right,100,incongruent,right
cp_prp,B,41,71,or,right,100,congruent,left
cp_prp,B,41,72,or,right,100,incongruent,left
cp_prp,B,41,73,or,right,100,incongruent,left
cp_prp,B,41,74,or,right,300,congruent,left
cp_prp,B,41,75,or,right,600,incongruent,left
cp_prp,B,41,76,or,right,600,congruent,right
cp_prp,B,41,77,or,right,300,congruent,left
cp_prp,B,41,78,or,right,100,incongruent,right
cp_prp,B,41,79,or,right,300,congruent,right
cp_prp,B,41,80,or,right,300,congruent,left
cp_prp,B,41,81,or,right,600,incongruent,left
cp_prp,B,41,82,or,right,300,incongruent,right
cp_prp,B,41,83,or,right,600,congruent,left
cp_prp,B,41,84,or,right,600,congruent,left
cp_prp,B,41,85,or,right,600,incongruent,right
cp_prp,B,41,86,or,right,100,congruent,left
cp_prp,B,41,87,or,right,100,congruent,left
cp_prp,B,41,88,or,right,100,incongruent,left
cp_prp,B,41,89,or,right,300,incongruent,left
cp_prp,B,41,90,or,right,100,congruent,left
cp_prp,B,41,91,or,right,600,congruent,left
cp_prp,B,41,92,or,right,600,incongruent,left
cp_prp,B,41,93,or,right,300,congruent,left
cp_prp,B,41,94,or,right,100,congruent,right
cp_prp,B,41,95,or,right,600,congruent,right
