block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,7,0,mov,left,incongruent,right,First
cp_stroop,A,7,1,mov,left,congruent,left,Switch
cp_stroop,A,7,2,mov,right,incongruent,left,Repeat
cp_stroop,A,7,3,mov,right,congruent,right,Switch
cp_stroop,A,7,4,mov,right,incongruent,right,Repeat
cp_stroop,A,7,5,mov,left,congruent,right,Repeat
cp_stroop,A,7,6,mov,left,congruent,left,Switch
cp_stroop,A,7,7,mov,left,incongruent,left,Repeat
cp_stroop,A,7,8,mov,right,incongruent,left,Repeat
cp_stroop,A,7,9,mov,right,incongruent,right,Switch
cp_stroop,A,7,10,mov,left,congruent,left,Switch
cp_stroop,A,7,11,mov,right,congruent,left,Repeat
cp_stroop,A,7,12,mov,left,incongruent,right,Switch
cp_stroop,A,7,13,mov,right,congruent,left,Switch
cp_stroop,A,7,14,mov,right,congruent,left,Repeat
cp_stroop,A,7,15,mov,left,incongruent,left,Repeat
cp_stroop,A,7,16,mov,left,incongruent,right,Switch
cp_stroop,A,7,17,mov,right,congruent,right,Repeat
cp_stroop,A,7,18,mov,right,congruent,right,Repeat
cp_stroop,A,7,19,mov,right,incongruent,left,Switch
cp_stroop,A,7,20,mov,left,incongruent,left,Repeat
cp_stroop,A,7,21,mov,left,incongruent,right,Switch
cp_stroop,A,7,22,mov,right,incongruent,right,Repeat
cp_stroop,A,7,23,mov,right,incongruent,right,Repeat
cp_stroop,A,7,24,mov,left,congruent,left,Switch
cp_stroop,A,7,25,mov,right,congruent,left,Repeat
cp_stroop,A,7,26,mov,left,congruent,right,Switch
cp_stroop,A,7,27,mov,left,incongruent,left,Switch
cp_stroop,A,7,28,mov,right,incongruent,right,Switch
cp_stroop,A,7,29,mov,right,congruent,right,Repeat
cp_stroop,A,7,30,mov,left,congruent,left,Switch
cp_stroop,A,7,31,mov,left,incongruent,left,Repeat
cp_stroop,A,7,32,mov,left,incongruent,right,Switch
cp_stroop,A,7,33,mov,right,congruent,left,Switch
cp_stroop,A,7,34,mov,right,congruent,left,Repeat
cp_stroop,A,7,35,mov,left,incongruent,right,Switch
cp_stroop,A,7,36,mov,right,incongruent,left,Switch
cp_stroop,A,7,37,mov,right,congruent,right,Switch
cp_stroop,A,7,38,mov,right,congruent,right,Repeat
cp_stroop,A,7,39,mov,left,congruent,right,Repeat
cp_stroop,A,7,40,mov,left,incongruent,right,Repeat
cp_stroop,A,7,41,mov,right,incongruent,left,Switch
cp_stroop,A,7,42,mov,right,incongruent,left,Repeat
cp_stroop,A,7,43,mov,left,incongruent,left,Repeat
cp_stroop,A,7,44,mov,left,congruent,left,Repeat
cp_stroop,A,7,45,mov,left,congruent,right,Switch
cp_stroop,A,7,46,mov,right,congruent,right,Repeat
cp_stroop,A,7,47,mov,right,congruent,right,Repeat
cp_stroop,A,7,48,mov,left,incongruent,right,Repeat
cp_stroop,A,7,49,mov,left,incongruent,left,Switch
cp_stroop,A,7,50,mov,right,incongruent,left,Repeat
cp_stroop,A,7,51,mov,right,congruent,left,Repeat
cp_stroop,A,7,52,mov,left,incongruent,right,Switch
cp_stroop,A,7,53,mov,left,congruent,left,Switch
cp_stroop,A,7,54,mov,left,congruent,right,Switch
cp_stroop,A,7,55,mov,right,incongruent,right,Repeat
cp_stroop,A,7,56,mov,left,congruent,right,Repeat
cp_stroop,A,7,57,mov,left,congruent,left,Switch
cp_stroop,A,7,58,mov,left,congruent,left,Repeat
cp_stroop,A,7,59,mov,right,congruent,right,Switch
cp_stroop,A,7,60,mov,left,incongruent,left,Switch
cp_stroop,A,7,61,mov,right,incongruent,right,Switch
cp_stroop,A,7,62,mov,left,congruent,right,Repeat
cp_stroop,A,7,63,mov,left,incongruent,left,Switch
cp_stroop,A,7,64,mov,right,incongruent,left,Repeat
cp_stroop,A,7,65,mov,left,congruent,left,Repeat
cp_stroop,A,7,66,mov,left,incongruent,left,Repeat
cp_stroop,A,7,67,mov,left,incongruent,right,Switch
cp_stroop,A,7,68,mov,right,incongruent,right,Repeat
cp_stroop,A,7,69,mov,left,congruent,right,Repeat
cp_stroop,A,7,70,mov,left,congruent,right,Repeat
cp_stroop,A,7,71,mov,right,congruent,left,Switch
cp_stroop,A,7,72,mov,right,incongruent,left,Repeat
cp_stroop,A,7,73,mov,left,congruent,left,Repeat
cp_stroop,A,7,74,mov,right,congruent,right,Switch
cp_stroop,A,7,75,mov,left,congruent,right,Repeat
cp_stroop,A,7,76,mov,left,incongruent,right,Repeat
cp_stroop,A,7,77,mov,right,congruent,left,Switch
cp_stroop,A,7,78,mov,right,congruent,right,Switch
cp_stroop,A,7,79,mov,left,congruent,right,Repeat
cp_stroop,A,7,80,mov,right,congruent,left,Switch
cp_stroop,A,7,81,mov,left,incongruent,left,Repeat
cp_stroop,A,7,82,mov,right,incongruent,right,Switch
cp_stroop,A,7,83,mov,right,incongruent,left,Switch
cp_stroop,A,7,84,mov,right,incongruent,right,Switch
cp_stroop,A,7,85,mov,left,incongruent,right,Repeat
cp_stroop,A,7,86,mov,right,incongruent,left,Switch
cp_stroop,A,7,87,mov,right,incongruent,left,Repeat
cp_stroop,A,7,88,mov,left,congruent,right,Switch
cp_stroop,A,7,89,mov,right,congruent,left,Switch
cp_stroop,A,7,90,mov,right,incongruent,right,Switch
cp_stroop,A,7,91,mov,right,congruent,right,Repeat
cp_stroop,A,7,92,mov,left,congruent,left,Switch
cp_stroop,A,7,93,mov,right,incongruent,right,Switch
cp_stroop,A,7,94,mov,right,congruent,left,Switch
cp_stroop,A,7,95,mov,left,incongruent,left,Repeat
