block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,9,0,mov,left,congruent,left,First
cp_stroop,A,9,1,mov,left,congruent,right,Switch
cp_stroop,A,9,2,mov,left,congruent,left,Switch
cp_stroop,A,9,3,mov,right,incongruent,right,Switch
cp_stroop,A,9,4,mov,right,incongruent,right,Repeat
cp_stroop,A,9,5,mov,right,incongruent,right,Repeat
cp_stroop,A,9,6,mov,left,incongruent,right,Repeat
cp_stroop,A,9,7,mov,right,incongruent,left,Switch
cp_stroop,A,9,8,mov,left,congruent,left,Repeat
cp_stroop,A,9,9,mov,left,congruent,left,Repeat
cp_stroop,A,9,10,mov,right,congruent,left,Repeat
cp_stroop,A,9,11,mov,right,congruent,right,Switch
cp_stroop,A,9,12,mov,right,congruent,right,Repeat
cp_stroop,A,9,13,mov,left,congruent,right,Repeat
cp_stroop,A,9,14,mov,right,congruent,left,Switch
cp_stroop,A,9,15,mov,right,incongruent,left,Repeat
cp_stroop,A,9,16,mov,left,congruent,left,Repeat
cp_stroop,A,9,17,mov,left,incongruent,left,Repeat
cp_stroop,A,9,18,mov,left,congruent,right,Switch
cp_stroop,A,9,19,mov,right,incongruent,left,Switch
cp_stroop,A,9,20,mov,left,incongruent,right,Switch
cp_stroop,A,9,21,mov,right,congruent,right,Repeat
cp_stroop,A,9,22,mov,left,incongruent,right,Repeat
cp_stroop,A,9,23,mov,right,congruent,right,Repeat
cp_stroop,A,9,24,mov,left,incongruent,left,Switch
cp_stroop,A,9,25,mov,right,incongruent,left,Repeat
cp_stroop,A,9,26,mov,left,incongruent,left,Repeat
cp_stroop,A,9,27,mov,right,congruent,right,Switch
cp_stroop,A,9,28,mov,left,incongruent,left,Switch
cp_stroop,A,9,29,mov,left,congruent,left,Repeat
cp_stroop,A,9,30,mov,left,incongruent,right,Switch
cp_stroop,A,9,31,mov,right,congruent,right,Repeat
cp_stroop,A,9,32,mov,left,congruent,right,Repeat
cp_stroop,A,9,33,mov,right,congruent,left,Switch
cp_stroop,A,9,34,mov,left,congruent,left,Repeat
cp_stroop,A,9,35,mov,left,congruent,right,Switch
cp_stroop,A,9,36,mov,right,congruent,left,Switch
cp_stroop,A,9,37,mov,left,incongruent,left,Repeat
cp_stroop,A,9,38,mov,right,incongruent,right,Switch
cp_stroop,A,9,39,mov,left,congruent,left,Switch
cp_stroop,A,9,40,mov,right,incongruent,right,Switch
cp_stroop,A,9,41,mov,left,incongruent,right,Repeat
cp_stroop,A,9,42,mov,left,congruent,right,Repeat
cp_stroop,A,9,43,mov,right,congruent,right,Repeat
cp_stroop,A,9,44,mov,right,congruent,left,Switch
cp_stroop,A,9,45,mov,left,incongruent,left,Repeat
cp_stroop,A,9,46,mov,right,congruent,right,Switch
cp_stroop,A,9,47,mov,right,congruent,right,Repeat
cp_stroop,A,9,48,mov,right,incongruent,left,Switch
cp_stroop,A,9,49,mov,left,congruent,left,Repeat
cp_stroop,A,9,50,mov,right,congruent,left,Repeat
cp_stroop,A,9,51,mov,right,incongruent,right,Switch
cp_stroop,A,9,52,mov,left,incongruent,left,Switch
cp_stroop,A,9,53,mov,right,incongruent,left,Repeat
cp_stroop,A,9,54,mov,left,incongruent,right,Switch
cp_stroop,A,9,55,mov,right,incongruent,left,Switch
cp_stroop,A,9,56,mov,left,incongruent,left,Repeat
cp_stroop,A,9,57,mov,left,congruent,left,Repeat
cp_stroop,A,9,58,mov,right,incongruent,right,Switch
cp_stroop,A,9,59,mov,left,congruent,right,Repeat
cp_stroop,A,9,60,mov,right,congruent,right,Repeat
cp_stroop,A,9,61,mov,left,incongruent,right,Repeat
cp_stroop,A,9,62,mov,left,congruent,left,Switch
cp_stroop,A,9,63,mov,right,incongruent,left,Repeat
cp_stroop,A,9,64,mov,left,incongruent,right,Switch
