block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,6,0,mov,right,incongruent,left,First
cp_stroop,A,6,1,mov,right,incongruent,right,Switch
cp_stroop,A,6,2,mov,left,incongruent,right,Repeat
cp_stroop,A,6,3,mov,left,congruent,right,Repeat
cp_stroop,A,6,4,mov,left,congruent,left,Switch
cp_stroop,A,6,5,mov,right,congruent,right,Switch
cp_stroop,A,6,6,mov,right,congruent,right,Repeat
cp_stroop,A,6,7,mov,right,congruent,left,Switch
cp_stroop,A,6,8,mov,left,congruent,left,Repeat
cp_stroop,A,6,9,mov,right,congruent,left,Repeat
cp_stroop,A,6,10,mov,left,incongruent,left,Repeat
cp_stroop,A,6,11,mov,right,congruent,right,Switch
cp_stroop,A,6,12,mov,left,congruent,right,Repeat
cp_stroop,A,6,13,mov,left,incongruent,left,Switch
cp_stroop,A,6,14,mov,left,incongruent,right,Switch
cp_stroop,A,6,15,mov,right,congruent,right,Repeat
cp_stroop,A,6,16,mov,right,incongruent,right,Repeat
cp_stroop,A,6,17,mov,right,incongruent,left,Switch
cp_stroop,A,6,18,mov,left,incongruent,right,Switch
cp_stroop,A,6,19,mov,right,congruent,left,Switch
cp_stroop,A,6,20,mov,left,congruent,left,Repeat
cp_stroop,A,6,21,mov,left,congruent,left,Repeat
cp_stroop,A,6,22,mov,left,congruent,right,Switch
cp_stroop,A,6,23,mov,right,incongruent,right,Repeat
cp_stroop,A,6,24,mov,right,congruent,right,Repeat
cp_stroop,A,6,25,mov,right,congruent,right,Repeat
cp_stroop,A,6,26,mov,left,incongruent,left,Switch
cp_stroop,A,6,27,mov,left,congruent,right,Switch
cp_stroop,A,6,28,mov,left,congruent,left,Switch
cp_stroop,A,6,29,mov,right,congruent,left,Repeat
cp_stroop,A,6,30,mov,left,congruent,right,Switch
cp_stroop,A,6,31,mov,right,incongruent,right,Repeat
cp_stroop,A,6,32,mov,right,incongruent,right,Repeat
cp_stroop,A,6,33,mov,left,incongruent,right,Repeat
cp_stroop,A,6,34,mov,left,incongruent,left,Switch
cp_stroop,A,6,35,mov,right,congruent,right,Switch
cp_stroop,A,6,36,mov,right,incongruent,right,Repeat
cp_stroop,A,6,37,mov,left,incongruent,right,Repeat
cp_stroop,A,6,38,mov,left,incongruent,right,Repeat
cp_stroop,A,6,39,mov,right,incongruent,left,Switch
cp_stroop,A,6,40,mov,right,incongruent,right,Switch
cp_stroop,A,6,41,mov,right,incongruent,left,Switch
cp_stroop,A,6,42,mov,left,incongruent,left,Repeat
cp_stroop,A,6,43,mov,right,congruent,left,Repeat
cp_stroop,A,6,44,mov,left,congruent,right,Switch
cp_stroop,A,6,45,mov,left,incongruent,left,Switch
cp_stroop,A,6,46,mov,left,congruent,left,Repeat
cp_stroop,A,6,47,mov,right,congruent,left,Repeat
cp_stroop,A,6,48,mov,right,incongruent,left,Repeat
cp_stroop,A,6,49,mov,left,congruent,right,Switch
cp_stroop,A,6,50,mov,left,incongruent,right,Repeat
cp_stroop,A,6,51,mov,right,congruent,left,Switch
cp_stroop,A,6,52,mov,right,congruent,right,Switch
cp_stroop,A,6,53,mov,left,incongruent,left,Switch
cp_stroop,A,6,54,mov,left,congruent,left,Repeat
cp_stroop,A,6,55,mov,right,incongruent,left,Repeat
