block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,15,0,mov,left,congruent,right,First
cp_stroop,A,15,1,mov,right,congruent,left,Switch
cp_stroop,A,15,2,mov,left,congruent,right,Switch
cp_stroop,A,15,3,mov,right,congruent,right,Repeat
cp_stroop,A,15,4,mov,left,incongruent,right,Repeat
cp_stroop,A,15,5,mov,left,incongruent,right,Repeat
cp_stroop,A,15,6,mov,right,incongruent,left,Switch
cp_stroop,A,15,7,mov,left,congruent,left,Repeat
cp_stroop,A,15,8,mov,right,congruent,left,Repeat
cp_stroop,A,15,9,mov,left,incongruent,right,Switch
cp_stroop,A,15,10,mov,right,congruent,left,Switch
cp_stroop,A,15,11,mov,left,congruent,right,Switch
cp_stroop,A,15,12,mov,left,incongruent,right,Repeat
cp_stroop,A,15,13,mov,left,incongruent,left,Switch
cp_stroop,A,15,14,mov,right,incongruent,left,Repeat
cp_stroop,A,15,15,mov,right,incongruent,left,Repeat
cp_stroop,A,15,16,mov,right,congruent,right,Switch
cp_stroop,A,15,17,mov,left,congruent,right,Repeat
cp_stroop,A,15,18,mov,right,congruent,left,Switch
cp_stroop,A,15,19,mov,left,incongruent,left,Repeat
cp_stroop,A,15,20,mov,right,incongruent,right,Switch
cp_stroop,A,15,21,mov,left,incongruent,right,Repeat
cp_stroop,A,15,22,mov,right,incongruent,left,Switch
cp_stroop,A,15,23,mov,left,congruent,right,Switch
cp_stroop,A,15,24,mov,left,incongruent,right,Repeat
cp_stroop,A,15,25,mov,right,congruent,left,Switch
cp_stroop,A,15,26,mov,right,incongruent,right,Switch
cp_stroop,A,15,27,mov,right,congruent,right,Repeat
cp_stroop,A,15,28,mov,left,incongruent,right,Repeat
cp_stroop,A,15,29,mov,left,incongruent,left,Switch
cp_stroop,A,15,30,mov,right,incongruent,left,Repeat
cp_stroop,A,15,31,mov,left,congruent,right,Switch
cp_stroop,A,15,32,mov,right,incongruent,right,Repeat
