block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,31,0,mov,left,congruent,low,low,right
cp_stroop_crossed,A,31,1,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,31,2,mov,left,congruent,low,low,right
cp_stroop_crossed,A,31,3,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,31,4,mov,right,congruent,high,high,left
cp_stroop_crossed,A,31,5,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,31,6,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,31,7,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,31,8,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,31,9,mov,left,congruent,high,low,right
cp_stroop_crossed,A,31,10,mov,left,congruent,high,low,right
cp_stroop_crossed,A,31,11,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,31,12,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,31,13,mov,left,congruent,high,high,right
cp_stroop_crossed,A,31,14,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,31,15,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,31,16,mov,right,congruent,high,low,left
cp_stroop_crossed,A,31,17,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,31,18,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,31,19,mov,left,congruent,mid,mid,left
cp_stroop_crossed,A,31,20,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,31,21,mov,right,congruent,low,high,left
cp_stroop_crossed,A,31,22,mov,right,incongruent,high,low,right
cp_stroop_crossed,A,31,23,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,31,24,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,31,25,mov,right,congruent,high,high,left
cp_stroop_crossed,A,31,26,mov,left,congruent,low,low,left
cp_stroop_crossed,A,31,27,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,31,28,mov,left,congruent,low,high,left
cp_stroop_crossed,A,31,29,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,31,30,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,31,31,mov,left,incongruent,low,low,left
cp_stroop_crossed,A,31,32,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,31,33,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,31,34,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,31,35,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,31,36,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,31,37,mov,right,incongruent,mid,high,right
cp_stroop_crossed,A,31,38,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,31,39,mov,left,incongruent,low,high,right
cp_stroop_crossed,A,31,40,mov,left,congruent,high,low,left
cp_stroop_crossed,A,31,41,mov,right,incongruent,high,high,left
cp_stroop_crossed,A,31,42,mov,left,congruent,high,high,right
cp_stroop_crossed,A,31,43,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,31,44,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,31,45,mov,right,congruent,low,low,left
cp_stroop_crossed,A,31,46,mov,left,congruent,high,high,left
cp_stroop_crossed,A,31,47,mov,left,incongruent,mid,mid,left
cp_stroop_crossed,A,31,48,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,31,49,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,31,50,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,31,51,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,31,52,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,31,53,mov,left,incongruent,high,low,left
cp_stroop_crossed,A,31,54,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,31,55,mov,left,congruent,low,high,right
cp_stroop_crossed,A,31,56,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,31,57,mov,left,congruent,low,low,left
cp_stroop_crossed,A,31,58,mov,right,congruent,high,low,left
cp_stroop_crossed,A,31,59,mov,right,congruent,high,high,right
