block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,14,0,mov,right,congruent,left,First
cp_stroop,A,14,1,mov,right,incongruent,left,Repeat
cp_stroop,A,14,2,mov,right,congruent,right,Switch
cp_stroop,A,14,3,mov,left,incongruent,right,Repeat
cp_stroop,A,14,4,mov,right,incongruent,right,Repeat
cp_stroop,A,14,5,mov,right,incongruent,left,Switch
cp_stroop,A,14,6,mov,left,congruent,right,Switch
cp_stroop,A,14,7,mov,right,incongruent,right,Repeat
cp_stroop,A,14,8,mov,left,congruent,left,Switch
cp_stroop,A,14,9,mov,right,incongruent,left,Repeat
cp_stroop,A,14,10,mov,right,congruent,right,Switch
cp_stroop,A,14,11,mov,left,incongruent,right,Repeat
cp_stroop,A,14,12,mov,right,incongruent,right,Repeat
cp_stroop,A,14,13,mov,right,congruent,left,Switch
cp_stroop,A,14,14,mov,right,incongruent,left,Repeat
cp_stroop,A,14,15,mov,left,incongruent,right,Switch
cp_stroop,A,14,16,mov,right,congruent,right,Repeat
cp_stroop,A,14,17,mov,left,incongruent,left,Switch
cp_stroop,A,14,18,mov,right,incongruent,left,Repeat
cp_stroop,A,14,19,mov,left,incongruent,left,Repeat
cp_stroop,A,14,20,mov,left,congruent,right,Switch
cp_stroop,A,14,21,mov,left,congruent,right,Repeat
cp_stroop,A,14,22,mov,right,incongruent,left,Switch
cp_stroop,A,14,23,mov,right,congruent,left,Repeat
cp_stroop,A,14,24,mov,right,congruent,right,Switch
cp_stroop,A,14,25,mov,left,incongruent,right,Repeat
cp_stroop,A,14,26,mov,right,congruent,right,Repeat
cp_stroop,A,14,27,mov,left,congruent,right,Repeat
cp_stroop,A,14,28,mov,left,congruent,left,Switch
cp_stroop,A,14,29,mov,left,congruent,right,Switch
cp_stroop,A,14,30,mov,right,congruent,right,Repeat
cp_stroop,A,14,31,mov,left,incongruent,right,Repeat
cp_stroop,A,14,32,mov,right,incongruent,right,Repeat
cp_stroop,A,14,33,mov,right,incongruent,left,Switch
cp_stroop,A,14,34,mov,left,incongruent,left,Repeat
cp_stroop,A,14,35,mov,right,congruent,left,Repeat
cp_stroop,A,14,36,mov,right,incongruent,right,Switch
