block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,B,46,0,or,right,600,congruent,left
cp_prp,B,46,1,or,right,300,congruent,right
cp_prp,B,46,2,or,right,100,congruent,right
cp_prp,B,46,3,or,right,600,incongruent,right
cp_prp,B,46,4,or,right,100,congruent,left
cp_prp,B,46,5,or,right,100,incongruent,left
cp_prp,B,46,6,or,right,100,incongruent,right
cp_prp,B,46,7,or,right,100,congruent,right
cp_prp,B,46,8,or,right,300,incongruent,right
cp_prp,B,46,9,or,right,100,congruent,right
cp_prp,B,46,10,or,right,100,congruent,left
cp_prp,B,46,11,or,right,300,congruent,left
cp_prp,B,46,12,or,right,100,congruent,right
cp_prp,B,46,13,or,right,600,congruent,right
cp_prp,B,46,14,or,right,300,incongruent,left
cp_prp,B,46,15,or,right,600,incongruent,left
cp_prp,B,46,16,or,right,100,congruent,left
cp_prp,B,46,17,or,right,600,incongruent,left
cp_prp,B,46,18,or,right,600,congruent,left
cp_prp,B,46,19,or,right,600,incongruent,right
cp_prp,B,46,20,or,right,300,congruent,left
cp_prp,B,46,21,or,right,600,congruent,right
cp_prp,B,46,22,or,right,100,incongruent,right
cp_prp,B,46,23,or,right,300,congruent,left
cp_prp,B,46,24,or,right,100,congruent,left
cp_prp,B,46,25,or,right,300,congruent,right
cp_prp,B,46,26,or,right,600,incongruent,right
cp_prp,B,46,27,or,right,600,congruent,left
cp_prp,B,46,28,or,right,600,congruent,left
cp_prp,B,46,29,or,right,600,congruent,right
cp_prp,B,46,30,or,right,100,incongruent,right
cp_prp,B,46,31,or,right,300,incongruent,left
cp_prp,B,46,32,or,right,600,congruent,left
cp_prp,B,46,33,or,right,300,congruent,right
cp_prp,B,46,34,or,right,300,incongruent,right
cp_prp,B,46,35,or,right,300,congruent,left
cp_prp,B,46,36,or,right,600,incongruent,left
cp_prp,B,46,37,or,right,600,congruent,left
cp_prp,B,46,38,or,right,300,incongruent,left
cp_prp,B,46,39,or,right,600,incongruent,left
cp_prp,B,46,40,or,right,600,incongruent,left
cp_prp,B,46,41,or,right,300,congruent,right
cp_prp,B,46,42,or,right,600,incongruent,right
cp_prp,B,46,43,or,right,300,congruent,left
cp_prp,B,46,44,or,right,600,incongruent,right
cp_prp,B,46,45,or,right,600,congruent,right
cp_prp,B,46,46,or,right,100,incongruent,right
cp_prp,B,46,47,or,right,100,incongruent,left
cp_prp,B,46,48,or,right,100,congruent,right
cp_prp,B,46,49,or,right,300,congruent,right
cp_prp,B,46,50,or,right,100,incongruent,left
cp_prp,B,46,51,or,right,600,incongruent,right
cp_prp,B,46,52,or,right,600,incongruent,left
cp_prp,B,46,53,or,right,600,congruent,right
cp_prp,B,46,54,or,right,300,incongruent,left
cp_prp,B,46,55,or,right,300,congruent,left
cp_prp,B,46,56,or,right,300,incongruent,right
cp_prp,B,46,57,or,right,600,congruent,left
cp_prp,B,46,58,or,right,100,congruent,left
cp_prp,B,46,59,or,right,100,congruent,left
cp_prp,B,46,60,or,right,100,congruent,right
cp_prp,B,46,61,or,right,600,congruent,right
cp_prp,B,46,62,or,right,100,incongruent,right
cp_prp,B,46,63,or,right,100,incongruent,left
cp_prp,B,46,64,or,right,100,congruent,left
cp_prp,B,46,65,or,right,300,incongruent,left
cp_prp,B,46,66,or,right,600,incongruent,left
cp_prp,B,46,67,or,right,300,incongruent,right
cp_prp,B,46,68,or,right,100,incongruent,left
cp_prp,B,46,69,or,right,300,incongruent,left
cp_prp,B,46,70,or,right,300,incongruent,left
cp_prp,B,46,71,or,right,600,incongruent,left
cp_prp,B,46,72,or,right,600,congruent,left
cp_prp,B,46,73,or,right,300,congruent,right
cp_prp,B,46,74,or,right,100,congruent,left
cp_prp,B,46,75,or,right,300,congruent,left
cp_prp,B,46,76,or,right,100,congruent,right
cp_prp,B,46,77,or,right,600,congruent,right
cp_prp,B,46,78,or,right,100,incongruent,right
cp_prp,B,46,79,or,right,100,incongruent,left
cp_prp,B,46,80,or,right,100,incongruent,left
cp_prp,B,46,81,or,right,300,congruent,right
cp_prp,B,46,82,or,right,300,incongruent,right
cp_prp,B,46,83,or,right,600,incongruent,right
cp_prp,B,46,84,or,right,300,incongruent,left
cp_prp,B,46,85,or,right,600,congruent,right
cp_prp,B,46,86,or,right,100,incongruent,right
cp_prp,B,46,87,or,right,100,incongruent,left
cp_prp,B,46,88,or,right,300,incongruent,right
cp_prp,B,46,89,or,right,300,congruent,right
cp_prp,B,46,90,or,right,300,incongruent,right
cp_prp,B,46,91,or,right,300,congruent,left
cp_prp,B,46,92,or,right,100,congruent,right
cp_prp,B,46,93,or,right,600,incongruent,right
cp_prp,B,46,94,or,right,100,incongruent,right
cp_prp,B,46,95,or,right,300,incongruent,right
