block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,46,0,or,right,First,First,First,congruent,hard,left
cp_taskswitch,A,46,1,or,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,46,2,mov,left,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,46,3,or,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,46,4,or,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,46,5,mov,left,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,46,6,or,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,46,7,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,46,8,mov,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,46,9,or,left,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,46,10,or,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,46,11,mov,left,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,46,12,mov,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,46,13,mov,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,46,14,or,right,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch,A,46,15,mov,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,46,16,mov,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,46,17,mov,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,46,18,or,right,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,46,19,mov,left,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,46,20,mov,left,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,46,21,or,right,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,A,46,22,mov,right,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,46,23,or,right,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,46,24,mov,left,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,46,25,mov,left,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,46,26,or,left,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,46,27,mov,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,46,28,mov,right,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,46,29,mov,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,46,30,or,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,A,46,31,or,right,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,46,32,mov,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,46,33,mov,right,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,46,34,or,left,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,46,35,or,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,46,36,or,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,46,37,mov,right,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,A,46,38,mov,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,46,39,or,right,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,46,40,or,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,46,41,or,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,46,42,mov,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,46,43,mov,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,46,44,or,left,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,46,45,or,right,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch,A,46,46,or,right,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,46,47,mov,right,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,46,48,mov,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,46,49,or,left,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,46,50,or,left,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,46,51,or,right,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,46,52,mov,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,46,53,mov,right,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,46,54,mov,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,46,55,or,right,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,46,56,mov,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,46,57,mov,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,A,46,58,mov,left,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,46,59,or,left,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,46,60,or,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,46,61,or,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,46,62,mov,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,46,63,or,right,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,46,64,mov,right,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,46,65,or,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,46,66,or,left,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,46,67,or,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,46,68,mov,left,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,46,69,mov,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,46,70,mov,right,Repeat,Repeat,Repeat,congruent,hard,left
