block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,41,0,or,right,incongruent,low,high,right
cp_stroop_crossed,B,41,1,or,left,congruent,high,mid,right
cp_stroop_crossed,B,41,2,or,left,congruent,low,high,left
cp_stroop_crossed,B,41,3,or,right,congruent,high,mid,left
cp_stroop_crossed,B,41,4,or,left,congruent,high,low,left
cp_stroop_crossed,B,41,5,or,left,incongruent,high,high,left
cp_stroop_crossed,B,41,6,or,right,incongruent,low,low,left
cp_stroop_crossed,B,41,7,or,right,congruent,high,high,left
cp_stroop_crossed,B,41,8,or,left,incongruent,high,high,right
cp_stroop_crossed,B,41,9,or,right,congruent,low,mid,left
cp_stroop_crossed,B,41,10,or,left,congruent,low,mid,right
cp_stroop_crossed,B,41,11,or,left,incongruent,low,mid,left
cp_stroop_crossed,B,41,12,or,right,congruent,mid,high,left
cp_stroop_crossed,B,41,13,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,41,14,or,right,congruent,mid,mid,left
cp_stroop_crossed,B,41,15,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,41,16,or,left,incongruent,high,high,left
cp_stroop_crossed,B,41,17,or,right,congruent,low,low,right
cp_stroop_crossed,B,41,18,or,left,congruent,low,mid,right
cp_stroop_crossed,B,41,19,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,41,20,or,right,congruent,mid,low,left
cp_stroop_crossed,B,41,21,or,left,incongruent,low,mid,right
cp_stroop_crossed,B,41,22,or,right,incongruent,low,high,left
cp_stroop_crossed,B,41,23,or,right,congruent,low,high,right
cp_stroop_crossed,B,41,24,or,left,congruent,mid,mid,right
cp_stroop_crossed,B,41,25,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,41,26,or,right,incongruent,high,high,right
cp_stroop_crossed,B,41,27,or,left,congruent,mid,low,left
cp_stroop_crossed,B,41,28,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,41,29,or,left,congruent,mid,low,left
cp_stroop_crossed,B,41,30,or,right,congruent,mid,high,left
cp_stroop_crossed,B,41,31,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,41,32,or,right,incongruent,mid,high,right
cp_stroop_crossed,B,41,33,or,left,incongruent,high,high,left
cp_stroop_crossed,B,41,34,or,right,incongruent,low,low,right
cp_stroop_crossed,B,41,35,or,right,congruent,high,mid,left
cp_stroop_crossed,B,41,36,or,left,congruent,mid,low,right
cp_stroop_crossed,B,41,37,or,right,incongruent,mid,low,right
