block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,46,0,or,right,congruent,right,First
cp_stroop,B,46,1,or,right,incongruent,right,Repeat
cp_stroop,B,46,2,or,left,incongruent,right,Repeat
cp_stroop,B,46,3,or,left,incongruent,left,Switch
cp_stroop,B,46,4,or,right,congruent,right,Switch
cp_stroop,B,46,5,or,right,incongruent,right,Repeat
cp_stroop,B,46,6,or,left,incongruent,right,Repeat
cp_stroop,B,46,7,or,right,congruent,right,Repeat
cp_stroop,B,46,8,or,left,congruent,left,Switch
cp_stroop,B,46,9,or,left,congruent,left,Repeat
cp_stroop,B,46,10,or,left,incongruent,right,Switch
cp_stroop,B,46,11,or,right,congruent,left,Switch
cp_stroop,B,46,12,or,left,incongruent,left,Repeat
cp_stroop,B,46,13,or,left,incongruent,right,Switch
cp_stroop,B,46,14,or,left,congruent,right,Repeat
cp_stroop,B,46,15,or,right,incongruent,left,Switch
cp_stroop,B,46,16,or,left,congruent,left,Repeat
cp_stroop,B,46,17,or,right,congruent,left,Repeat
cp_stroop,B,46,18,or,left,incongruent,right,Switch
cp_stroop,B,46,19,or,right,congruent,right,Repeat
cp_stroop,B,46,20,or,left,congruent,left,Switch
cp_stroop,B,46,21,or,right,congruent,left,Repeat
cp_stroop,B,46,22,or,left,incongruent,left,Repeat
cp_stroop,B,46,23,or,right,incongruent,right,Switch
cp_stroop,B,46,24,or,left,congruent,right,Repeat
cp_stroop,B,46,25,or,right,incongruent,right,Repeat
cp_stroop,B,46,26,or,right,congruent,right,Repeat
cp_stroop,B,46,27,or,right,congruent,left,Switch
cp_stroop,B,46,28,or,left,congruent,left,Repeat
cp_stroop,B,46,29,or,left,incongruent,left,Repeat
cp_stroop,B,46,30,or,right,incongruent,left,Repeat
cp_stroop,B,46,31,or,right,congruent,right,Switch
cp_stroop,B,46,32,or,left,incongruent,right,Repeat
cp_stroop,B,46,33,or,right,incongruent,left,Switch
cp_stroop,B,46,34,or,right,congruent,left,Repeat
cp_stroop,B,46,35,or,left,incongruent,left,Repeat
cp_stroop,B,46,36,or,left,congruent,left,Repeat
cp_stroop,B,46,37,or,left,incongruent,right,Switch
cp_stroop,B,46,38,or,right,incongruent,right,Repeat
cp_stroop,B,46,39,or,right,congruent,right,Repeat
cp_stroop,B,46,40,or,left,congruent,left,Switch
cp_stroop,B,46,41,or,left,incongruent,left,Repeat
cp_stroop,B,46,42,or,right,incongruent,right,Switch
cp_stroop,B,46,43,or,left,congruent,right,Repeat
cp_stroop,B,46,44,or,left,congruent,left,Switch
cp_stroop,B,46,45,or,left,incongruent,right,Switch
cp_stroop,B,46,46,or,right,congruent,left,Switch
cp_stroop,B,46,47,or,right,incongruent,left,Repeat
cp_stroop,B,46,48,or,left,incongruent,left,Repeat
cp_stroop,B,46,49,or,left,incongruent,right,Switch
cp_stroop,B,46,50,or,right,incongruent,left,Switch
cp_stroop,B,46,51,or,left,incongruent,left,Repeat
cp_stroop,B,46,52,or,left,congruent,left,Repeat
cp_stroop,B,46,53,or,left,congruent,right,Switch
cp_stroop,B,46,54,or,right,incongruent,right,Repeat
cp_stroop,B,46,55,or,right,congruent,right,Repeat
cp_stroop,B,46,56,or,left,incongruent,left,Switch
cp_stroop,B,46,57,or,right,incongruent,left,Repeat
cp_stroop,B,46,58,or,left,congruent,right,Switch
cp_stroop,B,46,59,or,right,congruent,left,Switch
cp_stroop,B,46,60,or,left,congruent,left,Repeat
cp_stroop,B,46,61,or,right,incongruent,right,Switch
cp_stroop,B,46,62,or,right,incongruent,right,Repeat
cp_stroop,B,46,63,or,right,congruent,right,Repeat
cp_stroop,B,46,64,or,left,incongruent,left,Switch
cp_stroop,B,46,65,or,left,congruent,right,Switch
cp_stroop,B,46,66,or,right,congruent,left,Switch
cp_stroop,B,46,67,or,right,incongruent,left,Repeat
cp_stroop,B,46,68,or,left,congruent,right,Switch
cp_stroop,B,46,69,or,right,incongruent,left,Switch
cp_stroop,B,46,70,or,right,incongruent,right,Switch
cp_stroop,B,46,71,or,right,congruent,right,Repeat
cp_stroop,B,46,72,or,left,congruent,right,Repeat
cp_stroop,B,46,73,or,left,congruent,right,Repeat
cp_stroop,B,46,74,or,right,congruent,left,Switch
cp_stroop,B,46,75,or,left,congruent,right,Switch
cp_stroop,B,46,76,or,left,congruent,left,Switch
cp_stroop,B,46,77,or,right,congruent,left,Repeat
cp_stroop,B,46,78,or,right,incongruent,left,Repeat
cp_stroop,B,46,79,or,left,incongruent,left,Repeat
cp_stroop,B,46,80,or,right,incongruent,right,Switch
cp_stroop,B,46,81,or,left,congruent,right,Repeat
cp_stroop,B,46,82,or,left,incongruent,right,Repeat
cp_stroop,B,46,83,or,right,incongruent,left,Switch
cp_stroop,B,46,84,or,left,congruent,left,Repeat
cp_stroop,B,46,85,or,right,incongruent,left,Repeat
cp_stroop,B,46,86,or,left,congruent,right,Switch
cp_stroop,B,46,87,or,right,congruent,right,Repeat
cp_stroop,B,46,88,or,right,congruent,left,Switch
cp_stroop,B,46,89,or,right,incongruent,right,Switch
cp_stroop,B,46,90,or,left,incongruent,right,Repeat
cp_stroop,B,46,91,or,right,congruent,left,Switch
cp_stroop,B,46,92,or,right,incongruent,left,Repeat
cp_stroop,B,46,93,or,left,incongruent,right,Switch
cp_stroop,B,46,94,or,left,incongruent,left,Switch
cp_stroop,B,46,95,or,right,congruent,right,Switch
