block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,24,0,or,left,incongruent,left,First
cp_stroop,B,24,1,or,left,incongruent,right,Switch
cp_stroop,B,24,2,or,left,incongruent,right,Repeat
cp_stroop,B,24,3,or,right,incongruent,left,Switch
cp_stroop,B,24,4,or,right,incongruent,right,Switch
cp_stroop,B,24,5,or,right,incongruent,left,Switch
cp_stroop,B,24,6,or,left,congruent,left,Repeat
cp_stroop,B,24,7,or,left,congruent,right,Switch
cp_stroop,B,24,8,or,right,congruent,left,Switch
cp_stroop,B,24,9,or,left,incongruent,left,Repeat
cp_stroop,B,24,10,or,left,congruent,left,Repeat
cp_stroop,B,24,11,or,right,incongruent,left,Repeat
cp_stroop,B,24,12,or,right,incongruent,right,Switch
cp_stroop,B,24,13,or,left,congruent,left,Switch
cp_stroop,B,24,14,or,right,congruent,left,Repeat
cp_stroop,B,24,15,or,right,congruent,right,Switch
cp_stroop,B,24,16,or,left,incongruent,left,Switch
cp_stroop,B,24,17,or,left,incongruent,right,Switch
cp_stroop,B,24,18,or,right,congruent,right,Repeat
cp_stroop,B,24,19,or,left,congruent,left,Switch
cp_stroop,B,24,20,or,right,incongruent,right,Switch
cp_stroop,B,24,21,or,left,congruent,right,Repeat
cp_stroop,B,24,22,or,right,congruent,right,Repeat
cp_stroop,B,24,23,or,right,incongruent,left,Switch
cp_stroop,B,24,24,or,right,incongruent,right,Switch
cp_stroop,B,24,25,or,left,incongruent,left,Switch
cp_stroop,B,24,26,or,left,congruent,left,Repeat
cp_stroop,B,24,27,or,right,incongruent,left,Repeat
cp_stroop,B,24,28,or,left,incongruent,right,Switch
cp_stroop,B,24,29,or,right,congruent,left,Switch
cp_stroop,B,24,30,or,left,incongruent,left,Repeat
cp_stroop,B,24,31,or,left,congruent,left,Repeat
cp_stroop,B,24,32,or,right,congruent,left,Repeat
cp_stroop,B,24,33,or,right,incongruent,right,Switch
cp_stroop,B,24,34,or,right,incongruent,left,Switch
cp_stroop,B,24,35,or,left,congruent,left,Repeat
cp_stroop,B,24,36,or,right,incongruent,right,Switch
cp_stroop,B,24,37,or,right,congruent,right,Repeat
cp_stroop,B,24,38,or,left,congruent,left,Switch
cp_stroop,B,24,39,or,left,congruent,right,Switch
cp_stroop,B,24,40,or,right,incongruent,left,Switch
cp_stroop,B,24,41,or,left,incongruent,left,Repeat
cp_stroop,B,24,42,or,right,incongruent,right,Switch
cp_stroop,B,24,43,or,right,congruent,left,Switch
cp_stroop,B,24,44,or,right,incongruent,right,Switch
cp_stroop,B,24,45,or,left,incongruent,right,Repeat
cp_stroop,B,24,46,or,left,congruent,right,Repeat
cp_stroop,B,24,47,or,left,incongruent,right,Repeat
cp_stroop,B,24,48,or,right,congruent,left,Switch
cp_stroop,B,24,49,or,left,congruent,left,Repeat
cp_stroop,B,24,50,or,right,congruent,right,Switch
cp_stroop,B,24,51,or,right,congruent,right,Repeat
cp_stroop,B,24,52,or,right,incongruent,left,Switch
cp_stroop,B,24,53,or,left,congruent,right,Switch
cp_stroop,B,24,54,or,right,congruent,right,Repeat
cp_stroop,B,24,55,or,right,incongruent,right,Repeat
cp_stroop,B,24,56,or,left,incongruent,left,Switch
cp_stroop,B,24,57,or,right,congruent,right,Switch
cp_stroop,B,24,58,or,right,congruent,right,Repeat
cp_stroop,B,24,59,or,left,congruent,right,Repeat
cp_stroop,B,24,60,or,left,incongruent,right,Repeat
cp_stroop,B,24,61,or,left,incongruent,left,Switch
cp_stroop,B,24,62,or,right,congruent,left,Repeat
cp_stroop,B,24,63,or,right,incongruent,left,Repeat
cp_stroop,B,24,64,or,left,incongruent,left,Repeat
cp_stroop,B,24,65,or,left,incongruent,right,Switch
cp_stroop,B,24,66,or,left,congruent,left,Switch
cp_stroop,B,24,67,or,right,congruent,right,Switch
cp_stroop,B,24,68,or,left,incongruent,right,Repeat
cp_stroop,B,24,69,or,right,incongruent,left,Switch
cp_stroop,B,24,70,or,left,congruent,left,Repeat
cp_stroop,B,24,71,or,left,congruent,right,Switch
cp_stroop,B,24,72,or,right,incongruent,right,Repeat
cp_stroop,B,24,73,or,left,congruent,left,Switch
cp_stroop,B,24,74,or,right,congruent,left,Repeat
cp_stroop,B,24,75,or,right,incongruent,left,Repeat
cp_stroop,B,24,76,or,right,incongruent,right,Switch
cp_stroop,B,24,77,or,left,incongruent,right,Repeat
cp_stroop,B,24,78,or,right,congruent,right,Repeat
cp_stroop,B,24,79,or,left,incongruent,left,Switch
cp_stroop,B,24,80,or,right,congruent,left,Repeat
cp_stroop,B,24,81,or,left,incongruent,right,Switch
cp_stroop,B,24,82,or,left,congruent,right,Repeat
cp_stroop,B,24,83,or,right,congruent,right,Repeat
cp_stroop,B,24,84,or,left,incongruent,left,Switch
cp_stroop,B,24,85,or,right,incongruent,left,Repeat
cp_stroop,B,24,86,or,left,congruent,right,Switch
cp_stroop,B,24,87,or,right,congruent,left,Switch
cp_stroop,B,24,88,or,left,incongruent,left,Repeat
cp_stroop,B,24,89,or,right,incongruent,right,Switch
cp_stroop,B,24,90,or,right,congruent,left,Switch
cp_stroop,B,24,91,or,left,incongruent,right,Switch
cp_stroop,B,24,92,or,left,congruent,right,Repeat
cp_stroop,B,24,93,or,right,congruent,left,Switch
cp_stroop,B,24,94,or,left,congruent,right,Switch
cp_stroop,B,24,95,or,left,congruent,right,Repeat
