block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,4,0,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,4,1,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,4,2,mov,left,incongruent,mid,low,left
cp_stroop_crossed,A,4,3,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,4,4,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,4,5,mov,left,congruent,high,high,right
cp_stroop_crossed,A,4,6,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,4,7,mov,right,congruent,low,low,right
cp_stroop_crossed,A,4,8,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,4,9,mov,right,congruent,mid,low,right
cp_stroop_crossed,A,4,10,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,4,11,mov,left,congruent,mid,high,left
cp_stroop_crossed,A,4,12,mov,right,congruent,high,low,right
cp_stroop_crossed,A,4,13,mov,right,congruent,high,high,right
cp_stroop_crossed,A,4,14,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,4,15,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,4,16,mov,right,congruent,low,low,right
cp_stroop_crossed,A,4,17,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,4,18,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,4,19,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,4,20,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,4,21,mov,right,incongruent,mid,high,right
cp_stroop_crossed,A,4,22,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,4,23,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,4,24,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,4,25,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,4,26,mov,left,incongruent,high,mid,right
cp_stroop_crossed,A,4,27,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,4,28,mov,left,congruent,high,low,left
cp_stroop_crossed,A,4,29,mov,right,incongruent,high,low,right
cp_stroop_crossed,A,4,30,mov,right,incongruent,low,low,right
cp_stroop_crossed,A,4,31,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,4,32,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,4,33,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,4,34,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,4,35,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,4,36,mov,left,incongruent,low,mid,right
cp_stroop_crossed,A,4,37,mov,left,incongruent,low,high,right
cp_stroop_crossed,A,4,38,mov,left,incongruent,high,low,left
cp_stroop_crossed,A,4,39,mov,right,congruent,high,high,right
cp_stroop_crossed,A,4,40,mov,right,congruent,high,high,left
cp_stroop_crossed,A,4,41,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,4,42,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,4,43,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,4,44,mov,left,congruent,high,low,right
cp_stroop_crossed,A,4,45,mov,right,congruent,low,high,left
cp_stroop_crossed,A,4,46,mov,left,congruent,mid,mid,left
cp_stroop_crossed,A,4,47,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,4,48,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,4,49,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,4,50,mov,left,congruent,low,high,right
cp_stroop_crossed,A,4,51,mov,right,congruent,high,low,left
cp_stroop_crossed,A,4,52,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,4,53,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,4,54,mov,right,incongruent,high,low,right
cp_stroop_crossed,A,4,55,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,4,56,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,4,57,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,4,58,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,4,59,mov,left,congruent,mid,low,left
cp_stroop_crossed,A,4,60,mov,left,congruent,mid,low,left
cp_stroop_crossed,A,4,61,mov,right,congruent,low,low,left
cp_stroop_crossed,A,4,62,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,4,63,mov,left,congruent,low,high,left
cp_stroop_crossed,A,4,64,mov,left,incongruent,mid,mid,left
cp_stroop_crossed,A,4,65,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,4,66,mov,right,congruent,high,low,right
cp_stroop_crossed,A,4,67,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,4,68,mov,left,incongruent,high,mid,left
cp_stroop_crossed,A,4,69,mov,left,congruent,low,low,left
cp_stroop_crossed,A,4,70,mov,left,incongruent,high,mid,right
cp_stroop_crossed,A,4,71,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,4,72,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,4,73,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,4,74,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,4,75,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,4,76,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,4,77,mov,left,congruent,high,low,left
cp_stroop_crossed,A,4,78,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,4,79,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,4,80,mov,right,congruent,low,low,right
cp_stroop_crossed,A,4,81,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,4,82,mov,left,congruent,low,high,right
cp_stroop_crossed,A,4,83,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,4,84,mov,left,incongruent,mid,low,left
cp_stroop_crossed,A,4,85,mov,left,congruent,low,low,left
cp_stroop_crossed,A,4,86,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,4,87,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,4,88,mov,right,congruent,low,high,right
cp_stroop_crossed,A,4,89,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,4,90,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,4,91,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,4,92,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,4,93,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,4,94,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,4,95,mov,left,congruent,low,high,left
cp_stroop_crossed,A,4,96,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,4,97,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,4,98,mov,right,congruent,high,high,left
cp_stroop_crossed,A,4,99,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,4,100,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,4,101,mov,left,congruent,mid,mid,right
