block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,37,0,or,right,incongruent,right,First
cp_stroop,B,37,1,or,right,congruent,right,Repeat
cp_stroop,B,37,2,or,left,congruent,left,Switch
cp_stroop,B,37,3,or,right,congruent,left,Repeat
cp_stroop,B,37,4,or,right,congruent,right,Switch
cp_stroop,B,37,5,or,right,incongruent,right,Repeat
cp_stroop,B,37,6,or,left,congruent,left,Switch
cp_stroop,B,37,7,or,right,congruent,left,Repeat
cp_stroop,B,37,8,or,left,congruent,left,Repeat
cp_stroop,B,37,9,or,right,incongruent,right,Switch
cp_stroop,B,37,10,or,right,incongruent,left,Switch
cp_stroop,B,37,11,or,left,incongruent,right,Switch
cp_stroop,B,37,12,or,right,congruent,right,Repeat
cp_stroop,B,37,13,or,right,congruent,left,Switch
cp_stroop,B,37,14,or,left,congruent,left,Repeat
cp_stroop,B,37,15,or,left,incongruent,left,Repeat
cp_stroop,B,37,16,or,left,incongruent,left,Repeat
cp_stroop,B,37,17,or,right,congruent,right,Switch
cp_stroop,B,37,18,or,right,incongruent,right,Repeat
cp_stroop,B,37,19,or,right,congruent,left,Switch
cp_stroop,B,37,20,or,left,congruent,right,Switch
cp_stroop,B,37,21,or,right,congruent,right,Repeat
cp_stroop,B,37,22,or,left,congruent,left,Switch
cp_stroop,B,37,23,or,left,incongruent,left,Repeat
cp_stroop,B,37,24,or,left,congruent,right,Switch
cp_stroop,B,37,25,or,right,incongruent,left,Switch
cp_stroop,B,37,26,or,right,congruent,left,Repeat
cp_stroop,B,37,27,or,left,congruent,left,Repeat
cp_stroop,B,37,28,or,right,congruent,left,Repeat
cp_stroop,B,37,29,or,right,incongruent,right,Switch
cp_stroop,B,37,30,or,left,congruent,left,Switch
cp_stroop,B,37,31,or,right,incongruent,right,Switch
cp_stroop,B,37,32,or,right,incongruent,right,Repeat
cp_stroop,B,37,33,or,left,incongruent,right,Repeat
cp_stroop,B,37,34,or,left,congruent,right,Repeat
cp_stroop,B,37,35,or,left,incongruent,left,Switch
cp_stroop,B,37,36,or,right,incongruent,left,Repeat
cp_stroop,B,37,37,or,left,incongruent,right,Switch
cp_stroop,B,37,38,or,left,congruent,right,Repeat
cp_stroop,B,37,39,or,right,incongruent,right,Repeat
cp_stroop,B,37,40,or,left,incongruent,left,Switch
cp_stroop,B,37,41,or,right,congruent,left,Repeat
cp_stroop,B,37,42,or,right,incongruent,left,Repeat
cp_stroop,B,37,43,or,left,incongruent,right,Switch
cp_stroop,B,37,44,or,right,congruent,right,Repeat
cp_stroop,B,37,45,or,right,incongruent,left,Switch
cp_stroop,B,37,46,or,left,congruent,left,Repeat
cp_stroop,B,37,47,or,left,incongruent,left,Repeat
cp_stroop,B,37,48,or,right,incongruent,left,Repeat
cp_stroop,B,37,49,or,left,incongruent,right,Switch
cp_stroop,B,37,50,or,left,congruent,left,Switch
cp_stroop,B,37,51,or,right,congruent,left,Repeat
cp_stroop,B,37,52,or,left,congruent,left,Repeat
cp_stroop,B,37,53,or,left,incongruent,right,Switch
cp_stroop,B,37,54,or,left,congruent,right,Repeat
cp_stroop,B,37,55,or,right,incongruent,right,Repeat
cp_stroop,B,37,56,or,right,incongruent,left,Switch
cp_stroop,B,37,57,or,left,incongruent,right,Switch
cp_stroop,B,37,58,or,left,congruent,right,Repeat
cp_stroop,B,37,59,or,left,incongruent,right,Repeat
cp_stroop,B,37,60,or,right,congruent,right,Repeat
cp_stroop,B,37,61,or,right,congruent,left,Switch
cp_stroop,B,37,62,or,right,incongruent,right,Switch
cp_stroop,B,37,63,or,left,incongruent,left,Switch
cp_stroop,B,37,64,or,right,incongruent,left,Repeat
cp_stroop,B,37,65,or,left,incongruent,right,Switch
cp_stroop,B,37,66,or,right,incongruent,left,Switch
cp_stroop,B,37,67,or,left,congruent,right,Switch
cp_stroop,B,37,68,or,right,congruent,right,Repeat
cp_stroop,B,37,69,or,left,incongruent,right,Repeat
cp_stroop,B,37,70,or,left,congruent,right,Repeat
cp_stroop,B,37,71,or,left,incongruent,left,Switch
cp_stroop,B,37,72,or,right,congruent,left,Repeat
cp_stroop,B,37,73,or,right,incongruent,right,Switch
cp_stroop,B,37,74,or,left,congruent,right,Repeat
cp_stroop,B,37,75,or,right,incongruent,right,Repeat
cp_stroop,B,37,76,or,right,incongruent,left,Switch
cp_stroop,B,37,77,or,right,congruent,right,Switch
cp_stroop,B,37,78,or,left,congruent,left,Switch
cp_stroop,B,37,79,or,left,incongruent,left,Repeat
cp_stroop,B,37,80,or,right,congruent,right,Switch
cp_stroop,B,37,81,or,right,congruent,left,Switch
cp_stroop,B,37,82,or,left,congruent,right,Switch
cp_stroop,B,37,83,or,left,incongruent,right,Repeat
cp_stroop,B,37,84,or,right,congruent,right,Repeat
cp_stroop,B,37,85,or,left,congruent,left,Switch
cp_stroop,B,37,86,or,left,congruent,right,Switch
cp_stroop,B,37,87,or,left,incongruent,left,Switch
cp_stroop,B,37,88,or,right,incongruent,left,Repeat
cp_stroop,B,37,89,or,left,incongruent,right,Switch
cp_stroop,B,37,90,or,right,congruent,right,Repeat
cp_stroop,B,37,91,or,right,congruent,left,Switch
cp_stroop,B,37,92,or,left,incongruent,left,Repeat
cp_stroop,B,37,93,or,left,congruent,right,Switch
cp_stroop,B,37,94,or,right,incongruent,left,Switch
cp_stroop,B,37,95,or,left,incongruent,left,Repeat
