block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,21,0,or,left,incongruent,left,First
cp_stroop,B,21,1,or,left,incongruent,right,Switch
cp_stroop,B,21,2,or,left,congruent,left,Switch
cp_stroop,B,21,3,or,right,congruent,right,Switch
cp_stroop,B,21,4,or,right,incongruent,right,Repeat
cp_stroop,B,21,5,or,left,congruent,right,Repeat
cp_stroop,B,21,6,or,right,incongruent,right,Repeat
cp_stroop,B,21,7,or,left,congruent,left,Switch
cp_stroop,B,21,8,or,right,congruent,left,Repeat
cp_stroop,B,21,9,or,left,congruent,right,Switch
cp_stroop,B,21,10,or,left,congruent,left,Switch
cp_stroop,B,21,11,or,right,incongruent,right,Switch
cp_stroop,B,21,12,or,left,congruent,right,Repeat
cp_stroop,B,21,13,or,right,incongruent,left,Switch
cp_stroop,B,21,14,or,left,incongruent,right,Switch
cp_stroop,B,21,15,or,right,congruent,right,Repeat
cp_stroop,B,21,16,or,right,incongruent,left,Switch
cp_stroop,B,21,17,or,right,congruent,left,Repeat
cp_stroop,B,21,18,or,left,congruent,left,Repeat
cp_stroop,B,21,19,or,right,congruent,right,Switch
cp_stroop,B,21,20,or,left,congruent,right,Repeat
cp_stroop,B,21,21,or,right,congruent,right,Repeat
cp_stroop,B,21,22,or,left,incongruent,right,Repeat
cp_stroop,B,21,23,or,left,incongruent,left,Switch
cp_stroop,B,21,24,or,right,congruent,left,Repeat
cp_stroop,B,21,25,or,right,congruent,left,Repeat
cp_stroop,B,21,26,or,left,congruent,right,Switch
cp_stroop,B,21,27,or,left,incongruent,right,Repeat
cp_stroop,B,21,28,or,right,incongruent,right,Repeat
cp_stroop,B,21,29,or,left,congruent,left,Switch
cp_stroop,B,21,30,or,right,incongruent,right,Switch
cp_stroop,B,21,31,or,left,congruent,left,Switch
cp_stroop,B,21,32,or,left,incongruent,left,Repeat
cp_stroop,B,21,33,or,right,congruent,left,Repeat
cp_stroop,B,21,34,or,right,congruent,right,Switch
cp_stroop,B,21,35,or,right,congruent,right,Repeat
cp_stroop,B,21,36,or,left,incongruent,left,Switch
cp_stroop,B,21,37,or,right,incongruent,left,Repeat
cp_stroop,B,21,38,or,left,incongruent,right,Switch
cp_stroop,B,21,39,or,left,incongruent,right,Repeat
cp_stroop,B,21,40,or,right,congruent,right,Repeat
cp_stroop,B,21,41,or,right,congruent,left,Switch
cp_stroop,B,21,42,or,right,incongruent,left,Repeat
cp_stroop,B,21,43,or,left,incongruent,right,Switch
cp_stroop,B,21,44,or,left,congruent,right,Repeat
cp_stroop,B,21,45,or,right,congruent,right,Repeat
cp_stroop,B,21,46,or,left,incongruent,left,Switch
cp_stroop,B,21,47,or,right,congruent,right,Switch
cp_stroop,B,21,48,or,left,incongruent,left,Switch
cp_stroop,B,21,49,or,right,congruent,left,Repeat
cp_stroop,B,21,50,or,right,congruent,left,Repeat
cp_stroop,B,21,51,or,right,congruent,right,Switch
cp_stroop,B,21,52,or,left,congruent,left,Switch
cp_stroop,B,21,53,or,left,incongruent,left,Repeat
cp_stroop,B,21,54,or,right,congruent,right,Switch
cp_stroop,B,21,55,or,right,incongruent,right,Repeat
cp_stroop,B,21,56,or,left,congruent,left,Switch
cp_stroop,B,21,57,or,right,incongruent,right,Switch
cp_stroop,B,21,58,or,left,congruent,right,Repeat
cp_stroop,B,21,59,or,left,congruent,left,Switch
cp_stroop,B,21,60,or,left,incongruent,right,Switch
cp_stroop,B,21,61,or,right,incongruent,left,Switch
cp_stroop,B,21,62,or,right,incongruent,left,Repeat
cp_stroop,B,21,63,or,left,incongruent,right,Switch
cp_stroop,B,21,64,or,left,incongruent,left,Switch
cp_stroop,B,21,65,or,right,congruent,left,Repeat
cp_stroop,B,21,66,or,right,congruent,right,Switch
cp_stroop,B,21,67,or,left,congruent,left,Switch
cp_stroop,B,21,68,or,left,incongruent,left,Repeat
cp_stroop,B,21,69,or,left,congruent,right,Switch
cp_stroop,B,21,70,or,right,incongruent,left,Switch
cp_stroop,B,21,71,or,right,incongruent,left,Repeat
cp_stroop,B,21,72,or,left,incongruent,right,Switch
cp_stroop,B,21,73,or,left,congruent,right,Repeat
cp_stroop,B,21,74,or,left,congruent,left,Switch
cp_stroop,B,21,75,or,right,incongruent,right,Switch
cp_stroop,B,21,76,or,left,congruent,right,Repeat
cp_stroop,B,21,77,or,left,congruent,left,Switch
cp_stroop,B,21,78,or,right,incongruent,left,Repeat
cp_stroop,B,21,79,or,left,incongruent,right,Switch
cp_stroop,B,21,80,or,right,incongruent,left,Switch
cp_stroop,B,21,81,or,right,congruent,left,Repeat
cp_stroop,B,21,82,or,right,congruent,left,Repeat
cp_stroop,B,21,83,or,left,congruent,right,Switch
cp_stroop,B,21,84,or,left,incongruent,left,Switch
cp_stroop,B,21,85,or,right,incongruent,left,Repeat
cp_stroop,B,21,86,or,left,incongruent,right,Switch
cp_stroop,B,21,87,or,left,congruent,right,Repeat
cp_stroop,B,21,88,or,right,incongruent,right,Repeat
cp_stroop,B,21,89,or,right,congruent,left,Switch
cp_stroop,B,21,90,or,right,incongruent,left,Repeat
cp_stroop,B,21,91,or,left,incongruent,left,Repeat
cp_stroop,B,21,92,or,left,incongruent,left,Repeat
cp_stroop,B,21,93,or,right,incongruent,right,Switch
cp_stroop,B,21,94,or,right,incongruent,right,Repeat
cp_stroop,B,21,95,or,right,incongruent,right,Repeat
