block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,35,0,or,right,First,First,First,congruent,easy,left
cp_taskswitch_asym,B,35,1,mov,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,35,2,mov,right,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,35,3,mov,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,35,4,or,right,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,35,5,or,left,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,35,6,mov,left,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,35,7,or,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,35,8,or,right,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,35,9,or,right,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,35,10,mov,left,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,35,11,or,right,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,35,12,mov,right,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,35,13,or,right,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,35,14,or,left,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,35,15,mov,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,35,16,mov,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,35,17,or,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,35,18,or,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,35,19,or,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,35,20,mov,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,35,21,mov,left,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,35,22,or,left,Switch,Repeat,Repeat,congruent,easy,right
