block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,34,0,or,right,incongruent,left,First
cp_stroop,B,34,1,or,right,incongruent,right,Switch
cp_stroop,B,34,2,or,right,incongruent,right,Repeat
cp_stroop,B,34,3,or,left,incongruent,left,Switch
cp_stroop,B,34,4,or,right,incongruent,left,Repeat
cp_stroop,B,34,5,or,left,congruent,left,Repeat
cp_stroop,B,34,6,or,right,congruent,right,Switch
cp_stroop,B,34,7,or,right,incongruent,left,Switch
cp_stroop,B,34,8,or,left,incongruent,left,Repeat
cp_stroop,B,34,9,or,right,congruent,right,Switch
cp_stroop,B,34,10,or,left,incongruent,right,Repeat
cp_stroop,B,34,11,or,left,congruent,right,Repeat
cp_stroop,B,34,12,or,right,congruent,left,Switch
cp_stroop,B,34,13,or,left,incongruent,left,Repeat
cp_stroop,B,34,14,or,right,congruent,left,Repeat
cp_stroop,B,34,15,or,right,congruent,right,Switch
cp_stroop,B,34,16,or,right,incongruent,left,Switch
cp_stroop,B,34,17,or,left,congruent,right,Switch
cp_stroop,B,34,18,or,right,incongruent,right,Repeat
cp_stroop,B,34,19,or,right,incongruent,right,Repeat
cp_stroop,B,34,20,or,right,incongruent,left,Switch
cp_stroop,B,34,21,or,left,congruent,left,Repeat
cp_stroop,B,34,22,or,left,incongruent,left,Repeat
cp_stroop,B,34,23,or,right,congruent,left,Repeat
cp_stroop,B,34,24,or,right,incongruent,right,Switch
cp_stroop,B,34,25,or,right,congruent,right,Repeat
cp_stroop,B,34,26,or,left,congruent,right,Repeat
cp_stroop,B,34,27,or,right,congruent,left,Switch
cp_stroop,B,34,28,or,left,incongruent,right,Switch
cp_stroop,B,34,29,or,left,incongruent,right,Repeat
cp_stroop,B,34,30,or,left,congruent,right,Repeat
cp_stroop,B,34,31,or,right,congruent,left,Switch
cp_stroop,B,34,32,or,right,incongruent,left,Repeat
cp_stroop,B,34,33,or,left,incongruent,right,Switch
cp_stroop,B,34,34,or,left,congruent,left,Switch
cp_stroop,B,34,35,or,right,congruent,right,Switch
cp_stroop,B,34,36,or,right,congruent,right,Repeat
cp_stroop,B,34,37,or,left,congruent,right,Repeat
cp_stroop,B,34,38,or,right,incongruent,left,Switch
cp_stroop,B,34,39,or,left,congruent,left,Repeat
cp_stroop,B,34,40,or,right,congruent,left,Repeat
cp_stroop,B,34,41,or,right,incongruent,right,Switch
cp_stroop,B,34,42,or,right,congruent,right,Repeat
cp_stroop,B,34,43,or,left,incongruent,left,Switch
cp_stroop,B,34,44,or,left,incongruent,left,Repeat
cp_stroop,B,34,45,or,right,incongruent,right,Switch
cp_stroop,B,34,46,or,left,congruent,right,Repeat
cp_stroop,B,34,47,or,right,congruent,left,Switch
cp_stroop,B,34,48,or,right,incongruent,left,Repeat
cp_stroop,B,34,49,or,left,congruent,right,Switch
cp_stroop,B,34,50,or,right,incongruent,right,Repeat
cp_stroop,B,34,51,or,left,congruent,right,Repeat
cp_stroop,B,34,52,or,left,incongruent,right,Repeat
cp_stroop,B,34,53,or,left,congruent,left,Switch
cp_stroop,B,34,54,or,right,congruent,right,Switch
cp_stroop,B,34,55,or,left,congruent,left,Switch
cp_stroop,B,34,56,or,right,incongruent,left,Repeat
cp_stroop,B,34,57,or,left,incongruent,right,Switch
cp_stroop,B,34,58,or,left,incongruent,left,Switch
cp_stroop,B,34,59,or,right,incongruent,right,Switch
cp_stroop,B,34,60,or,left,incongruent,right,Repeat
cp_stroop,B,34,61,or,left,congruent,left,Switch
cp_stroop,B,34,62,or,left,congruent,right,Switch
cp_stroop,B,34,63,or,right,congruent,left,Switch
cp_stroop,B,34,64,or,right,incongruent,left,Repeat
cp_stroop,B,34,65,or,left,incongruent,right,Switch
cp_stroop,B,34,66,or,right,congruent,right,Repeat
cp_stroop,B,34,67,or,right,congruent,left,Switch
cp_stroop,B,34,68,or,right,congruent,right,Switch
cp_stroop,B,34,69,or,left,congruent,left,Switch
cp_stroop,B,34,70,or,left,incongruent,left,Repeat
cp_stroop,B,34,71,or,right,congruent,left,Repeat
cp_stroop,B,34,72,or,right,congruent,left,Repeat
cp_stroop,B,34,73,or,left,congruent,right,Switch
cp_stroop,B,34,74,or,right,incongruent,right,Repeat
cp_stroop,B,34,75,or,left,incongruent,right,Repeat
cp_stroop,B,34,76,or,left,incongruent,left,Switch
cp_stroop,B,34,77,or,right,congruent,left,Repeat
cp_stroop,B,34,78,or,left,incongruent,right,Switch
cp_stroop,B,34,79,or,left,incongruent,right,Repeat
cp_stroop,B,34,80,or,right,incongruent,left,Switch
cp_stroop,B,34,81,or,left,congruent,left,Repeat
cp_stroop,B,34,82,or,right,congruent,right,Switch
cp_stroop,B,34,83,or,left,congruent,left,Switch
cp_stroop,B,34,84,or,right,congruent,right,Switch
cp_stroop,B,34,85,or,left,congruent,right,Repeat
cp_stroop,B,34,86,or,left,incongruent,left,Switch
cp_stroop,B,34,87,or,left,incongruent,right,Switch
cp_stroop,B,34,88,or,right,incongruent,left,Switch
cp_stroop,B,34,89,or,left,congruent,left,Repeat
cp_stroop,B,34,90,or,left,incongruent,left,Repeat
cp_stroop,B,34,91,or,right,incongruent,right,Switch
cp_stroop,B,34,92,or,left,incongruent,left,Switch
cp_stroop,B,34,93,or,right,incongruent,right,Switch
cp_stroop,B,34,94,or,left,congruent,right,Repeat
cp_stroop,B,34,95,or,left,congruent,left,Switch
