block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,35,0,or,right,incongruent,right,First
cp_stroop,B,35,1,or,right,incongruent,right,Repeat
cp_stroop,B,35,2,or,left,incongruent,right,Repeat
cp_stroop,B,35,3,or,left,congruent,right,Repeat
cp_stroop,B,35,4,or,right,incongruent,left,Switch
cp_stroop,B,35,5,or,left,incongruent,right,Switch
cp_stroop,B,35,6,or,left,incongruent,left,Switch
cp_stroop,B,35,7,or,right,incongruent,left,Repeat
cp_stroop,B,35,8,or,left,incongruent,left,Repeat
cp_stroop,B,35,9,or,right,congruent,right,Switch
cp_stroop,B,35,10,or,left,incongruent,left,Switch
cp_stroop,B,35,11,or,left,congruent,right,Switch
cp_stroop,B,35,12,or,right,incongruent,right,Repeat
cp_stroop,B,35,13,or,left,incongruent,right,Repeat
cp_stroop,B,35,14,or,right,congruent,left,Switch
cp_stroop,B,35,15,or,right,incongruent,right,Switch
cp_stroop,B,35,16,or,right,incongruent,right,Repeat
cp_stroop,B,35,17,or,left,incongruent,right,Repeat
cp_stroop,B,35,18,or,right,congruent,right,Repeat
cp_stroop,B,35,19,or,left,incongruent,left,Switch
cp_stroop,B,35,20,or,left,congruent,left,Repeat
cp_stroop,B,35,21,or,left,incongruent,right,Switch
cp_stroop,B,35,22,or,right,congruent,left,Switch
cp_stroop,B,35,23,or,right,congruent,left,Repeat
cp_stroop,B,35,24,or,right,incongruent,right,Switch
cp_stroop,B,35,25,or,left,congruent,right,Repeat
cp_stroop,B,35,26,or,left,incongruent,left,Switch
cp_stroop,B,35,27,or,left,congruent,left,Repeat
cp_stroop,B,35,28,or,right,incongruent,left,Repeat
cp_stroop,B,35,29,or,left,congruent,left,Repeat
cp_stroop,B,35,30,or,right,congruent,right,Switch
cp_stroop,B,35,31,or,right,incongruent,left,Switch
cp_stroop,B,35,32,or,left,congruent,right,Switch
cp_stroop,B,35,33,or,right,congruent,right,Repeat
cp_stroop,B,35,34,or,right,incongruent,right,Repeat
cp_stroop,B,35,35,or,left,incongruent,left,Switch
cp_stroop,B,35,36,or,left,incongruent,left,Repeat
cp_stroop,B,35,37,or,right,congruent,right,Switch
cp_stroop,B,35,38,or,right,incongruent,left,Switch
cp_stroop,B,35,39,or,left,congruent,left,Repeat
cp_stroop,B,35,40,or,right,incongruent,right,Switch
cp_stroop,B,35,41,or,left,congruent,left,Switch
cp_stroop,B,35,42,or,right,congruent,right,Switch
cp_stroop,B,35,43,or,right,incongruent,right,Repeat
cp_stroop,B,35,44,or,right,congruent,left,Switch
cp_stroop,B,35,45,or,left,incongruent,right,Switch
cp_stroop,B,35,46,or,right,congruent,right,Repeat
cp_stroop,B,35,47,or,right,incongruent,right,Repeat
cp_stroop,B,35,48,or,left,incongruent,left,Switch
cp_stroop,B,35,49,or,left,congruent,left,Repeat
cp_stroop,B,35,50,or,right,congruent,left,Repeat
cp_stroop,B,35,51,or,left,incongruent,right,Switch
cp_stroop,B,35,52,or,left,congruent,right,Repeat
cp_stroop,B,35,53,or,left,incongruent,right,Repeat
cp_stroop,B,35,54,or,right,incongruent,left,Switch
cp_stroop,B,35,55,or,left,incongruent,left,Repeat
cp_stroop,B,35,56,or,right,congruent,left,Repeat
cp_stroop,B,35,57,or,left,incongruent,left,Repeat
cp_stroop,B,35,58,or,left,incongruent,right,Switch
cp_stroop,B,35,59,or,right,incongruent,left,Switch
cp_stroop,B,35,60,or,left,congruent,right,Switch
cp_stroop,B,35,61,or,right,congruent,right,Repeat
cp_stroop,B,35,62,or,right,congruent,right,Repeat
cp_stroop,B,35,63,or,left,congruent,right,Repeat
cp_stroop,B,35,64,or,right,incongruent,left,Switch
cp_stroop,B,35,65,or,right,congruent,left,Repeat
cp_stroop,B,35,66,or,left,congruent,left,Repeat
cp_stroop,B,35,67,or,left,congruent,right,Switch
cp_stroop,B,35,68,or,right,incongruent,left,Switch
cp_stroop,B,35,69,or,left,incongruent,right,Switch
cp_stroop,B,35,70,or,left,congruent,right,Repeat
cp_stroop,B,35,71,or,left,congruent,right,Repeat
cp_stroop,B,35,72,or,right,congruent,right,Repeat
cp_stroop,B,35,73,or,right,congruent,left,Switch
cp_stroop,B,35,74,or,left,incongruent,left,Repeat
cp_stroop,B,35,75,or,right,congruent,right,Switch
cp_stroop,B,35,76,or,right,incongruent,right,Repeat
cp_stroop,B,35,77,or,left,congruent,left,Switch
cp_stroop,B,35,78,or,left,incongruent,right,Switch
cp_stroop,B,35,79,or,right,incongruent,left,Switch
cp_stroop,B,35,80,or,left,congruent,left,Repeat
cp_stroop,B,35,81,or,right,congruent,left,Repeat
cp_stroop,B,35,82,or,left,incongruent,right,Switch
cp_stroop,B,35,83,or,left,congruent,left,Switch
cp_stroop,B,35,84,or,left,congruent,left,Repeat
cp_stroop,B,35,85,or,right,congruent,left,Repeat
cp_stroop,B,35,86,or,right,incongruent,right,Switch
cp_stroop,B,35,87,or,right,incongruent,left,Switch
cp_stroop,B,35,88,or,left,incongruent,left,Repeat
cp_stroop,B,35,89,or,right,congruent,right,Switch
cp_stroop,B,35,90,or,right,congruent,left,Switch
cp_stroop,B,35,91,or,left,congruent,right,Switch
cp_stroop,B,35,92,or,left,congruent,right,Repeat
cp_stroop,B,35,93,or,right,congruent,left,Switch
cp_stroop,B,35,94,or,left,congruent,left,Repeat
cp_stroop,B,35,95,or,right,incongruent,left,Repeat
