block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,A,19,0,mov,left,300,congruent,left
cp_prp,A,19,1,mov,left,100,incongruent,left
cp_prp,A,19,2,mov,left,600,incongruent,left
cp_prp,A,19,3,mov,left,600,congruent,left
cp_prp,A,19,4,mov,left,600,congruent,right
cp_prp,A,19,5,mov,left,300,congruent,right
cp_prp,A,19,6,mov,left,100,incongruent,left
cp_prp,A,19,7,mov,left,300,congruent,right
cp_prp,A,19,8,mov,left,300,congruent,right
cp_prp,A,19,9,mov,left,300,incongruent,right
cp_prp,A,19,10,mov,left,300,incongruent,left
cp_prp,A,19,11,mov,left,600,congruent,right
cp_prp,A,19,12,mov,left,100,congruent,right
cp_prp,A,19,13,mov,left,100,incongruent,right
cp_prp,A,19,14,mov,left,100,incongruent,left
cp_prp,A,19,15,mov,left,600,congruent,right
cp_prp,A,19,16,mov,left,300,incongruent,right
cp_prp,A,19,17,mov,left,600,incongruent,left
cp_prp,A,19,18,mov,left,100,congruent,right
cp_prp,A,19,19,mov,left,100,congruent,left
cp_prp,A,19,20,mov,left,600,incongruent,left
cp_prp,A,19,21,mov,left,100,congruent,left
cp_prp,A,19,22,mov,left,300,incongruent,left
cp_prp,A,19,23,mov,left,100,incongruent,right
cp_prp,A,19,24,mov,left,300,incongruent,left
cp_prp,A,19,25,mov,left,600,incongruent,right
cp_prp,A,19,26,mov,left,300,incongruent,right
cp_prp,A,19,27,mov,left,300,congruent,right
cp_prp,A,19,28,mov,left,100,incongruent,right
cp_prp,A,19,29,mov,left,600,congruent,right
cp_prp,A,19,30,mov,left,600,incongruent,right
cp_prp,A,19,31,mov,left,600,congruent,right
cp_prp,A,19,32,mov,left,300,incongruent,right
cp_prp,A,19,33,mov,left,100,incongruent,left
cp_prp,A,19,34,mov,left,600,congruent,left
cp_prp,A,19,35,mov,left,100,congruent,left
cp_prp,A,19,36,mov,left,300,congruent,left
cp_prp,A,19,37,mov,left,100,congruent,left
cp_prp,A,19,38,mov,left,600,incongruent,left
cp_prp,A,19,39,mov,left,600,congruent,left
cp_prp,A,19,40,mov,left,300,incongruent,left
cp_prp,A,19,41,mov,left,300,incongruent,right
cp_prp,A,19,42,mov,left,100,congruent,left
cp_prp,A,19,43,mov,left,300,congruent,right
cp_prp,A,19,44,mov,left,100,congruent,right
cp_prp,A,19,45,mov,left,300,incongruent,left
cp_prp,A,19,46,mov,left,600,incongruent,right
cp_prp,A,19,47,mov,left,300,incongruent,right
cp_prp,A,19,48,mov,left,300,incongruent,right
cp_prp,A,19,49,mov,left,100,incongruent,left
cp_prp,A,19,50,mov,left,300,congruent,left
cp_prp,A,19,51,mov,left,100,incongruent,right
cp_prp,A,19,52,mov,left,300,congruent,left
cp_prp,A,19,53,mov,left,100,congruent,left
cp_prp,A,19,54,mov,left,100,congruent,right
cp_prp,A,19,55,mov,left,600,congruent,left
cp_prp,A,19,56,mov,left,600,incongruent,left
cp_prp,A,19,57,mov,left,100,incongruent,right
cp_prp,A,19,58,mov,left,100,congruent,right
cp_prp,A,19,59,mov,left,600,incongruent,right
cp_prp,A,19,60,mov,left,300,congruent,right
cp_prp,A,19,61,mov,left,100,incongruent,right
cp_prp,A,19,62,mov,left,600,incongruent,right
cp_prp,A,19,63,mov,left,600,congruent,right
cp_prp,A,19,64,mov,left,600,incongruent,left
cp_prp,A,19,65,mov,left,100,incongruent,left
cp_prp,A,19,66,mov,left,600,incongruent,left
cp_prp,A,19,67,mov,left,600,incongruent,right
cp_prp,A,19,68,mov,left,300,congruent,left
cp_prp,A,19,69,mov,left,300,congruent,right
cp_prp,A,19,70,mov,left,100,incongruent,left
cp_prp,A,19,71,mov,left,300,congruent,left
cp_prp,A,19,72,mov,left,300,incongruent,left
cp_prp,A,19,73,mov,left,100,incongruent,left
cp_prp,A,19,74,mov,left,300,incongruent,left
cp_prp,A,19,75,mov,left,300,congruent,right
cp_prp,A,19,76,mov,left,100,congruent,right
cp_prp,A,19,77,mov,left,600,congruent,left
cp_prp,A,19,78,mov,left,600,incongruent,right
cp_prp,A,19,79,mov,left,600,congruent,right
cp_prp,A,19,80,mov,left,300,incongruent,right
cp_prp,A,19,81,mov,left,600,incongruent,left
cp_prp,A,19,82,mov,left,100,incongruent,right
cp_prp,A,19,83,mov,left,300,congruent,left
cp_prp,A,19,84,mov,left,600,congruent,right
cp_prp,A,19,85,mov,left,100,congruent,left
cp_prp,A,19,86,mov,left,100,incongruent,right
cp_prp,A,19,87,mov,left,600,congruent,left
cp_prp,A,19,88,mov,left,300,incongruent,left
cp_prp,A,19,89,mov,left,600,incongruent,right
cp_prp,A,19,90,mov,left,600,congruent,left
cp_prp,A,19,91,mov,left,300,congruent,left
cp_prp,A,19,92,mov,left,100,congruent,right
cp_prp,A,19,93,mov,left,100,congruent,left
cp_prp,A,19,94,mov,left,100,congruent,right
cp_prp,A,19,95,mov,left,600,congruent,left
