block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,30,0,or,right,incongruent,right,First
cp_stroop,B,30,1,or,right,incongruent,right,Repeat
cp_stroop,B,30,2,or,left,incongruent,left,Switch
cp_stroop,B,30,3,or,right,congruent,right,Switch
cp_stroop,B,30,4,or,right,incongruent,right,Repeat
cp_stroop,B,30,5,or,left,congruent,left,Switch
cp_stroop,B,30,6,or,left,congruent,left,Repeat
cp_stroop,B,30,7,or,right,incongruent,left,Repeat
cp_stroop,B,30,8,or,left,incongruent,right,Switch
cp_stroop,B,30,9,or,left,incongruent,right,Repeat
cp_stroop,B,30,10,or,right,congruent,left,Switch
cp_stroop,B,30,11,or,right,congruent,left,Repeat
cp_stroop,B,30,12,or,right,incongruent,left,Repeat
cp_stroop,B,30,13,or,left,congruent,right,Switch
cp_stroop,B,30,14,or,right,congruent,right,Repeat
cp_stroop,B,30,15,or,left,congruent,right,Repeat
cp_stroop,B,30,16,or,right,incongruent,left,Switch
cp_stroop,B,30,17,or,left,congruent,left,Repeat
cp_stroop,B,30,18,or,right,congruent,right,Switch
cp_stroop,B,30,19,or,right,incongruent,left,Switch
cp_stroop,B,30,20,or,left,incongruent,right,Switch
cp_stroop,B,30,21,or,right,incongruent,right,Repeat
cp_stroop,B,30,22,or,right,congruent,left,Switch
cp_stroop,B,30,23,or,left,incongruent,right,Switch
cp_stroop,B,30,24,or,left,incongruent,left,Switch
cp_stroop,B,30,25,or,left,incongruent,left,Repeat
cp_stroop,B,30,26,or,right,incongruent,right,Switch
cp_stroop,B,30,27,or,right,congruent,left,Switch
cp_stroop,B,30,28,or,right,incongruent,right,Switch
cp_stroop,B,30,29,or,left,congruent,right,Repeat
cp_stroop,B,30,30,or,right,congruent,left,Switch
cp_stroop,B,30,31,or,left,congruent,right,Switch
cp_stroop,B,30,32,or,right,congruent,right,Repeat
cp_stroop,B,30,33,or,left,incongruent,left,Switch
cp_stroop,B,30,34,or,right,incongruent,right,Switch
cp_stroop,B,30,35,or,right,congruent,right,Repeat
cp_stroop,B,30,36,or,left,congruent,left,Switch
cp_stroop,B,30,37,or,right,congruent,right,Switch
cp_stroop,B,30,38,or,right,incongruent,left,Switch
cp_stroop,B,30,39,or,left,congruent,left,Repeat
cp_stroop,B,30,40,or,left,incongruent,left,Repeat
cp_stroop,B,30,41,or,right,incongruent,right,Switch
cp_stroop,B,30,42,or,right,congruent,left,Switch
cp_stroop,B,30,43,or,left,incongruent,right,Switch
cp_stroop,B,30,44,or,left,incongruent,right,Repeat
cp_stroop,B,30,45,or,right,congruent,left,Switch
cp_stroop,B,30,46,or,left,incongruent,right,Switch
cp_stroop,B,30,47,or,left,congruent,left,Switch
cp_stroop,B,30,48,or,left,congruent,left,Repeat
cp_stroop,B,30,49,or,right,incongruent,right,Switch
cp_stroop,B,30,50,or,left,incongruent,right,Repeat
cp_stroop,B,30,51,or,left,congruent,left,Switch
cp_stroop,B,30,52,or,right,congruent,left,Repeat
cp_stroop,B,30,53,or,right,congruent,right,Switch
cp_stroop,B,30,54,or,left,congruent,left,Switch
cp_stroop,B,30,55,or,right,congruent,right,Switch
cp_stroop,B,30,56,or,left,incongruent,right,Repeat
cp_stroop,B,30,57,or,left,congruent,right,Repeat
cp_stroop,B,30,58,or,right,incongruent,left,Switch
cp_stroop,B,30,59,or,left,incongruent,right,Switch
cp_stroop,B,30,60,or,left,congruent,right,Repeat
cp_stroop,B,30,61,or,right,incongruent,left,Switch
cp_stroop,B,30,62,or,left,incongruent,left,Repeat
cp_stroop,B,30,63,or,left,congruent,right,Switch
cp_stroop,B,30,64,or,right,incongruent,left,Switch
cp_stroop,B,30,65,or,right,congruent,left,Repeat
cp_stroop,B,30,66,or,left,incongruent,left,Repeat
cp_stroop,B,30,67,or,right,congruent,left,Repeat
cp_stroop,B,30,68,or,right,congruent,right,Switch
cp_stroop,B,30,69,or,left,congruent,right,Repeat
cp_stroop,B,30,70,or,right,congruent,left,Switch
cp_stroop,B,30,71,or,right,congruent,right,Switch
cp_stroop,B,30,72,or,left,incongruent,left,Switch
cp_stroop,B,30,73,or,left,incongruent,left,Repeat
cp_stroop,B,30,74,or,right,incongruent,right,Switch
cp_stroop,B,30,75,or,left,incongruent,right,Repeat
cp_stroop,B,30,76,or,left,congruent,right,Repeat
cp_stroop,B,30,77,or,right,incongruent,left,Switch
cp_stroop,B,30,78,or,left,incongruent,left,Repeat
cp_stroop,B,30,79,or,left,congruent,left,Repeat
cp_stroop,B,30,80,or,right,congruent,right,Switch
cp_stroop,B,30,81,or,right,incongruent,left,Switch
cp_stroop,B,30,82,or,left,congruent,left,Repeat
cp_stroop,B,30,83,or,right,incongruent,right,Switch
cp_stroop,B,30,84,or,right,incongruent,left,Switch
cp_stroop,B,30,85,or,left,incongruent,left,Repeat
cp_stroop,B,30,86,or,left,congruent,right,Switch
cp_stroop,B,30,87,or,right,incongruent,right,Repeat
cp_stroop,B,30,88,or,left,incongruent,left,Switch
cp_stroop,B,30,89,or,left,congruent,left,Repeat
cp_stroop,B,30,90,or,right,incongruent,left,Repeat
cp_stroop,B,30,91,or,left,incongruent,right,Switch
cp_stroop,B,30,92,or,right,congruent,right,Repeat
cp_stroop,B,30,93,or,left,congruent,right,Repeat
cp_stroop,B,30,94,or,right,congruent,left,Switch
cp_stroop,B,30,95,or,left,congruent,right,Switch
