block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,12,0,mov,right,incongruent,left,First
cp_stroop,A,12,1,mov,left,congruent,left,Repeat
cp_stroop,A,12,2,mov,left,congruent,right,Switch
cp_stroop,A,12,3,mov,right,congruent,right,Repeat
cp_stroop,A,12,4,mov,right,incongruent,right,Repeat
cp_stroop,A,12,5,mov,right,congruent,left,Switch
cp_stroop,A,12,6,mov,left,congruent,right,Switch
cp_stroop,A,12,7,mov,left,incongruent,right,Repeat
cp_stroop,A,12,8,mov,left,congruent,right,Repeat
cp_stroop,A,12,9,mov,right,incongruent,right,Repeat
cp_stroop,A,12,10,mov,right,congruent,left,Switch
cp_stroop,A,12,11,mov,right,incongruent,right,Switch
cp_stroop,A,12,12,mov,left,incongruent,right,Repeat
cp_stroop,A,12,13,mov,right,incongruent,left,Switch
cp_stroop,A,12,14,mov,left,congruent,left,Repeat
cp_stroop,A,12,15,mov,left,congruent,right,Switch
cp_stroop,A,12,16,mov,right,incongruent,left,Switch
cp_stroop,A,12,17,mov,right,congruent,right,Switch
cp_stroop,A,12,18,mov,left,incongruent,right,Repeat
cp_stroop,A,12,19,mov,right,congruent,left,Switch
cp_stroop,A,12,20,mov,left,incongruent,left,Repeat
cp_stroop,A,12,21,mov,left,incongruent,left,Repeat
cp_stroop,A,12,22,mov,left,incongruent,right,Switch
cp_stroop,A,12,23,mov,right,incongruent,left,Switch
cp_stroop,A,12,24,mov,left,incongruent,left,Repeat
cp_stroop,A,12,25,mov,left,congruent,left,Repeat
cp_stroop,A,12,26,mov,left,congruent,right,Switch
cp_stroop,A,12,27,mov,right,congruent,right,Repeat
cp_stroop,A,12,28,mov,right,incongruent,right,Repeat
cp_stroop,A,12,29,mov,left,congruent,left,Switch
cp_stroop,A,12,30,mov,right,congruent,right,Switch
cp_stroop,A,12,31,mov,left,congruent,right,Repeat
cp_stroop,A,12,32,mov,left,congruent,left,Switch
cp_stroop,A,12,33,mov,right,incongruent,left,Repeat
cp_stroop,A,12,34,mov,left,incongruent,left,Repeat
cp_stroop,A,12,35,mov,right,incongruent,left,Repeat
cp_stroop,A,12,36,mov,left,incongruent,right,Switch
cp_stroop,A,12,37,mov,right,congruent,right,Repeat
cp_stroop,A,12,38,mov,right,congruent,left,Switch
cp_stroop,A,12,39,mov,right,incongruent,left,Repeat
cp_stroop,A,12,40,mov,left,congruent,right,Switch
cp_stroop,A,12,41,mov,right,congruent,right,Repeat
cp_stroop,A,12,42,mov,right,incongruent,left,Switch
cp_stroop,A,12,43,mov,left,congruent,left,Repeat
cp_stroop,A,12,44,mov,right,incongruent,left,Repeat
cp_stroop,A,12,45,mov,left,congruent,left,Repeat
cp_stroop,A,12,46,mov,right,congruent,right,Switch
cp_stroop,A,12,47,mov,right,congruent,left,Switch
cp_stroop,A,12,48,mov,left,incongruent,left,Repeat
cp_stroop,A,12,49,mov,left,incongruent,right,Switch
cp_stroop,A,12,50,mov,left,incongruent,right,Repeat
cp_stroop,A,12,51,mov,right,congruent,left,Switch
cp_stroop,A,12,52,mov,left,incongruent,left,Repeat
cp_stroop,A,12,53,mov,right,congruent,left,Repeat
cp_stroop,A,12,54,mov,left,congruent,left,Repeat
cp_stroop,A,12,55,mov,right,incongruent,right,Switch
cp_stroop,A,12,56,mov,right,incongruent,left,Switch
cp_stroop,A,12,57,mov,left,incongruent,right,Switch
cp_stroop,A,12,58,mov,left,incongruent,right,Repeat
cp_stroop,A,12,59,mov,right,incongruent,right,Repeat
cp_stroop,A,12,60,mov,right,incongruent,right,Repeat
cp_stroop,A,12,61,mov,left,incongruent,left,Switch
