block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,49,0,or,right,incongruent,left,First
cp_stroop,B,49,1,or,left,incongruent,left,Repeat
cp_stroop,B,49,2,or,right,congruent,left,Repeat
cp_stroop,B,49,3,or,left,incongruent,right,Switch
cp_stroop,B,49,4,or,right,congruent,left,Switch
cp_stroop,B,49,5,or,right,congruent,right,Switch
cp_stroop,B,49,6,or,left,congruent,right,Repeat
cp_stroop,B,49,7,or,left,congruent,left,Switch
cp_stroop,B,49,8,or,left,incongruent,right,Switch
cp_stroop,B,49,9,or,right,congruent,right,Repeat
cp_stroop,B,49,10,or,right,congruent,left,Switch
cp_stroop,B,49,11,or,right,incongruent,right,Switch
cp_stroop,B,49,12,or,left,congruent,left,Switch
cp_stroop,B,49,13,or,right,incongruent,left,Repeat
cp_stroop,B,49,14,or,right,incongruent,right,Switch
cp_stroop,B,49,15,or,right,incongruent,left,Switch
cp_stroop,B,49,16,or,left,congruent,right,Switch
cp_stroop,B,49,17,or,right,incongruent,right,Repeat
cp_stroop,B,49,18,or,left,incongruent,right,Repeat
cp_stroop,B,49,19,or,left,congruent,left,Switch
cp_stroop,B,49,20,or,right,incongruent,right,Switch
cp_stroop,B,49,21,or,right,congruent,left,Switch
cp_stroop,B,49,22,or,left,incongruent,left,Repeat
cp_stroop,B,49,23,or,right,incongruent,right,Switch
cp_stroop,B,49,24,or,left,congruent,right,Repeat
cp_stroop,B,49,25,or,right,incongruent,left,Switch
cp_stroop,B,49,26,or,right,congruent,left,Repeat
cp_stroop,B,49,27,or,left,incongruent,left,Repeat
cp_stroop,B,49,28,or,right,congruent,right,Switch
cp_stroop,B,49,29,or,right,incongruent,left,Switch
cp_stroop,B,49,30,or,left,congruent,right,Switch
cp_stroop,B,49,31,or,right,congruent,right,Repeat
cp_stroop,B,49,32,or,left,incongruent,left,Switch
cp_stroop,B,49,33,or,right,incongruent,left,Repeat
cp_stroop,B,49,34,or,left,incongruent,left,Repeat
cp_stroop,B,49,35,or,left,incongruent,right,Switch
cp_stroop,B,49,36,or,right,incongruent,right,Repeat
cp_stroop,B,49,37,or,left,congruent,left,Switch
cp_stroop,B,49,38,or,left,incongruent,right,Switch
cp_stroop,B,49,39,or,left,incongruent,right,Repeat
cp_stroop,B,49,40,or,right,congruent,left,Switch
cp_stroop,B,49,41,or,left,congruent,right,Switch
cp_stroop,B,49,42,or,right,congruent,left,Switch
cp_stroop,B,49,43,or,left,congruent,left,Repeat
cp_stroop,B,49,44,or,right,incongruent,right,Switch
cp_stroop,B,49,45,or,left,congruent,right,Repeat
cp_stroop,B,49,46,or,right,incongruent,right,Repeat
cp_stroop,B,49,47,or,right,congruent,right,Repeat
cp_stroop,B,49,48,or,right,incongruent,left,Switch
cp_stroop,B,49,49,or,left,incongruent,left,Repeat
cp_stroop,B,49,50,or,left,incongruent,right,Switch
cp_stroop,B,49,51,or,left,incongruent,right,Repeat
cp_stroop,B,49,52,or,right,incongruent,right,Repeat
cp_stroop,B,49,53,or,right,congruent,right,Repeat
cp_stroop,B,49,54,or,left,incongruent,left,Switch
cp_stroop,B,49,55,or,left,congruent,left,Repeat
cp_stroop,B,49,56,or,right,congruent,right,Switch
cp_stroop,B,49,57,or,left,incongruent,right,Repeat
cp_stroop,B,49,58,or,right,congruent,left,Switch
cp_stroop,B,49,59,or,right,congruent,left,Repeat
cp_stroop,B,49,60,or,left,congruent,left,Repeat
cp_stroop,B,49,61,or,right,incongruent,right,Switch
cp_stroop,B,49,62,or,left,congruent,right,Repeat
cp_stroop,B,49,63,or,left,congruent,left,Switch
cp_stroop,B,49,64,or,right,incongruent,left,Repeat
cp_stroop,B,49,65,or,left,incongruent,left,Repeat
cp_stroop,B,49,66,or,right,congruent,left,Repeat
cp_stroop,B,49,67,or,left,incongruent,right,Switch
cp_stroop,B,49,68,or,left,congruent,right,Repeat
cp_stroop,B,49,69,or,left,incongruent,right,Repeat
cp_stroop,B,49,70,or,right,congruent,right,Repeat
cp_stroop,B,49,71,or,left,congruent,left,Switch
cp_stroop,B,49,72,or,left,incongruent,right,Switch
cp_stroop,B,49,73,or,right,congruent,right,Repeat
cp_stroop,B,49,74,or,left,congruent,right,Repeat
cp_stroop,B,49,75,or,right,incongruent,left,Switch
cp_stroop,B,49,76,or,left,incongruent,left,Repeat
cp_stroop,B,49,77,or,right,incongruent,left,Repeat
cp_stroop,B,49,78,or,left,incongruent,left,Repeat
cp_stroop,B,49,79,or,right,congruent,right,Switch
cp_stroop,B,49,80,or,left,congruent,left,Switch
cp_stroop,B,49,81,or,left,incongruent,left,Repeat
cp_stroop,B,49,82,or,right,congruent,left,Repeat
cp_stroop,B,49,83,or,left,incongruent,left,Repeat
cp_stroop,B,49,84,or,right,incongruent,right,Switch
cp_stroop,B,49,85,or,right,incongruent,left,Switch
cp_stroop,B,49,86,or,right,incongruent,left,Repeat
cp_stroop,B,49,87,or,left,congruent,right,Switch
cp_stroop,B,49,88,or,right,congruent,right,Repeat
cp_stroop,B,49,89,or,left,congruent,right,Repeat
cp_stroop,B,49,90,or,right,congruent,left,Switch
cp_stroop,B,49,91,or,left,congruent,left,Repeat
cp_stroop,B,49,92,or,left,congruent,left,Repeat
cp_stroop,B,49,93,or,right,incongruent,right,Switch
cp_stroop,B,49,94,or,left,congruent,right,Repeat
cp_stroop,B,49,95,or,right,congruent,right,Repeat
