block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,10,0,or,right,congruent,mid,low,right
cp_stroop_crossed,B,10,1,or,right,incongruent,mid,low,right
cp_stroop_crossed,B,10,2,or,left,congruent,high,high,left
cp_stroop_crossed,B,10,3,or,left,congruent,low,high,left
cp_stroop_crossed,B,10,4,or,right,congruent,mid,low,left
cp_stroop_crossed,B,10,5,or,right,congruent,high,low,right
cp_stroop_crossed,B,10,6,or,left,incongruent,low,mid,right
cp_stroop_crossed,B,10,7,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,10,8,or,right,incongruent,high,low,right
cp_stroop_crossed,B,10,9,or,left,incongruent,mid,mid,right
cp_stroop_crossed,B,10,10,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,10,11,or,left,congruent,mid,high,left
cp_stroop_crossed,B,10,12,or,right,congruent,low,mid,right
cp_stroop_crossed,B,10,13,or,left,congruent,low,high,right
cp_stroop_crossed,B,10,14,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,10,15,or,right,congruent,high,high,right
cp_stroop_crossed,B,10,16,or,left,incongruent,high,high,right
cp_stroop_crossed,B,10,17,or,right,congruent,high,mid,right
cp_stroop_crossed,B,10,18,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,10,19,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,10,20,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,10,21,or,left,incongruent,low,high,right
cp_stroop_crossed,B,10,22,or,left,congruent,low,mid,right
cp_stroop_crossed,B,10,23,or,right,congruent,high,mid,left
cp_stroop_crossed,B,10,24,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,10,25,or,left,congruent,low,high,right
cp_stroop_crossed,B,10,26,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,10,27,or,left,incongruent,low,low,right
cp_stroop_crossed,B,10,28,or,right,congruent,low,mid,left
cp_stroop_crossed,B,10,29,or,right,incongruent,low,low,right
cp_stroop_crossed,B,10,30,or,left,incongruent,low,high,left
cp_stroop_crossed,B,10,31,or,left,incongruent,high,high,right
cp_stroop_crossed,B,10,32,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,10,33,or,right,congruent,low,low,right
cp_stroop_crossed,B,10,34,or,right,congruent,high,low,left
cp_stroop_crossed,B,10,35,or,left,incongruent,high,high,left
cp_stroop_crossed,B,10,36,or,left,incongruent,high,low,left
cp_stroop_crossed,B,10,37,or,right,congruent,high,low,right
cp_stroop_crossed,B,10,38,or,right,congruent,mid,high,right
cp_stroop_crossed,B,10,39,or,right,incongruent,low,mid,right
cp_stroop_crossed,B,10,40,or,left,congruent,low,low,left
cp_stroop_crossed,B,10,41,or,right,congruent,mid,high,right
cp_stroop_crossed,B,10,42,or,left,congruent,high,mid,right
cp_stroop_crossed,B,10,43,or,left,congruent,mid,low,left
cp_stroop_crossed,B,10,44,or,right,congruent,low,mid,right
cp_stroop_crossed,B,10,45,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,10,46,or,left,incongruent,mid,mid,right
cp_stroop_crossed,B,10,47,or,left,incongruent,high,low,left
cp_stroop_crossed,B,10,48,or,left,congruent,high,mid,left
cp_stroop_crossed,B,10,49,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,10,50,or,right,congruent,low,low,left
cp_stroop_crossed,B,10,51,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,10,52,or,left,congruent,high,high,right
cp_stroop_crossed,B,10,53,or,right,incongruent,low,high,right
cp_stroop_crossed,B,10,54,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,10,55,or,left,congruent,mid,high,left
cp_stroop_crossed,B,10,56,or,left,incongruent,mid,mid,left
cp_stroop_crossed,B,10,57,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,10,58,or,right,congruent,low,low,right
cp_stroop_crossed,B,10,59,or,left,incongruent,low,mid,right
cp_stroop_crossed,B,10,60,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,10,61,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,10,62,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,10,63,or,left,congruent,low,high,left
cp_stroop_crossed,B,10,64,or,right,incongruent,high,high,left
cp_stroop_crossed,B,10,65,or,right,incongruent,mid,low,right
cp_stroop_crossed,B,10,66,or,right,congruent,mid,low,right
cp_stroop_crossed,B,10,67,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,10,68,or,left,congruent,mid,low,left
cp_stroop_crossed,B,10,69,or,right,incongruent,high,low,left
cp_stroop_crossed,B,10,70,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,10,71,or,left,incongruent,low,low,left
cp_stroop_crossed,B,10,72,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,10,73,or,left,congruent,high,high,right
cp_stroop_crossed,B,10,74,or,left,incongruent,high,low,right
cp_stroop_crossed,B,10,75,or,left,incongruent,low,high,right
cp_stroop_crossed,B,10,76,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,10,77,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,10,78,or,left,congruent,high,high,left
cp_stroop_crossed,B,10,79,or,right,congruent,high,low,left
cp_stroop_crossed,B,10,80,or,right,incongruent,high,low,right
cp_stroop_crossed,B,10,81,or,left,congruent,mid,high,right
cp_stroop_crossed,B,10,82,or,left,congruent,low,high,right
cp_stroop_crossed,B,10,83,or,right,congruent,high,mid,right
cp_stroop_crossed,B,10,84,or,right,incongruent,low,high,left
cp_stroop_crossed,B,10,85,or,right,congruent,high,low,left
cp_stroop_crossed,B,10,86,or,left,incongruent,low,low,left
cp_stroop_crossed,B,10,87,or,right,congruent,mid,high,left
cp_stroop_crossed,B,10,88,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,10,89,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,10,90,or,right,congruent,high,low,right
cp_stroop_crossed,B,10,91,or,right,incongruent,high,high,left
cp_stroop_crossed,B,10,92,or,right,congruent,low,mid,left
cp_stroop_crossed,B,10,93,or,left,incongruent,low,low,right
cp_stroop_crossed,B,10,94,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,10,95,or,left,incongruent,high,high,right
cp_stroop_crossed,B,10,96,or,right,congruent,high,high,left
cp_stroop_crossed,B,10,97,or,right,congruent,low,low,right
cp_stroop_crossed,B,10,98,or,right,congruent,mid,low,right
cp_stroop_crossed,B,10,99,or,left,congruent,low,mid,left
cp_stroop_crossed,B,10,100,or,right,incongruent,low,high,left
cp_stroop_crossed,B,10,101,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,10,102,or,right,congruent,high,mid,left
cp_stroop_crossed,B,10,103,or,left,congruent,low,high,left
cp_stroop_crossed,B,10,104,or,right,congruent,low,low,left
cp_stroop_crossed,B,10,105,or,right,incongruent,mid,low,right
cp_stroop_crossed,B,10,106,or,left,incongruent,low,low,left
cp_stroop_crossed,B,10,107,or,right,congruent,mid,mid,right
