block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,18,0,or,left,incongruent,low,mid,left
cp_stroop_crossed,B,18,1,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,18,2,or,left,congruent,high,high,left
cp_stroop_crossed,B,18,3,or,right,congruent,low,low,right
cp_stroop_crossed,B,18,4,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,18,5,or,right,congruent,low,high,left
cp_stroop_crossed,B,18,6,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,18,7,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,18,8,or,right,incongruent,low,high,right
cp_stroop_crossed,B,18,9,or,left,incongruent,low,high,right
cp_stroop_crossed,B,18,10,or,left,congruent,high,high,right
cp_stroop_crossed,B,18,11,or,right,congruent,mid,low,left
cp_stroop_crossed,B,18,12,or,left,incongruent,high,high,left
cp_stroop_crossed,B,18,13,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,18,14,or,left,congruent,mid,high,left
cp_stroop_crossed,B,18,15,or,left,incongruent,high,low,right
cp_stroop_crossed,B,18,16,or,right,congruent,low,mid,right
cp_stroop_crossed,B,18,17,or,left,incongruent,low,low,right
cp_stroop_crossed,B,18,18,or,left,congruent,low,high,right
cp_stroop_crossed,B,18,19,or,left,congruent,mid,high,right
cp_stroop_crossed,B,18,20,or,right,incongruent,low,high,left
cp_stroop_crossed,B,18,21,or,left,congruent,high,mid,left
cp_stroop_crossed,B,18,22,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,18,23,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,18,24,or,left,incongruent,high,high,left
cp_stroop_crossed,B,18,25,or,left,incongruent,high,high,right
cp_stroop_crossed,B,18,26,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,18,27,or,right,congruent,high,low,right
cp_stroop_crossed,B,18,28,or,right,congruent,mid,low,left
cp_stroop_crossed,B,18,29,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,18,30,or,left,congruent,high,low,left
cp_stroop_crossed,B,18,31,or,right,congruent,mid,high,right
cp_stroop_crossed,B,18,32,or,left,incongruent,low,low,left
cp_stroop_crossed,B,18,33,or,left,incongruent,low,low,left
cp_stroop_crossed,B,18,34,or,left,incongruent,high,low,left
cp_stroop_crossed,B,18,35,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,18,36,or,right,incongruent,low,mid,right
cp_stroop_crossed,B,18,37,or,left,congruent,low,low,left
cp_stroop_crossed,B,18,38,or,left,incongruent,high,high,left
cp_stroop_crossed,B,18,39,or,right,incongruent,mid,high,right
cp_stroop_crossed,B,18,40,or,left,congruent,mid,mid,right
cp_stroop_crossed,B,18,41,or,right,congruent,low,high,left
