block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,38,0,or,left,First,First,First,congruent,easy,left
cp_taskswitch,A,38,1,or,left,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,38,2,or,right,Repeat,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,38,3,mov,right,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,38,4,mov,left,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,A,38,5,mov,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,A,38,6,or,right,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,38,7,or,left,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,38,8,mov,left,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,38,9,mov,right,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,38,10,mov,left,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,A,38,11,or,left,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,38,12,or,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,38,13,mov,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,38,14,mov,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,38,15,mov,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,38,16,or,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,38,17,mov,left,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,38,18,mov,right,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch,A,38,19,mov,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,38,20,or,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,38,21,mov,right,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,38,22,or,right,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,38,23,or,right,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,38,24,mov,left,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,38,25,mov,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,38,26,or,right,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,38,27,or,left,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,38,28,mov,left,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,38,29,mov,left,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,38,30,or,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,A,38,31,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,38,32,mov,right,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,38,33,mov,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,38,34,mov,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,38,35,or,right,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,38,36,or,right,Repeat,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,38,37,mov,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,A,38,38,or,left,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,38,39,or,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,38,40,mov,right,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,38,41,or,left,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,38,42,mov,right,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,38,43,or,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,A,38,44,or,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,38,45,or,left,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,38,46,mov,right,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,38,47,or,right,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,38,48,or,right,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,38,49,or,left,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,38,50,mov,left,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,38,51,or,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,38,52,mov,right,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,38,53,mov,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,38,54,mov,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,38,55,or,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,38,56,mov,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,38,57,mov,right,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,38,58,or,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,38,59,or,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,38,60,or,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,38,61,mov,left,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,38,62,or,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,A,38,63,or,right,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,38,64,mov,left,Switch,Switch,Switch,congruent,hard,left
cp_taskswitch,A,38,65,mov,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,38,66,mov,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,A,38,67,or,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,38,68,or,left,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,38,69,or,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,38,70,mov,right,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,38,71,or,left,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,38,72,or,left,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,38,73,or,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,38,74,mov,right,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,38,75,or,right,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,38,76,or,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,38,77,or,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,38,78,mov,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,38,79,mov,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,38,80,or,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,38,81,mov,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,38,82,mov,left,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,38,83,mov,right,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,38,84,or,right,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,38,85,or,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,38,86,mov,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,A,38,87,mov,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,A,38,88,or,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,38,89,or,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,38,90,mov,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,38,91,or,left,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,38,92,mov,right,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,38,93,mov,left,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,38,94,mov,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,38,95,or,left,Switch,Repeat,Switch,congruent,hard,left
