block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,48,0,mov,left,congruent,left,First
cp_stroop,A,48,1,mov,left,incongruent,left,Repeat
cp_stroop,A,48,2,mov,right,congruent,right,Switch
cp_stroop,A,48,3,mov,left,congruent,right,Repeat
cp_stroop,A,48,4,mov,right,congruent,right,Repeat
cp_stroop,A,48,5,mov,right,incongruent,left,Switch
cp_stroop,A,48,6,mov,left,incongruent,left,Repeat
cp_stroop,A,48,7,mov,right,congruent,right,Switch
cp_stroop,A,48,8,mov,right,incongruent,right,Repeat
cp_stroop,A,48,9,mov,right,incongruent,left,Switch
cp_stroop,A,48,10,mov,left,incongruent,right,Switch
cp_stroop,A,48,11,mov,right,congruent,left,Switch
cp_stroop,A,48,12,mov,left,incongruent,left,Repeat
cp_stroop,A,48,13,mov,right,congruent,right,Switch
cp_stroop,A,48,14,mov,right,incongruent,right,Repeat
cp_stroop,A,48,15,mov,right,congruent,right,Repeat
cp_stroop,A,48,16,mov,left,congruent,left,Switch
cp_stroop,A,48,17,mov,left,congruent,left,Repeat
cp_stroop,A,48,18,mov,left,congruent,left,Repeat
cp_stroop,A,48,19,mov,right,congruent,left,Repeat
cp_stroop,A,48,20,mov,right,congruent,right,Switch
cp_stroop,A,48,21,mov,left,incongruent,left,Switch
cp_stroop,A,48,22,mov,right,incongruent,left,Repeat
cp_stroop,A,48,23,mov,right,incongruent,right,Switch
cp_stroop,A,48,24,mov,right,incongruent,right,Repeat
cp_stroop,A,48,25,mov,left,incongruent,right,Repeat
cp_stroop,A,48,26,mov,right,incongruent,left,Switch
cp_stroop,A,48,27,mov,right,congruent,right,Switch
cp_stroop,A,48,28,mov,right,congruent,right,Repeat
cp_stroop,A,48,29,mov,left,incongruent,left,Switch
cp_stroop,A,48,30,mov,left,incongruent,left,Repeat
cp_stroop,A,48,31,mov,right,congruent,left,Repeat
cp_stroop,A,48,32,mov,left,incongruent,right,Switch
cp_stroop,A,48,33,mov,left,incongruent,left,Switch
cp_stroop,A,48,34,mov,left,incongruent,left,Repeat
cp_stroop,A,48,35,mov,right,congruent,left,Repeat
cp_stroop,A,48,36,mov,right,incongruent,left,Repeat
cp_stroop,A,48,37,mov,right,incongruent,right,Switch
cp_stroop,A,48,38,mov,left,congruent,right,Repeat
cp_stroop,A,48,39,mov,left,incongruent,left,Switch
cp_stroop,A,48,40,mov,left,congruent,left,Repeat
cp_stroop,A,48,41,mov,right,congruent,right,Switch
cp_stroop,A,48,42,mov,right,incongruent,right,Repeat
cp_stroop,A,48,43,mov,left,congruent,left,Switch
cp_stroop,A,48,44,mov,right,incongruent,left,Repeat
cp_stroop,A,48,45,mov,left,incongruent,left,Repeat
cp_stroop,A,48,46,mov,left,incongruent,right,Switch
cp_stroop,A,48,47,mov,right,incongruent,right,Repeat
cp_stroop,A,48,48,mov,right,incongruent,left,Switch
cp_stroop,A,48,49,mov,left,congruent,right,Switch
cp_stroop,A,48,50,mov,left,congruent,right,Repeat
cp_stroop,A,48,51,mov,right,congruent,left,Switch
cp_stroop,A,48,52,mov,left,congruent,left,Repeat
cp_stroop,A,48,53,mov,right,incongruent,right,Switch
cp_stroop,A,48,54,mov,left,congruent,right,Repeat
cp_stroop,A,48,55,mov,right,congruent,right,Repeat
cp_stroop,A,48,56,mov,right,incongruent,right,Repeat
cp_stroop,A,48,57,mov,right,incongruent,left,Switch
cp_stroop,A,48,58,mov,left,incongruent,right,Switch
cp_stroop,A,48,59,mov,right,congruent,left,Switch
cp_stroop,A,48,60,mov,left,congruent,left,Repeat
cp_stroop,A,48,61,mov,right,congruent,left,Repeat
cp_stroop,A,48,62,mov,left,congruent,right,Switch
cp_stroop,A,48,63,mov,right,congruent,right,Repeat
cp_stroop,A,48,64,mov,left,congruent,right,Repeat
cp_stroop,A,48,65,mov,right,incongruent,left,Switch
cp_stroop,A,48,66,mov,right,incongruent,left,Repeat
cp_stroop,A,48,67,mov,right,incongruent,right,Switch
cp_stroop,A,48,68,mov,left,incongruent,right,Repeat
cp_stroop,A,48,69,mov,left,incongruent,left,Switch
cp_stroop,A,48,70,mov,left,congruent,left,Repeat
cp_stroop,A,48,71,mov,right,congruent,right,Switch
cp_stroop,A,48,72,mov,left,incongruent,right,Repeat
cp_stroop,A,48,73,mov,left,congruent,right,Repeat
cp_stroop,A,48,74,mov,left,incongruent,right,Repeat
cp_stroop,A,48,75,mov,right,congruent,left,Switch
cp_stroop,A,48,76,mov,left,congruent,left,Repeat
cp_stroop,A,48,77,mov,left,congruent,right,Switch
cp_stroop,A,48,78,mov,right,incongruent,right,Repeat
cp_stroop,A,48,79,mov,left,incongruent,left,Switch
cp_stroop,A,48,80,mov,right,congruent,left,Repeat
cp_stroop,A,48,81,mov,left,congruent,right,Switch
cp_stroop,A,48,82,mov,right,incongruent,left,Switch
cp_stroop,A,48,83,mov,right,congruent,left,Repeat
cp_stroop,A,48,84,mov,left,congruent,left,Repeat
cp_stroop,A,48,85,mov,right,incongruent,right,Switch
cp_stroop,A,48,86,mov,left,congruent,right,Repeat
cp_stroop,A,48,87,mov,left,incongruent,right,Repeat
cp_stroop,A,48,88,mov,right,incongruent,left,Switch
cp_stroop,A,48,89,mov,left,incongruent,right,Switch
cp_stroop,A,48,90,mov,left,incongruent,right,Repeat
cp_stroop,A,48,91,mov,right,congruent,left,Switch
cp_stroop,A,48,92,mov,left,congruent,right,Switch
cp_stroop,A,48,93,mov,left,incongruent,right,Repeat
cp_stroop,A,48,94,mov,right,congruent,left,Switch
cp_stroop,A,48,95,mov,left,congruent,left,Repeat
