block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,B,17,0,or,right,600,incongruent,left
cp_prp,B,17,1,or,right,600,congruent,right
cp_prp,B,17,2,or,right,300,incongruent,right
cp_prp,B,17,3,or,right,300,congruent,left
cp_prp,B,17,4,or,right,100,congruent,left
cp_prp,B,17,5,or,right,100,congruent,left
cp_prp,B,17,6,or,right,600,incongruent,right
cp_prp,B,17,7,or,right,100,congruent,right
cp_prp,B,17,8,or,right,300,congruent,right
cp_prp,B,17,9,or,right,600,congruent,left
cp_prp,B,17,10,or,right,300,congruent,right
cp_prp,B,17,11,or,right,600,incongruent,left
cp_prp,B,17,12,or,right,300,incongruent,left
cp_prp,B,17,13,or,right,100,congruent,left
cp_prp,B,17,14,or,right,100,incongruent,right
cp_prp,B,17,15,or,right,100,congruent,right
cp_prp,B,17,16,or,right,100,incongruent,left
cp_prp,B,17,17,or,right,100,congruent,right
cp_prp,B,17,18,or,right,300,incongruent,right
cp_prp,B,17,19,or,right,600,congruent,left
cp_prp,B,17,20,or,right,300,congruent,left
cp_prp,B,17,21,or,right,300,incongruent,right
cp_prp,B,17,22,or,right,100,incongruent,right
cp_prp,B,17,23,or,right,300,incongruent,right
cp_prp,B,17,24,or,right,300,incongruent,left
cp_prp,B,17,25,or,right,600,congruent,left
cp_prp,B,17,26,or,right,300,incongruent,left
cp_prp,B,17,27,or,right,600,incongruent,left
cp_prp,B,17,28,or,right,600,congruent,right
cp_prp,B,17,29,or,right,300,incongruent,left
cp_prp,B,17,30,or,right,300,incongruent,right
cp_prp,B,17,31,or,right,600,incongruent,right
cp_prp,B,17,32,or,right,100,incongruent,left
cp_prp,B,17,33,or,right,100,congruent,right
cp_prp,B,17,34,or,right,600,congruent,right
cp_prp,B,17,35,or,right,600,incongruent,right
cp_prp,B,17,36,or,right,100,congruent,left
cp_prp,B,17,37,or,right,300,congruent,left
cp_prp,B,17,38,or,right,100,incongruent,right
cp_prp,B,17,39,or,right,300,congruent,right
cp_prp,B,17,40,or,right,600,congruent,left
cp_prp,B,17,41,or,right,100,incongruent,left
cp_prp,B,17,42,or,right,100,incongruent,left
cp_prp,B,17,43,or,right,300,incongruent,left
cp_prp,B,17,44,or,right,600,incongruent,right
cp_prp,B,17,45,or,right,600,incongruent,left
cp_prp,B,17,46,or,right,100,incongruent,right
cp_prp,B,17,47,or,right,100,congruent,right
cp_prp,B,17,48,or,right,300,congruent,right
cp_prp,B,17,49,or,right,100,congruent,right
cp_prp,B,17,50,or,right,100,incongruent,left
cp_prp,B,17,51,or,right,100,incongruent,left
cp_prp,B,17,52,or,right,300,incongruent,right
cp_prp,B,17,53,or,right,300,congruent,left
cp_prp,B,17,54,or,right,100,incongruent,right
cp_prp,B,17,55,or,right,100,congruent,right
cp_prp,B,17,56,or,right,300,incongruent,right
cp_prp,B,17,57,or,right,600,congruent,left
cp_prp,B,17,58,or,right,600,incongruent,right
cp_prp,B,17,59,or,right,600,incongruent,left
cp_prp,B,17,60,or,right,100,congruent,left
cp_prp,B,17,61,or,right,600,congruent,right
cp_prp,B,17,62,or,right,100,incongruent,right
cp_prp,B,17,63,or,right,100,congruent,left
cp_prp,B,17,64,or,right,100,incongruent,left
cp_prp,B,17,65,or,right,600,congruent,right
cp_prp,B,17,66,or,right,600,congruent,right
cp_prp,B,17,67,or,right,600,incongruent,right
cp_prp,B,17,68,or,right,100,congruent,left
cp_prp,B,17,69,or,right,600,congruent,right
cp_prp,B,17,70,or,right,100,incongruent,right
cp_prp,B,17,71,or,right,300,congruent,right
cp_prp,B,17,72,or,right,300,congruent,right
cp_prp,B,17,73,or,right,600,incongruent,left
cp_prp,B,17,74,or,right,300,incongruent,left
cp_prp,B,17,75,or,right,600,incongruent,left
cp_prp,B,17,76,or,right,300,congruent,right
cp_prp,B,17,77,or,right,300,congruent,left
cp_prp,B,17,78,or,right,300,congruent,left
cp_prp,B,17,79,or,right,600,congruent,left
cp_prp,B,17,80,or,right,100,incongruent,left
cp_prp,B,17,81,or,right,100,congruent,right
cp_prp,B,17,82,or,right,300,congruent,right
cp_prp,B,17,83,or,right,600,congruent,left
cp_prp,B,17,84,or,right,300,congruent,left
cp_prp,B,17,85,or,right,600,incongruent,right
cp_prp,B,17,86,or,right,300,incongruent,right
cp_prp,B,17,87,or,right,600,incongruent,left
cp_prp,B,17,88,or,right,300,incongruent,left
cp_prp,B,17,89,or,right,600,congruent,left
cp_prp,B,17,90,or,right,300,incongruent,left
cp_prp,B,17,91,or,right,300,congruent,left
cp_prp,B,17,92,or,right,600,congruent,right
cp_prp,B,17,93,or,right,100,congruent,left
cp_prp,B,17,94,or,right,100,incongruent,right
cp_prp,B,17,95,or,right,600,incongruent,right
