block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,38,0,or,right,incongruent,left,First
cp_stroop,B,38,1,or,left,congruent,left,Repeat
cp_stroop,B,38,2,or,left,congruent,right,Switch
cp_stroop,B,38,3,or,right,incongruent,left,Switch
cp_stroop,B,38,4,or,left,congruent,left,Repeat
cp_stroop,B,38,5,or,right,congruent,left,Repeat
cp_stroop,B,38,6,or,left,incongruent,left,Repeat
cp_stroop,B,38,7,or,right,incongruent,right,Switch
cp_stroop,B,38,8,or,right,incongruent,left,Switch
cp_stroop,B,38,9,or,left,incongruent,left,Repeat
cp_stroop,B,38,10,or,right,incongruent,right,Switch
cp_stroop,B,38,11,or,left,congruent,right,Repeat
cp_stroop,B,38,12,or,left,congruent,right,Repeat
cp_stroop,B,38,13,or,left,incongruent,right,Repeat
cp_stroop,B,38,14,or,right,congruent,left,Switch
cp_stroop,B,38,15,or,right,congruent,left,Repeat
cp_stroop,B,38,16,or,left,incongruent,right,Switch
cp_stroop,B,38,17,or,left,incongruent,right,Repeat
cp_stroop,B,38,18,or,right,congruent,left,Switch
cp_stroop,B,38,19,or,right,incongruent,left,Repeat
cp_stroop,B,38,20,or,left,congruent,left,Repeat
cp_stroop,B,38,21,or,left,incongruent,right,Switch
cp_stroop,B,38,22,or,left,congruent,right,Repeat
cp_stroop,B,38,23,or,right,incongruent,right,Repeat
cp_stroop,B,38,24,or,right,congruent,right,Repeat
cp_stroop,B,38,25,or,right,congruent,left,Switch
cp_stroop,B,38,26,or,left,congruent,right,Switch
cp_stroop,B,38,27,or,left,congruent,right,Repeat
cp_stroop,B,38,28,or,left,congruent,left,Switch
cp_stroop,B,38,29,or,right,incongruent,left,Repeat
cp_stroop,B,38,30,or,left,congruent,left,Repeat
cp_stroop,B,38,31,or,right,incongruent,right,Switch
cp_stroop,B,38,32,or,left,congruent,right,Repeat
cp_stroop,B,38,33,or,left,incongruent,right,Repeat
cp_stroop,B,38,34,or,right,incongruent,right,Repeat
cp_stroop,B,38,35,or,right,congruent,left,Switch
cp_stroop,B,38,36,or,left,congruent,right,Switch
cp_stroop,B,38,37,or,right,incongruent,left,Switch
cp_stroop,B,38,38,or,right,congruent,left,Repeat
cp_stroop,B,38,39,or,left,incongruent,left,Repeat
cp_stroop,B,38,40,or,right,congruent,right,Switch
cp_stroop,B,38,41,or,left,incongruent,right,Repeat
cp_stroop,B,38,42,or,left,congruent,left,Switch
cp_stroop,B,38,43,or,right,incongruent,right,Switch
cp_stroop,B,38,44,or,left,congruent,right,Repeat
cp_stroop,B,38,45,or,right,congruent,right,Repeat
cp_stroop,B,38,46,or,left,incongruent,left,Switch
cp_stroop,B,38,47,or,left,incongruent,right,Switch
cp_stroop,B,38,48,or,right,congruent,right,Repeat
cp_stroop,B,38,49,or,right,incongruent,right,Repeat
cp_stroop,B,38,50,or,left,congruent,left,Switch
cp_stroop,B,38,51,or,left,incongruent,left,Repeat
cp_stroop,B,38,52,or,right,congruent,right,Switch
cp_stroop,B,38,53,or,right,congruent,left,Switch
cp_stroop,B,38,54,or,right,incongruent,left,Repeat
cp_stroop,B,38,55,or,left,incongruent,right,Switch
cp_stroop,B,38,56,or,right,congruent,right,Repeat
cp_stroop,B,38,57,or,right,incongruent,left,Switch
cp_stroop,B,38,58,or,left,congruent,left,Repeat
cp_stroop,B,38,59,or,right,incongruent,right,Switch
cp_stroop,B,38,60,or,right,congruent,right,Repeat
cp_stroop,B,38,61,or,left,incongruent,right,Repeat
cp_stroop,B,38,62,or,right,congruent,left,Switch
cp_stroop,B,38,63,or,right,incongruent,right,Switch
cp_stroop,B,38,64,or,right,congruent,right,Repeat
cp_stroop,B,38,65,or,left,incongruent,right,Repeat
cp_stroop,B,38,66,or,right,congruent,left,Switch
cp_stroop,B,38,67,or,right,incongruent,left,Repeat
cp_stroop,B,38,68,or,left,congruent,right,Switch
cp_stroop,B,38,69,or,right,incongruent,left,Switch
cp_stroop,B,38,70,or,left,incongruent,left,Repeat
cp_stroop,B,38,71,or,right,incongruent,right,Switch
cp_stroop,B,38,72,or,left,incongruent,left,Switch
cp_stroop,B,38,73,or,left,incongruent,left,Repeat
cp_stroop,B,38,74,or,left,congruent,left,Repeat
cp_stroop,B,38,75,or,right,incongruent,right,Switch
cp_stroop,B,38,76,or,left,incongruent,right,Repeat
cp_stroop,B,38,77,or,right,congruent,right,Repeat
cp_stroop,B,38,78,or,right,congruent,right,Repeat
cp_stroop,B,38,79,or,right,congruent,left,Switch
cp_stroop,B,38,80,or,left,congruent,right,Switch
cp_stroop,B,38,81,or,right,congruent,left,Switch
cp_stroop,B,38,82,or,left,incongruent,left,Repeat
cp_stroop,B,38,83,or,right,incongruent,left,Repeat
cp_stroop,B,38,84,or,left,congruent,left,Repeat
cp_stroop,B,38,85,or,right,congruent,right,Switch
cp_stroop,B,38,86,or,left,incongruent,left,Switch
cp_stroop,B,38,87,or,left,incongruent,left,Repeat
cp_stroop,B,38,88,or,left,incongruent,left,Repeat
cp_stroop,B,38,89,or,right,incongruent,left,Repeat
cp_stroop,B,38,90,or,left,congruent,right,Switch
cp_stroop,B,38,91,or,right,incongruent,right,Repeat
cp_stroop,B,38,92,or,left,congruent,left,Switch
cp_stroop,B,38,93,or,left,incongruent,right,Switch
cp_stroop,B,38,94,or,right,congruent,right,Repeat
cp_stroop,B,38,95,or,left,congruent,left,Switch
