block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,8,0,mov,left,First,First,First,congruent,hard,right
cp_taskswitch_asym,B,8,1,or,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,8,2,or,right,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,8,3,or,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,8,4,mov,left,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,8,5,mov,right,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,8,6,or,right,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,8,7,mov,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,8,8,mov,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,8,9,mov,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,8,10,or,right,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,8,11,or,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,8,12,mov,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,8,13,mov,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,8,14,or,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,8,15,or,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,8,16,or,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,8,17,mov,right,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,8,18,mov,right,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,8,19,or,left,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,8,20,or,right,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,8,21,mov,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,8,22,mov,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,8,23,mov,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,8,24,or,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,8,25,or,right,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,8,26,or,left,Repeat,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,8,27,mov,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,8,28,or,right,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,8,29,or,right,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,8,30,or,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,8,31,mov,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,8,32,mov,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,8,33,mov,left,Repeat,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,8,34,or,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,8,35,mov,right,Switch,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,8,36,mov,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,8,37,mov,right,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,8,38,or,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,8,39,mov,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,8,40,mov,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,8,41,mov,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,8,42,or,right,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,8,43,mov,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,8,44,or,left,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,8,45,or,left,Repeat,Repeat,Repeat,incongruent,easy,right
