block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,31,0,or,left,congruent,low,low,right
cp_stroop_crossed,B,31,1,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,31,2,or,left,congruent,low,low,right
cp_stroop_crossed,B,31,3,or,left,incongruent,high,high,right
cp_stroop_crossed,B,31,4,or,right,congruent,high,high,left
cp_stroop_crossed,B,31,5,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,31,6,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,31,7,or,right,congruent,mid,high,right
cp_stroop_crossed,B,31,8,or,left,congruent,mid,low,right
cp_stroop_crossed,B,31,9,or,left,congruent,high,low,right
cp_stroop_crossed,B,31,10,or,left,congruent,high,low,right
cp_stroop_crossed,B,31,11,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,31,12,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,31,13,or,left,congruent,high,high,right
cp_stroop_crossed,B,31,14,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,31,15,or,left,congruent,high,mid,right
cp_stroop_crossed,B,31,16,or,right,congruent,high,low,left
cp_stroop_crossed,B,31,17,or,right,incongruent,low,high,left
cp_stroop_crossed,B,31,18,or,right,congruent,mid,high,left
cp_stroop_crossed,B,31,19,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,31,20,or,right,congruent,high,mid,right
cp_stroop_crossed,B,31,21,or,right,congruent,low,high,left
cp_stroop_crossed,B,31,22,or,right,incongruent,high,low,right
cp_stroop_crossed,B,31,23,or,left,incongruent,mid,mid,right
cp_stroop_crossed,B,31,24,or,left,congruent,low,mid,left
cp_stroop_crossed,B,31,25,or,right,congruent,high,high,left
cp_stroop_crossed,B,31,26,or,left,congruent,low,low,left
cp_stroop_crossed,B,31,27,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,31,28,or,left,congruent,low,high,left
cp_stroop_crossed,B,31,29,or,right,congruent,mid,high,left
cp_stroop_crossed,B,31,30,or,right,congruent,high,mid,left
cp_stroop_crossed,B,31,31,or,left,incongruent,low,low,left
cp_stroop_crossed,B,31,32,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,31,33,or,right,congruent,low,mid,left
cp_stroop_crossed,B,31,34,or,right,congruent,low,mid,right
cp_stroop_crossed,B,31,35,or,left,incongruent,high,high,right
cp_stroop_crossed,B,31,36,or,left,incongruent,mid,low,right
cp_stroop_crossed,B,31,37,or,right,incongruent,mid,high,right
