block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,3,0,or,left,congruent,right,First
cp_stroop,B,3,1,or,right,incongruent,left,Switch
cp_stroop,B,3,2,or,left,incongruent,right,Switch
cp_stroop,B,3,3,or,right,incongruent,right,Repeat
cp_stroop,B,3,4,or,right,congruent,right,Repeat
cp_stroop,B,3,5,or,left,incongruent,left,Switch
cp_stroop,B,3,6,or,left,incongruent,right,Switch
cp_stroop,B,3,7,or,right,congruent,left,Switch
cp_stroop,B,3,8,or,right,congruent,left,Repeat
cp_stroop,B,3,9,or,right,incongruent,left,Repeat
cp_stroop,B,3,10,or,left,congruent,right,Switch
cp_stroop,B,3,11,or,right,congruent,right,Repeat
cp_stroop,B,3,12,or,left,incongruent,right,Repeat
cp_stroop,B,3,13,or,left,incongruent,right,Repeat
cp_stroop,B,3,14,or,left,congruent,left,Switch
cp_stroop,B,3,15,or,right,congruent,left,Repeat
cp_stroop,B,3,16,or,left,congruent,left,Repeat
cp_stroop,B,3,17,or,right,incongruent,left,Repeat
cp_stroop,B,3,18,or,left,congruent,right,Switch
cp_stroop,B,3,19,or,right,congruent,right,Repeat
cp_stroop,B,3,20,or,left,incongruent,left,Switch
cp_stroop,B,3,21,or,right,congruent,right,Switch
cp_stroop,B,3,22,or,right,incongruent,left,Switch
cp_stroop,B,3,23,or,right,congruent,left,Repeat
cp_stroop,B,3,24,or,left,congruent,left,Repeat
cp_stroop,B,3,25,or,right,congruent,right,Switch
cp_stroop,B,3,26,or,left,incongruent,left,Switch
cp_stroop,B,3,27,or,right,congruent,left,Repeat
cp_stroop,B,3,28,or,right,incongruent,right,Switch
cp_stroop,B,3,29,or,left,congruent,right,Repeat
cp_stroop,B,3,30,or,right,congruent,left,Switch
cp_stroop,B,3,31,or,right,incongruent,right,Switch
cp_stroop,B,3,32,or,left,congruent,left,Switch
cp_stroop,B,3,33,or,right,congruent,left,Repeat
cp_stroop,B,3,34,or,left,congruent,right,Switch
cp_stroop,B,3,35,or,left,congruent,left,Switch
cp_stroop,B,3,36,or,right,congruent,right,Switch
cp_stroop,B,3,37,or,right,incongruent,right,Repeat
cp_stroop,B,3,38,or,left,congruent,left,Switch
cp_stroop,B,3,39,or,right,congruent,left,Repeat
cp_stroop,B,3,40,or,left,congruent,left,Repeat
cp_stroop,B,3,41,or,right,incongruent,right,Switch
cp_stroop,B,3,42,or,left,congruent,right,Repeat
cp_stroop,B,3,43,or,right,incongruent,left,Switch
cp_stroop,B,3,44,or,right,incongruent,left,Repeat
cp_stroop,B,3,45,or,left,incongruent,right,Switch
cp_stroop,B,3,46,or,right,incongruent,right,Repeat
cp_stroop,B,3,47,or,left,incongruent,left,Switch
cp_stroop,B,3,48,or,left,congruent,left,Repeat
cp_stroop,B,3,49,or,right,incongruent,right,Switch
cp_stroop,B,3,50,or,right,incongruent,left,Switch
cp_stroop,B,3,51,or,left,congruent,right,Switch
cp_stroop,B,3,52,or,right,incongruent,right,Repeat
cp_stroop,B,3,53,or,left,incongruent,left,Switch
cp_stroop,B,3,54,or,right,incongruent,right,Switch
cp_stroop,B,3,55,or,left,incongruent,right,Repeat
cp_stroop,B,3,56,or,right,incongruent,left,Switch
cp_stroop,B,3,57,or,left,incongruent,left,Repeat
cp_stroop,B,3,58,or,left,congruent,right,Switch
cp_stroop,B,3,59,or,right,incongruent,left,Switch
cp_stroop,B,3,60,or,right,incongruent,left,Repeat
cp_stroop,B,3,61,or,left,incongruent,left,Repeat
cp_stroop,B,3,62,or,right,incongruent,right,Switch
cp_stroop,B,3,63,or,left,incongruent,left,Switch
cp_stroop,B,3,64,or,right,congruent,left,Repeat
cp_stroop,B,3,65,or,left,incongruent,right,Switch
cp_stroop,B,3,66,or,left,congruent,right,Repeat
cp_stroop,B,3,67,or,right,congruent,right,Repeat
cp_stroop,B,3,68,or,left,incongruent,left,Switch
cp_stroop,B,3,69,or,right,incongruent,left,Repeat
cp_stroop,B,3,70,or,left,congruent,left,Repeat
cp_stroop,B,3,71,or,left,incongruent,left,Repeat
cp_stroop,B,3,72,or,left,incongruent,right,Switch
cp_stroop,B,3,73,or,right,congruent,left,Switch
cp_stroop,B,3,74,or,left,congruent,right,Switch
cp_stroop,B,3,75,or,right,congruent,right,Repeat
cp_stroop,B,3,76,or,right,incongruent,left,Switch
cp_stroop,B,3,77,or,left,congruent,left,Repeat
cp_stroop,B,3,78,or,right,congruent,right,Switch
cp_stroop,B,3,79,or,left,congruent,right,Repeat
cp_stroop,B,3,80,or,left,congruent,left,Switch
cp_stroop,B,3,81,or,right,congruent,right,Switch
cp_stroop,B,3,82,or,right,congruent,right,Repeat
cp_stroop,B,3,83,or,left,incongruent,right,Repeat
cp_stroop,B,3,84,or,right,congruent,left,Switch
cp_stroop,B,3,85,or,left,incongruent,left,Repeat
cp_stroop,B,3,86,or,left,incongruent,right,Switch
cp_stroop,B,3,87,or,right,congruent,left,Switch
cp_stroop,B,3,88,or,right,incongruent,right,Switch
cp_stroop,B,3,89,or,left,incongruent,right,Repeat
cp_stroop,B,3,90,or,left,congruent,right,Repeat
cp_stroop,B,3,91,or,left,congruent,left,Switch
cp_stroop,B,3,92,or,right,congruent,right,Switch
cp_stroop,B,3,93,or,left,incongruent,right,Repeat
cp_stroop,B,3,94,or,right,incongruent,right,Repeat
cp_stroop,B,3,95,or,left,incongruent,left,Switch
