block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,47,0,or,right,congruent,right,First
cp_stroop,B,47,1,or,right,incongruent,right,Repeat
cp_stroop,B,47,2,or,right,congruent,left,Switch
cp_stroop,B,47,3,or,left,congruent,left,Repeat
cp_stroop,B,47,4,or,left,incongruent,left,Repeat
cp_stroop,B,47,5,or,left,congruent,right,Switch
cp_stroop,B,47,6,or,right,incongruent,right,Repeat
cp_stroop,B,47,7,or,left,congruent,right,Repeat
cp_stroop,B,47,8,or,right,incongruent,left,Switch
cp_stroop,B,47,9,or,left,congruent,right,Switch
cp_stroop,B,47,10,or,right,incongruent,left,Switch
cp_stroop,B,47,11,or,right,congruent,left,Repeat
cp_stroop,B,47,12,or,left,incongruent,right,Switch
cp_stroop,B,47,13,or,right,congruent,right,Repeat
cp_stroop,B,47,14,or,right,congruent,left,Switch
cp_stroop,B,47,15,or,right,congruent,left,Repeat
cp_stroop,B,47,16,or,left,congruent,right,Switch
cp_stroop,B,47,17,or,right,congruent,right,Repeat
cp_stroop,B,47,18,or,right,congruent,left,Switch
cp_stroop,B,47,19,or,left,congruent,left,Repeat
cp_stroop,B,47,20,or,left,congruent,left,Repeat
cp_stroop,B,47,21,or,left,incongruent,right,Switch
cp_stroop,B,47,22,or,right,congruent,right,Repeat
cp_stroop,B,47,23,or,left,congruent,right,Repeat
cp_stroop,B,47,24,or,right,incongruent,left,Switch
cp_stroop,B,47,25,or,right,congruent,right,Switch
cp_stroop,B,47,26,or,left,incongruent,left,Switch
cp_stroop,B,47,27,or,right,incongruent,left,Repeat
cp_stroop,B,47,28,or,left,congruent,right,Switch
cp_stroop,B,47,29,or,left,congruent,left,Switch
cp_stroop,B,47,30,or,right,congruent,left,Repeat
cp_stroop,B,47,31,or,left,congruent,right,Switch
cp_stroop,B,47,32,or,right,incongruent,left,Switch
cp_stroop,B,47,33,or,right,incongruent,left,Repeat
cp_stroop,B,47,34,or,right,incongruent,left,Repeat
cp_stroop,B,47,35,or,left,incongruent,left,Repeat
cp_stroop,B,47,36,or,left,incongruent,right,Switch
cp_stroop,B,47,37,or,right,congruent,left,Switch
cp_stroop,B,47,38,or,right,congruent,right,Switch
cp_stroop,B,47,39,or,right,incongruent,right,Repeat
cp_stroop,B,47,40,or,left,congruent,left,Switch
cp_stroop,B,47,41,or,left,incongruent,right,Switch
cp_stroop,B,47,42,or,right,incongruent,right,Repeat
cp_stroop,B,47,43,or,right,incongruent,right,Repeat
cp_stroop,B,47,44,or,left,incongruent,right,Repeat
cp_stroop,B,47,45,or,right,incongruent,left,Switch
cp_stroop,B,47,46,or,right,congruent,right,Switch
cp_stroop,B,47,47,or,left,congruent,left,Switch
cp_stroop,B,47,48,or,left,incongruent,left,Repeat
cp_stroop,B,47,49,or,right,congruent,left,Repeat
cp_stroop,B,47,50,or,right,incongruent,right,Switch
cp_stroop,B,47,51,or,left,congruent,left,Switch
cp_stroop,B,47,52,or,right,incongruent,left,Repeat
cp_stroop,B,47,53,or,right,incongruent,right,Switch
cp_stroop,B,47,54,or,right,congruent,right,Repeat
cp_stroop,B,47,55,or,left,incongruent,left,Switch
cp_stroop,B,47,56,or,left,congruent,right,Switch
cp_stroop,B,47,57,or,right,incongruent,right,Repeat
cp_stroop,B,47,58,or,right,incongruent,right,Repeat
cp_stroop,B,47,59,or,left,congruent,left,Switch
cp_stroop,B,47,60,or,left,congruent,right,Switch
cp_stroop,B,47,61,or,left,incongruent,left,Switch
cp_stroop,B,47,62,or,right,congruent,left,Repeat
cp_stroop,B,47,63,or,left,incongruent,right,Switch
cp_stroop,B,47,64,or,left,incongruent,left,Switch
cp_stroop,B,47,65,or,right,incongruent,left,Repeat
cp_stroop,B,47,66,or,left,incongruent,left,Repeat
cp_stroop,B,47,67,or,left,incongruent,left,Repeat
cp_stroop,B,47,68,or,left,incongruent,right,Switch
cp_stroop,B,47,69,or,right,congruent,right,Repeat
cp_stroop,B,47,70,or,left,incongruent,left,Switch
cp_stroop,B,47,71,or,right,congruent,right,Switch
cp_stroop,B,47,72,or,left,congruent,right,Repeat
cp_stroop,B,47,73,or,left,incongruent,right,Repeat
cp_stroop,B,47,74,or,right,incongruent,left,Switch
cp_stroop,B,47,75,or,right,incongruent,right,Switch
cp_stroop,B,47,76,or,left,incongruent,right,Repeat
cp_stroop,B,47,77,or,right,congruent,left,Switch
cp_stroop,B,47,78,or,right,congruent,left,Repeat
cp_stroop,B,47,79,or,left,congruent,left,Repeat
cp_stroop,B,47,80,or,right,congruent,right,Switch
cp_stroop,B,47,81,or,left,incongruent,right,Repeat
cp_stroop,B,47,82,or,right,congruent,right,Repeat
cp_stroop,B,47,83,or,left,congruent,left,Switch
cp_stroop,B,47,84,or,left,incongruent,right,Switch
cp_stroop,B,47,85,or,right,incongruent,right,Repeat
cp_stroop,B,47,86,or,left,congruent,right,Repeat
cp_stroop,B,47,87,or,right,incongruent,left,Switch
cp_stroop,B,47,88,or,left,incongruent,right,Switch
cp_stroop,B,47,89,or,right,congruent,left,Switch
cp_stroop,B,47,90,or,left,incongruent,left,Repeat
cp_stroop,B,47,91,or,left,incongruent,left,Repeat
cp_stroop,B,47,92,or,left,congruent,left,Repeat
cp_stroop,B,47,93,or,right,incongruent,right,Switch
cp_stroop,B,47,94,or,left,congruent,left,Switch
cp_stroop,B,47,95,or,left,congruent,right,Switch
