block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,A,16,0,mov,left,First,First,First,congruent,easy,left
cp_taskswitch_asym,A,16,1,mov,left,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,16,2,mov,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,3,or,right,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,4,or,right,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,5,or,left,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,6,mov,left,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,16,7,mov,right,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,16,8,mov,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,9,or,right,Switch,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,10,or,right,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,11,or,left,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,16,12,mov,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,13,mov,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,16,14,or,right,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,15,or,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,16,mov,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,16,17,mov,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,16,18,or,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,16,19,or,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,20,mov,left,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,A,16,21,mov,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,16,22,or,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,23,mov,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,16,24,mov,right,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,25,or,left,Switch,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,26,or,left,Repeat,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,16,27,or,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,16,28,mov,right,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,16,29,mov,right,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,30,mov,left,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,16,31,or,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,16,32,or,right,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,33,mov,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,16,34,mov,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,16,35,mov,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,36,or,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,37,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,38,mov,left,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,16,39,or,right,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,16,40,or,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,41,mov,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,16,42,or,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,43,or,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,16,44,mov,right,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,45,mov,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,16,46,or,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,16,47,mov,left,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,16,48,or,right,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,16,49,or,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,50,mov,right,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,A,16,51,or,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,16,52,or,left,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,16,53,or,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,54,mov,right,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,16,55,or,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,56,mov,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,16,57,or,right,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,16,58,mov,left,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,16,59,or,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,60,or,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,61,or,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,16,62,mov,right,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,63,mov,right,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,64,mov,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,65,or,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,66,mov,left,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,A,16,67,mov,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,68,or,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,16,69,mov,left,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,70,or,right,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,16,71,or,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,16,72,or,left,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,73,mov,left,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,74,or,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,75,or,left,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,16,76,mov,left,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,77,mov,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,78,or,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,79,or,left,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,16,80,mov,right,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,81,mov,right,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,16,82,mov,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,16,83,or,left,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,16,84,or,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,85,or,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,16,86,mov,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,87,mov,right,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,16,88,or,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,16,89,mov,left,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,16,90,mov,left,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,91,mov,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,16,92,or,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,16,93,or,left,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,16,94,mov,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,16,95,mov,right,Repeat,Switch,Switch,incongruent,easy,left
