block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,A,2,0,mov,left,100,congruent,left
cp_prp,A,2,1,mov,left,600,incongruent,left
cp_prp,A,2,2,mov,left,300,incongruent,right
cp_prp,A,2,3,mov,left,100,congruent,right
cp_prp,A,2,4,mov,left,600,congruent,left
cp_prp,A,2,5,mov,left,600,congruent,right
cp_prp,A,2,6,mov,left,600,incongruent,left
cp_prp,A,2,7,mov,left,600,congruent,left
cp_prp,A,2,8,mov,left,300,congruent,right
cp_prp,A,2,9,mov,left,300,congruent,left
cp_prp,A,2,10,mov,left,100,incongruent,right
cp_prp,A,2,11,mov,left,300,incongruent,right
cp_prp,A,2,12,mov,left,300,incongruent,left
cp_prp,A,2,13,mov,left,300,congruent,left
cp_prp,A,2,14,mov,left,100,congruent,left
cp_prp,A,2,15,mov,left,600,incongruent,right
cp_prp,A,2,16,mov,left,100,congruent,right
cp_prp,A,2,17,mov,left,300,congruent,right
cp_prp,A,2,18,mov,left,300,incongruent,right
cp_prp,A,2,19,mov,left,100,congruent,right
cp_prp,A,2,20,mov,left,600,congruent,left
cp_prp,A,2,21,mov,left,600,congruent,right
cp_prp,A,2,22,mov,left,100,incongruent,left
cp_prp,A,2,23,mov,left,300,congruent,right
cp_prp,A,2,24,mov,left,100,congruent,right
cp_prp,A,2,25,mov,left,300,congruent,right
cp_prp,A,2,26,mov,left,100,congruent,left
cp_prp,A,2,27,mov,left,300,incongruent,right
cp_prp,A,2,28,mov,left,300,congruent,right
cp_prp,A,2,29,mov,left,100,incongruent,right
cp_prp,A,2,30,mov,left,600,incongruent,right
cp_prp,A,2,31,mov,left,100,incongruent,left
cp_prp,A,2,32,mov,left,100,congruent,left
cp_prp,A,2,33,mov,left,300,congruent,left
cp_prp,A,2,34,mov,left,300,incongruent,left
cp_prp,A,2,35,mov,left,100,congruent,right
cp_prp,A,2,36,mov,left,600,incongruent,right
cp_prp,A,2,37,mov,left,600,congruent,right
cp_prp,A,2,38,mov,left,600,congruent,left
cp_prp,A,2,39,mov,left,600,congruent,left
cp_prp,A,2,40,mov,left,100,incongruent,right
cp_prp,A,2,41,mov,left,300,congruent,left
cp_prp,A,2,42,mov,left,300,incongruent,right
cp_prp,A,2,43,mov,left,100,incongruent,right
cp_prp,A,2,44,mov,left,300,incongruent,left
cp_prp,A,2,45,mov,left,600,congruent,right
cp_prp,A,2,46,mov,left,100,congruent,left
cp_prp,A,2,47,mov,left,100,incongruent,right
cp_prp,A,2,48,mov,left,100,congruent,left
cp_prp,A,2,49,mov,left,300,congruent,left
cp_prp,A,2,50,mov,left,100,incongruent,left
cp_prp,A,2,51,mov,left,100,incongruent,left
cp_prp,A,2,52,mov,left,600,incongruent,left
cp_prp,A,2,53,mov,left,600,congruent,right
cp_prp,A,2,54,mov,left,300,incongruent,left
cp_prp,A,2,55,mov,left,100,incongruent,left
cp_prp,A,2,56,mov,left,600,congruent,left
cp_prp,A,2,57,mov,left,300,congruent,left
cp_prp,A,2,58,mov,left,600,incongruent,left
cp_prp,A,2,59,mov,left,600,incongruent,right
cp_prp,A,2,60,mov,left,300,incongruent,left
cp_prp,A,2,61,mov,left,100,incongruent,right
cp_prp,A,2,62,mov,left,100,incongruent,left
cp_prp,A,2,63,mov,left,100,incongruent,left
cp_prp,A,2,64,mov,left,600,incongruent,left
cp_prp,A,2,65,mov,left,600,incongruent,left
cp_prp,A,2,66,mov,left,300,incongruent,right
cp_prp,A,2,67,mov,left,300,incongruent,right
cp_prp,A,2,68,mov,left,600,congruent,left
cp_prp,A,2,69,mov,left,600,congruent,right
cp_prp,A,2,70,mov,left,100,congruent,right
cp_prp,A,2,71,mov,left,300,congruent,right
cp_prp,A,2,72,mov,left,100,incongruent,right
cp_prp,A,2,73,mov,left,300,congruent,left
cp_prp,A,2,74,mov,left,100,incongruent,right
cp_prp,A,2,75,mov,left,300,congruent,right
cp_prp,A,2,76,mov,left,300,incongruent,left
cp_prp,A,2,77,mov,left,600,congruent,right
cp_prp,A,2,78,mov,left,100,incongruent,left
cp_prp,A,2,79,mov,left,600,incongruent,right
cp_prp,A,2,80,mov,left,100,congruent,left
cp_prp,A,2,81,mov,left,300,incongruent,left
cp_prp,A,2,82,mov,left,300,incongruent,right
cp_prp,A,2,83,mov,left,100,congruent,right
cp_prp,A,2,84,mov,left,600,congruent,left
cp_prp,A,2,85,mov,left,600,congruent,right
cp_prp,A,2,86,mov,left,100,congruent,left
cp_prp,A,2,87,mov,left,300,congruent,right
cp_prp,A,2,88,mov,left,600,incongruent,right
cp_prp,A,2,89,mov,left,300,congruent,left
cp_prp,A,2,90,mov,left,600,incongruent,left
cp_prp,A,2,91,mov,left,300,incongruent,left
cp_prp,A,2,92,mov,left,600,incongruent,right
cp_prp,A,2,93,mov,left,600,incongruent,left
cp_prp,A,2,94,mov,left,600,incongruent,right
cp_prp,A,2,95,mov,left,100,congruent,right
