block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,13,0,or,right,congruent,right,First
cp_stroop,B,13,1,or,right,congruent,right,Repeat
cp_stroop,B,13,2,or,left,congruent,right,Repeat
cp_stroop,B,13,3,or,left,incongruent,right,Repeat
cp_stroop,B,13,4,or,right,congruent,left,Switch
cp_stroop,B,13,5,or,right,incongruent,right,Switch
cp_stroop,B,13,6,or,right,congruent,right,Repeat
cp_stroop,B,13,7,or,left,congruent,left,Switch
cp_stroop,B,13,8,or,left,incongruent,left,Repeat
cp_stroop,B,13,9,or,right,congruent,right,Switch
cp_stroop,B,13,10,or,right,congruent,left,Switch
cp_stroop,B,13,11,or,left,congruent,right,Switch
cp_stroop,B,13,12,or,left,incongruent,right,Repeat
cp_stroop,B,13,13,or,right,congruent,left,Switch
cp_stroop,B,13,14,or,left,incongruent,right,Switch
cp_stroop,B,13,15,or,left,congruent,left,Switch
cp_stroop,B,13,16,or,right,congruent,left,Repeat
cp_stroop,B,13,17,or,right,congruent,right,Switch
cp_stroop,B,13,18,or,left,congruent,right,Repeat
cp_stroop,B,13,19,or,right,congruent,left,Switch
cp_stroop,B,13,20,or,left,congruent,left,Repeat
cp_stroop,B,13,21,or,left,incongruent,left,Repeat
cp_stroop,B,13,22,or,left,incongruent,right,Switch
cp_stroop,B,13,23,or,right,incongruent,right,Repeat
cp_stroop,B,13,24,or,right,congruent,left,Switch
cp_stroop,B,13,25,or,right,congruent,left,Repeat
cp_stroop,B,13,26,or,left,congruent,right,Switch
cp_stroop,B,13,27,or,right,congruent,left,Switch
cp_stroop,B,13,28,or,left,incongruent,right,Switch
cp_stroop,B,13,29,or,right,incongruent,right,Repeat
cp_stroop,B,13,30,or,left,incongruent,left,Switch
cp_stroop,B,13,31,or,right,incongruent,left,Repeat
cp_stroop,B,13,32,or,left,incongruent,left,Repeat
cp_stroop,B,13,33,or,right,congruent,right,Switch
cp_stroop,B,13,34,or,right,congruent,right,Repeat
cp_stroop,B,13,35,or,right,incongruent,left,Switch
cp_stroop,B,13,36,or,left,congruent,left,Repeat
cp_stroop,B,13,37,or,right,incongruent,right,Switch
cp_stroop,B,13,38,or,left,incongruent,left,Switch
cp_stroop,B,13,39,or,right,incongruent,left,Repeat
cp_stroop,B,13,40,or,left,incongruent,right,Switch
cp_stroop,B,13,41,or,left,congruent,left,Switch
cp_stroop,B,13,42,or,left,congruent,right,Switch
cp_stroop,B,13,43,or,right,congruent,right,Repeat
cp_stroop,B,13,44,or,left,incongruent,left,Switch
cp_stroop,B,13,45,or,right,incongruent,left,Repeat
cp_stroop,B,13,46,or,left,congruent,right,Switch
cp_stroop,B,13,47,or,right,incongruent,left,Switch
cp_stroop,B,13,48,or,left,incongruent,left,Repeat
cp_stroop,B,13,49,or,right,incongruent,right,Switch
cp_stroop,B,13,50,or,right,incongruent,right,Repeat
cp_stroop,B,13,51,or,left,incongruent,left,Switch
cp_stroop,B,13,52,or,left,congruent,left,Repeat
cp_stroop,B,13,53,or,right,incongruent,right,Switch
cp_stroop,B,13,54,or,right,congruent,right,Repeat
cp_stroop,B,13,55,or,left,incongruent,right,Repeat
cp_stroop,B,13,56,or,right,congruent,left,Switch
cp_stroop,B,13,57,or,right,incongruent,left,Repeat
cp_stroop,B,13,58,or,left,congruent,right,Switch
cp_stroop,B,13,59,or,left,congruent,right,Repeat
cp_stroop,B,13,60,or,left,incongruent,left,Switch
cp_stroop,B,13,61,or,right,congruent,left,Repeat
cp_stroop,B,13,62,or,right,incongruent,left,Repeat
cp_stroop,B,13,63,or,left,congruent,left,Repeat
cp_stroop,B,13,64,or,left,incongruent,right,Switch
cp_stroop,B,13,65,or,right,congruent,right,Repeat
cp_stroop,B,13,66,or,left,congruent,right,Repeat
cp_stroop,B,13,67,or,right,congruent,left,Switch
cp_stroop,B,13,68,or,left,incongruent,right,Switch
cp_stroop,B,13,69,or,right,incongruent,right,Repeat
cp_stroop,B,13,70,or,right,incongruent,right,Repeat
cp_stroop,B,13,71,or,right,incongruent,left,Switch
cp_stroop,B,13,72,or,left,incongruent,right,Switch
cp_stroop,B,13,73,or,left,congruent,left,Switch
cp_stroop,B,13,74,or,right,incongruent,left,Repeat
cp_stroop,B,13,75,or,left,incongruent,left,Repeat
cp_stroop,B,13,76,or,left,incongruent,right,Switch
cp_stroop,B,13,77,or,right,congruent,right,Repeat
cp_stroop,B,13,78,or,left,incongruent,left,Switch
cp_stroop,B,13,79,or,left,congruent,left,Repeat
cp_stroop,B,13,80,or,left,congruent,right,Switch
cp_stroop,B,13,81,or,right,incongruent,right,Repeat
cp_stroop,B,13,82,or,left,congruent,left,Switch
cp_stroop,B,13,83,or,left,incongruent,right,Switch
cp_stroop,B,13,84,or,right,incongruent,left,Switch
cp_stroop,B,13,85,or,left,incongruent,left,Repeat
cp_stroop,B,13,86,or,right,incongruent,right,Switch
cp_stroop,B,13,87,or,right,congruent,right,Repeat
cp_stroop,B,13,88,or,right,congruent,left,Switch
cp_stroop,B,13,89,or,left,congruent,left,Repeat
cp_stroop,B,13,90,or,left,congruent,right,Switch
cp_stroop,B,13,91,or,left,congruent,right,Repeat
cp_stroop,B,13,92,or,right,incongruent,left,Switch
cp_stroop,B,13,93,or,right,incongruent,right,Switch
cp_stroop,B,13,94,or,left,congruent,left,Switch
cp_stroop,B,13,95,or,right,incongruent,left,Repeat
