block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,B,31,0,or,right,300,congruent,right
cp_prp,B,31,1,or,right,600,incongruent,left
cp_prp,B,31,2,or,right,100,congruent,right
cp_prp,B,31,3,or,right,300,incongruent,right
cp_prp,B,31,4,or,right,300,incongruent,left
cp_prp,B,31,5,or,right,300,congruent,right
cp_prp,B,31,6,or,right,100,congruent,left
cp_prp,B,31,7,or,right,600,congruent,right
cp_prp,B,31,8,or,right,600,incongruent,right
cp_prp,B,31,9,or,right,100,congruent,left
cp_prp,B,31,10,or,right,300,congruent,left
cp_prp,B,31,11,or,right,300,congruent,left
cp_prp,B,31,12,or,right,300,incongruent,left
cp_prp,B,31,13,or,right,600,congruent,right
cp_prp,B,31,14,or,right,100,incongruent,right
cp_prp,B,31,15,or,right,300,congruent,right
cp_prp,B,31,16,or,right,300,incongruent,right
cp_prp,B,31,17,or,right,100,incongruent,left
cp_prp,B,31,18,or,right,600,incongruent,right
cp_prp,B,31,19,or,right,600,congruent,left
cp_prp,B,31,20,or,right,600,congruent,right
cp_prp,B,31,21,or,right,300,congruent,right
cp_prp,B,31,22,or,right,300,incongruent,left
cp_prp,B,31,23,or,right,100,incongruent,right
cp_prp,B,31,24,or,right,300,incongruent,left
cp_prp,B,31,25,or,right,100,congruent,left
cp_prp,B,31,26,or,right,600,incongruent,left
cp_prp,B,31,27,or,right,300,congruent,left
cp_prp,B,31,28,or,right,600,congruent,left
cp_prp,B,31,29,or,right,600,congruent,left
cp_prp,B,31,30,or,right,100,incongruent,right
cp_prp,B,31,31,or,right,300,congruent,right
cp_prp,B,31,32,or,right,300,congruent,left
cp_prp,B,31,33,or,right,300,incongruent,left
cp_prp,B,31,34,or,right,300,incongruent,left
cp_prp,B,31,35,or,right,100,incongruent,right
cp_prp,B,31,36,or,right,600,congruent,right
cp_prp,B,31,37,or,right,100,congruent,right
cp_prp,B,31,38,or,right,100,incongruent,left
cp_prp,B,31,39,or,right,600,congruent,right
cp_prp,B,31,40,or,right,600,incongruent,right
cp_prp,B,31,41,or,right,100,incongruent,left
cp_prp,B,31,42,or,right,600,incongruent,right
cp_prp,B,31,43,or,right,300,incongruent,right
cp_prp,B,31,44,or,right,100,incongruent,right
cp_prp,B,31,45,or,right,600,congruent,left
cp_prp,B,31,46,or,right,600,congruent,right
cp_prp,B,31,47,or,right,100,congruent,left
cp_prp,B,31,48,or,right,300,congruent,left
cp_prp,B,31,49,or,right,600,incongruent,right
cp_prp,B,31,50,or,right,100,incongruent,left
cp_prp,B,31,51,or,right,600,congruent,left
cp_prp,B,31,52,or,right,600,congruent,right
cp_prp,B,31,53,or,right,300,congruent,right
cp_prp,B,31,54,or,right,100,congruent,right
cp_prp,B,31,55,or,right,100,incongruent,left
cp_prp,B,31,56,or,right,600,incongruent,right
cp_prp,B,31,57,or,right,100,congruent,left
cp_prp,B,31,58,or,right,300,incongruent,right
cp_prp,B,31,59,or,right,100,incongruent,left
cp_prp,B,31,60,or,right,300,incongruent,right
cp_prp,B,31,61,or,right,600,congruent,left
cp_prp,B,31,62,or,right,600,incongruent,left
cp_prp,B,31,63,or,right,100,congruent,right
cp_prp,B,31,64,or,right,100,congruent,right
cp_prp,B,31,65,or,right,300,incongruent,left
cp_prp,B,31,66,or,right,100,congruent,right
cp_prp,B,31,67,or,right,100,incongruent,left
cp_prp,B,31,68,or,right,600,congruent,left
cp_prp,B,31,69,or,right,300,congruent,left
cp_prp,B,31,70,or,right,100,congruent,left
cp_prp,B,31,71,or,right,600,incongruent,right
cp_prp,B,31,72,or,right,600,incongruent,left
cp_prp,B,31,73,or,right,100,congruent,left
cp_prp,B,31,74,or,right,300,congruent,right
cp_prp,B,31,75,or,right,300,congruent,left
cp_prp,B,31,76,or,right,300,incongruent,left
cp_prp,B,31,77,or,right,600,incongruent,left
cp_prp,B,31,78,or,right,100,incongruent,right
cp_prp,B,31,79,or,right,100,incongruent,left
cp_prp,B,31,80,or,right,300,incongruent,right
cp_prp,B,31,81,or,right,600,incongruent,left
cp_prp,B,31,82,or,right,100,congruent,left
cp_prp,B,31,83,or,right,300,incongruent,right
cp_prp,B,31,84,or,right,600,congruent,right
cp_prp,B,31,85,or,right,300,congruent,right
cp_prp,B,31,86,or,right,600,incongruent,left
cp_prp,B,31,87,or,right,100,incongruent,right
cp_prp,B,31,88,or,right,600,incongruent,right
cp_prp,B,31,89,or,right,600,incongruent,left
cp_prp,B,31,90,or,right,300,congruent,left
cp_prp,B,31,91,or,right,300,incongruent,right
cp_prp,B,31,92,or,right,100,congruent,right
cp_prp,B,31,93,or,right,600,congruent,left
cp_prp,B,31,94,or,right,100,incongruent,right
cp_prp,B,31,95,or,right,100,congruent,right
