block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,13,0,or,right,First,First,First,congruent,easy,right
cp_taskswitch,A,13,1,or,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,13,2,mov,left,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,13,3,mov,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,13,4,mov,right,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,13,5,or,right,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,6,mov,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,A,13,7,mov,right,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,13,8,mov,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,13,9,or,right,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,13,10,mov,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,13,11,mov,left,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,12,mov,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,A,13,13,or,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,13,14,or,left,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,13,15,mov,left,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,16,mov,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,13,17,or,right,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,13,18,or,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,13,19,mov,right,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch,A,13,20,or,left,Switch,Switch,Switch,congruent,hard,left
cp_taskswitch,A,13,21,mov,left,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,13,22,mov,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,13,23,mov,right,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,13,24,or,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,13,25,or,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,13,26,or,left,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,13,27,mov,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,13,28,mov,right,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch,A,13,29,or,left,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,13,30,or,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,A,13,31,or,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,13,32,mov,left,Switch,Switch,Switch,incongruent,hard,right
