block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,43,0,mov,right,congruent,right,First
cp_stroop,A,43,1,mov,right,congruent,left,Switch
cp_stroop,A,43,2,mov,right,congruent,left,Repeat
cp_stroop,A,43,3,mov,left,congruent,left,Repeat
cp_stroop,A,43,4,mov,left,incongruent,right,Switch
cp_stroop,A,43,5,mov,right,incongruent,right,Repeat
cp_stroop,A,43,6,mov,left,incongruent,right,Repeat
cp_stroop,A,43,7,mov,left,congruent,left,Switch
cp_stroop,A,43,8,mov,right,incongruent,left,Repeat
cp_stroop,A,43,9,mov,left,incongruent,right,Switch
cp_stroop,A,43,10,mov,left,incongruent,right,Repeat
cp_stroop,A,43,11,mov,right,incongruent,right,Repeat
cp_stroop,A,43,12,mov,right,incongruent,left,Switch
cp_stroop,A,43,13,mov,left,congruent,left,Repeat
cp_stroop,A,43,14,mov,right,congruent,right,Switch
cp_stroop,A,43,15,mov,right,incongruent,left,Switch
cp_stroop,A,43,16,mov,left,incongruent,left,Repeat
cp_stroop,A,43,17,mov,left,incongruent,left,Repeat
cp_stroop,A,43,18,mov,right,congruent,left,Repeat
cp_stroop,A,43,19,mov,left,incongruent,right,Switch
cp_stroop,A,43,20,mov,left,incongruent,right,Repeat
cp_stroop,A,43,21,mov,left,congruent,left,Switch
cp_stroop,A,43,22,mov,right,incongruent,left,Repeat
cp_stroop,A,43,23,mov,left,congruent,left,Repeat
cp_stroop,A,43,24,mov,left,incongruent,left,Repeat
cp_stroop,A,43,25,mov,left,congruent,right,Switch
cp_stroop,A,43,26,mov,right,congruent,left,Switch
cp_stroop,A,43,27,mov,right,incongruent,left,Repeat
cp_stroop,A,43,28,mov,right,incongruent,right,Switch
cp_stroop,A,43,29,mov,left,congruent,left,Switch
cp_stroop,A,43,30,mov,right,congruent,right,Switch
cp_stroop,A,43,31,mov,right,incongruent,right,Repeat
cp_stroop,A,43,32,mov,right,congruent,right,Repeat
cp_stroop,A,43,33,mov,left,congruent,right,Repeat
cp_stroop,A,43,34,mov,right,congruent,left,Switch
cp_stroop,A,43,35,mov,left,congruent,right,Switch
cp_stroop,A,43,36,mov,right,incongruent,right,Repeat
cp_stroop,A,43,37,mov,left,congruent,left,Switch
