block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,32,0,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,32,1,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,32,2,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,32,3,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,32,4,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,32,5,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,32,6,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,32,7,mov,left,incongruent,low,mid,right
cp_stroop_crossed,A,32,8,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,32,9,mov,left,incongruent,high,low,left
cp_stroop_crossed,A,32,10,mov,left,congruent,high,high,right
cp_stroop_crossed,A,32,11,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,32,12,mov,left,congruent,high,low,left
cp_stroop_crossed,A,32,13,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,32,14,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,32,15,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,32,16,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,32,17,mov,right,congruent,low,low,left
cp_stroop_crossed,A,32,18,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,32,19,mov,left,congruent,high,high,right
cp_stroop_crossed,A,32,20,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,32,21,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,32,22,mov,right,congruent,mid,low,right
cp_stroop_crossed,A,32,23,mov,left,incongruent,high,mid,left
cp_stroop_crossed,A,32,24,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,32,25,mov,left,congruent,low,low,right
cp_stroop_crossed,A,32,26,mov,right,congruent,high,high,left
cp_stroop_crossed,A,32,27,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,32,28,mov,left,congruent,high,low,right
cp_stroop_crossed,A,32,29,mov,left,incongruent,high,mid,left
cp_stroop_crossed,A,32,30,mov,left,incongruent,low,high,right
cp_stroop_crossed,A,32,31,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,32,32,mov,left,congruent,high,high,left
cp_stroop_crossed,A,32,33,mov,left,incongruent,low,high,left
cp_stroop_crossed,A,32,34,mov,right,congruent,low,high,right
cp_stroop_crossed,A,32,35,mov,left,congruent,high,low,left
cp_stroop_crossed,A,32,36,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,32,37,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,32,38,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,32,39,mov,right,congruent,low,high,left
cp_stroop_crossed,A,32,40,mov,left,congruent,low,low,left
cp_stroop_crossed,A,32,41,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,32,42,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,32,43,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,32,44,mov,left,incongruent,mid,mid,left
cp_stroop_crossed,A,32,45,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,32,46,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,32,47,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,32,48,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,32,49,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,32,50,mov,left,incongruent,high,low,left
cp_stroop_crossed,A,32,51,mov,right,congruent,high,low,left
cp_stroop_crossed,A,32,52,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,32,53,mov,left,incongruent,mid,mid,left
cp_stroop_crossed,A,32,54,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,32,55,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,32,56,mov,left,incongruent,mid,mid,left
cp_stroop_crossed,A,32,57,mov,left,incongruent,mid,low,left
cp_stroop_crossed,A,32,58,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,32,59,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,32,60,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,32,61,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,32,62,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,32,63,mov,right,congruent,high,low,right
cp_stroop_crossed,A,32,64,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,32,65,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,32,66,mov,right,congruent,low,high,right
cp_stroop_crossed,A,32,67,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,32,68,mov,left,congruent,high,high,left
cp_stroop_crossed,A,32,69,mov,right,congruent,low,high,left
cp_stroop_crossed,A,32,70,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,32,71,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,32,72,mov,left,congruent,mid,mid,left
cp_stroop_crossed,A,32,73,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,32,74,mov,right,congruent,high,high,right
cp_stroop_crossed,A,32,75,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,32,76,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,32,77,mov,right,incongruent,mid,mid,right
