block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,40,0,mov,left,First,First,First,congruent,hard,right
cp_taskswitch_asym,B,40,1,mov,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,40,2,or,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,40,3,or,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,4,mov,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,5,mov,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,40,6,or,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,7,or,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,40,8,or,left,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,40,9,mov,left,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,40,10,mov,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,11,or,right,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,40,12,or,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,13,or,left,Repeat,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,40,14,mov,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,40,15,or,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,40,16,mov,right,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,40,17,mov,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,40,18,or,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,40,19,or,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,40,20,or,left,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,40,21,mov,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,40,22,mov,left,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,40,23,or,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,24,or,right,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,40,25,or,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,26,mov,left,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,40,27,mov,right,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,40,28,mov,right,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,40,29,or,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,40,30,mov,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,40,31,mov,right,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,40,32,or,right,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,40,33,or,right,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,40,34,or,left,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,40,35,mov,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,40,36,mov,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,37,mov,right,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,40,38,or,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,40,39,or,left,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,40,40,mov,left,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,40,41,mov,left,Repeat,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,40,42,mov,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,43,or,left,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,40,44,or,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,45,mov,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,40,46,or,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,40,47,or,left,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,40,48,or,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,49,mov,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,50,mov,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,40,51,or,left,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,40,52,mov,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,40,53,mov,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,40,54,or,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,55,mov,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,56,mov,left,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,40,57,or,left,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,40,58,or,right,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,40,59,mov,right,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,40,60,or,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,40,61,or,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,40,62,mov,left,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,40,63,mov,right,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,40,64,or,right,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,40,65,or,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,40,66,mov,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,40,67,mov,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,40,68,mov,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,40,69,or,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,40,70,mov,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,40,71,mov,left,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,40,72,mov,left,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,40,73,or,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,40,74,mov,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,40,75,or,right,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,40,76,or,left,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,40,77,or,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,40,78,mov,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,40,79,or,left,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,40,80,or,right,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,40,81,mov,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,82,or,right,Switch,Repeat,Switch,congruent,easy,left
