block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,B,47,0,or,right,600,incongruent,left
cp_prp,B,47,1,or,right,100,congruent,right
cp_prp,B,47,2,or,right,600,congruent,left
cp_prp,B,47,3,or,right,100,congruent,right
cp_prp,B,47,4,or,right,300,congruent,right
cp_prp,B,47,5,or,right,300,incongruent,right
cp_prp,B,47,6,or,right,600,congruent,left
cp_prp,B,47,7,or,right,300,incongruent,right
cp_prp,B,47,8,or,right,100,congruent,right
cp_prp,B,47,9,or,right,600,congruent,left
cp_prp,B,47,10,or,right,600,incongruent,left
cp_prp,B,47,11,or,right,100,incongruent,left
cp_prp,B,47,12,or,right,100,congruent,left
cp_prp,B,47,13,or,right,600,congruent,right
cp_prp,B,47,14,or,right,600,congruent,right
cp_prp,B,47,15,or,right,100,incongruent,left
cp_prp,B,47,16,or,right,300,incongruent,right
cp_prp,B,47,17,or,right,300,congruent,left
cp_prp,B,47,18,or,right,600,incongruent,left
cp_prp,B,47,19,or,right,100,incongruent,left
cp_prp,B,47,20,or,right,300,congruent,left
cp_prp,B,47,21,or,right,600,congruent,right
cp_prp,B,47,22,or,right,300,congruent,right
cp_prp,B,47,23,or,right,300,incongruent,right
cp_prp,B,47,24,or,right,600,incongruent,right
cp_prp,B,47,25,or,right,600,incongruent,left
cp_prp,B,47,26,or,right,600,incongruent,left
cp_prp,B,47,27,or,right,600,congruent,left
cp_prp,B,47,28,or,right,100,incongruent,right
cp_prp,B,47,29,or,right,100,congruent,left
cp_prp,B,47,30,or,right,600,congruent,right
cp_prp,B,47,31,or,right,100,incongruent,right
cp_prp,B,47,32,or,right,100,congruent,right
cp_prp,B,47,33,or,right,300,incongruent,left
cp_prp,B,47,34,or,right,100,incongruent,right
cp_prp,B,47,35,or,right,300,incongruent,right
cp_prp,B,47,36,or,right,600,incongruent,right
cp_prp,B,47,37,or,right,600,congruent,right
cp_prp,B,47,38,or,right,100,incongruent,right
cp_prp,B,47,39,or,right,100,incongruent,right
cp_prp,B,47,40,or,right,100,congruent,right
cp_prp,B,47,41,or,right,300,congruent,left
cp_prp,B,47,42,or,right,600,incongruent,left
cp_prp,B,47,43,or,right,300,congruent,right
cp_prp,B,47,44,or,right,100,congruent,left
cp_prp,B,47,45,or,right,100,congruent,left
cp_prp,B,47,46,or,right,600,congruent,right
cp_prp,B,47,47,or,right,300,congruent,right
cp_prp,B,47,48,or,right,600,incongruent,right
cp_prp,B,47,49,or,right,100,congruent,left
cp_prp,B,47,50,or,right,600,congruent,left
cp_prp,B,47,51,or,right,300,congruent,right
cp_prp,B,47,52,or,right,300,congruent,left
cp_prp,B,47,53,or,right,100,congruent,right
cp_prp,B,47,54,or,right,300,congruent,right
cp_prp,B,47,55,or,right,300,incongruent,right
cp_prp,B,47,56,or,right,100,congruent,right
cp_prp,B,47,57,or,right,300,congruent,left
cp_prp,B,47,58,or,right,300,congruent,right
cp_prp,B,47,59,or,right,100,incongruent,left
cp_prp,B,47,60,or,right,600,incongruent,right
cp_prp,B,47,61,or,right,300,incongruent,left
cp_prp,B,47,62,or,right,600,congruent,right
cp_prp,B,47,63,or,right,100,incongruent,right
cp_prp,B,47,64,or,right,600,incongruent,right
cp_prp,B,47,65,or,right,300,incongruent,left
cp_prp,B,47,66,or,right,300,incongruent,left
cp_prp,B,47,67,or,right,100,incongruent,left
cp_prp,B,47,68,or,right,600,incongruent,right
cp_prp,B,47,69,or,right,300,incongruent,left
cp_prp,B,47,70,or,right,600,congruent,left
cp_prp,B,47,71,or,right,600,congruent,left
cp_prp,B,47,72,or,right,100,congruent,right
cp_prp,B,47,73,or,right,300,congruent,left
cp_prp,B,47,74,or,right,100,congruent,left
cp_prp,B,47,75,or,right,300,congruent,right
cp_prp,B,47,76,or,right,100,incongruent,left
cp_prp,B,47,77,or,right,100,congruent,left
cp_prp,B,47,78,or,right,100,incongruent,left
cp_prp,B,47,79,or,right,600,incongruent,right
cp_prp,B,47,80,or,right,300,incongruent,right
cp_prp,B,47,81,or,right,600,congruent,left
cp_prp,B,47,82,or,right,600,incongruent,left
cp_prp,B,47,83,or,right,600,congruent,right
cp_prp,B,47,84,or,right,300,incongruent,left
cp_prp,B,47,85,or,right,100,congruent,left
cp_prp,B,47,86,or,right,100,incongruent,right
cp_prp,B,47,87,or,right,300,incongruent,right
cp_prp,B,47,88,or,right,300,incongruent,left
cp_prp,B,47,89,or,right,300,congruent,left
cp_prp,B,47,90,or,right,600,incongruent,left
cp_prp,B,47,91,or,right,600,incongruent,right
cp_prp,B,47,92,or,right,100,incongruent,right
cp_prp,B,47,93,or,right,300,incongruent,left
cp_prp,B,47,94,or,right,300,congruent,left
cp_prp,B,47,95,or,right,100,incongruent,left
