block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,A,10,0,mov,left,300,congruent,right
cp_prp,A,10,1,mov,left,100,congruent,left
cp_prp,A,10,2,mov,left,300,incongruent,right
cp_prp,A,10,3,mov,left,600,incongruent,right
cp_prp,A,10,4,mov,left,600,incongruent,right
cp_prp,A,10,5,mov,left,100,incongruent,left
cp_prp,A,10,6,mov,left,100,incongruent,right
cp_prp,A,10,7,mov,left,300,incongruent,left
cp_prp,A,10,8,mov,left,600,incongruent,left
cp_prp,A,10,9,mov,left,100,congruent,right
cp_prp,A,10,10,mov,left,600,incongruent,right
cp_prp,A,10,11,mov,left,300,incongruent,left
cp_prp,A,10,12,mov,left,600,congruent,left
cp_prp,A,10,13,mov,left,600,congruent,left
cp_prp,A,10,14,mov,left,100,incongruent,left
cp_prp,A,10,15,mov,left,300,incongruent,right
cp_prp,A,10,16,mov,left,600,congruent,left
cp_prp,A,10,17,mov,left,100,congruent,right
cp_prp,A,10,18,mov,left,600,incongruent,right
cp_prp,A,10,19,mov,left,100,congruent,right
cp_prp,A,10,20,mov,left,300,congruent,right
cp_prp,A,10,21,mov,left,100,incongruent,right
cp_prp,A,10,22,mov,left,600,congruent,right
cp_prp,A,10,23,mov,left,100,incongruent,right
cp_prp,A,10,24,mov,left,100,congruent,right
cp_prp,A,10,25,mov,left,100,congruent,right
cp_prp,A,10,26,mov,left,100,incongruent,right
cp_prp,A,10,27,mov,left,300,incongruent,left
cp_prp,A,10,28,mov,left,300,congruent,left
cp_prp,A,10,29,mov,left,600,congruent,left
cp_prp,A,10,30,mov,left,600,congruent,right
cp_prp,A,10,31,mov,left,100,congruent,left
cp_prp,A,10,32,mov,left,300,congruent,left
cp_prp,A,10,33,mov,left,300,congruent,right
cp_prp,A,10,34,mov,left,100,congruent,left
cp_prp,A,10,35,mov,left,600,incongruent,left
cp_prp,A,10,36,mov,left,600,incongruent,left
cp_prp,A,10,37,mov,left,300,incongruent,left
cp_prp,A,10,38,mov,left,300,congruent,left
cp_prp,A,10,39,mov,left,600,congruent,right
cp_prp,A,10,40,mov,left,600,incongruent,left
cp_prp,A,10,41,mov,left,300,congruent,right
cp_prp,A,10,42,mov,left,100,incongruent,left
cp_prp,A,10,43,mov,left,600,congruent,right
cp_prp,A,10,44,mov,left,100,congruent,left
cp_prp,A,10,45,mov,left,600,congruent,left
cp_prp,A,10,46,mov,left,100,incongruent,left
cp_prp,A,10,47,mov,left,100,congruent,right
cp_prp,A,10,48,mov,left,300,congruent,left
cp_prp,A,10,49,mov,left,100,congruent,right
cp_prp,A,10,50,mov,left,100,incongruent,right
cp_prp,A,10,51,mov,left,300,congruent,right
cp_prp,A,10,52,mov,left,300,incongruent,right
cp_prp,A,10,53,mov,left,100,incongruent,left
cp_prp,A,10,54,mov,left,600,congruent,right
cp_prp,A,10,55,mov,left,300,incongruent,right
cp_prp,A,10,56,mov,left,300,congruent,right
cp_prp,A,10,57,mov,left,300,congruent,left
cp_prp,A,10,58,mov,left,100,incongruent,right
cp_prp,A,10,59,mov,left,600,congruent,right
cp_prp,A,10,60,mov,left,300,incongruent,right
cp_prp,A,10,61,mov,left,100,incongruent,right
cp_prp,A,10,62,mov,left,300,congruent,right
cp_prp,A,10,63,mov,left,600,incongruent,left
cp_prp,A,10,64,mov,left,600,incongruent,left
cp_prp,A,10,65,mov,left,300,congruent,right
cp_prp,A,10,66,mov,left,100,congruent,left
cp_prp,A,10,67,mov,left,600,incongruent,right
cp_prp,A,10,68,mov,left,600,incongruent,right
cp_prp,A,10,69,mov,left,100,incongruent,left
cp_prp,A,10,70,mov,left,300,congruent,left
cp_prp,A,10,71,mov,left,300,incongruent,left
cp_prp,A,10,72,mov,left,600,incongruent,right
cp_prp,A,10,73,mov,left,300,incongruent,left
cp_prp,A,10,74,mov,left,600,incongruent,right
cp_prp,A,10,75,mov,left,300,incongruent,left
cp_prp,A,10,76,mov,left,100,congruent,left
cp_prp,A,10,77,mov,left,600,congruent,left
cp_prp,A,10,78,mov,left,600,incongruent,left
cp_prp,A,10,79,mov,left,300,incongruent,right
cp_prp,A,10,80,mov,left,300,congruent,left
cp_prp,A,10,81,mov,left,300,incongruent,right
cp_prp,A,10,82,mov,left,600,congruent,right
cp_prp,A,10,83,mov,left,100,congruent,right
cp_prp,A,10,84,mov,left,100,incongruent,left
cp_prp,A,10,85,mov,left,600,congruent,left
cp_prp,A,10,86,mov,left,600,congruent,left
cp_prp,A,10,87,mov,left,600,congruent,right
cp_prp,A,10,88,mov,left,100,incongruent,left
cp_prp,A,10,89,mov,left,600,incongruent,left
cp_prp,A,10,90,mov,left,100,incongruent,right
cp_prp,A,10,91,mov,left,300,incongruent,left
cp_prp,A,10,92,mov,left,300,congruent,left
cp_prp,A,10,93,mov,left,300,incongruent,right
cp_prp,A,10,94,mov,left,100,congruent,left
cp_prp,A,10,95,mov,left,100,congruent,left
