block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,B,33,0,or,right,300,incongruent,left
cp_prp,B,33,1,or,right,600,congruent,right
cp_prp,B,33,2,or,right,300,congruent,right
cp_prp,B,33,3,or,right,300,incongruent,left
cp_prp,B,33,4,or,right,600,congruent,left
cp_prp,B,33,5,or,right,100,congruent,left
cp_prp,B,33,6,or,right,600,incongruent,right
cp_prp,B,33,7,or,right,100,congruent,left
cp_prp,B,33,8,or,right,600,congruent,left
cp_prp,B,33,9,or,right,300,congruent,left
cp_prp,B,33,10,or,right,100,incongruent,right
cp_prp,B,33,11,or,right,100,incongruent,left
cp_prp,B,33,12,or,right,600,congruent,left
cp_prp,B,33,13,or,right,300,incongruent,right
cp_prp,B,33,14,or,right,600,incongruent,left
cp_prp,B,33,15,or,right,100,congruent,left
cp_prp,B,33,16,or,right,600,congruent,right
cp_prp,B,33,17,or,right,100,congruent,right
cp_prp,B,33,18,or,right,300,congruent,left
cp_prp,B,33,19,or,right,600,incongruent,left
cp_prp,B,33,20,or,right,600,incongruent,right
cp_prp,B,33,21,or,right,300,incongruent,left
cp_prp,B,33,22,or,right,600,incongruent,right
cp_prp,B,33,23,or,right,100,incongruent,left
cp_prp,B,33,24,or,right,300,incongruent,right
cp_prp,B,33,25,or,right,100,incongruent,right
cp_prp,B,33,26,or,right,100,incongruent,left
cp_prp,B,33,27,or,right,100,congruent,right
cp_prp,B,33,28,or,right,100,incongruent,right
cp_prp,B,33,29,or,right,300,incongruent,right
cp_prp,B,33,30,or,right,600,incongruent,left
cp_prp,B,33,31,or,right,300,congruent,right
cp_prp,B,33,32,or,right,600,congruent,right
cp_prp,B,33,33,or,right,600,congruent,right
cp_prp,B,33,34,or,right,300,congruent,right
cp_prp,B,33,35,or,right,600,incongruent,right
cp_prp,B,33,36,or,right,600,congruent,left
cp_prp,B,33,37,or,right,100,congruent,left
cp_prp,B,33,38,or,right,100,congruent,right
cp_prp,B,33,39,or,right,300,incongruent,right
cp_prp,B,33,40,or,right,600,incongruent,left
cp_prp,B,33,41,or,right,300,congruent,left
cp_prp,B,33,42,or,right,600,congruent,left
cp_prp,B,33,43,or,right,100,congruent,right
cp_prp,B,33,44,or,right,300,congruent,right
cp_prp,B,33,45,or,right,300,incongruent,right
cp_prp,B,33,46,or,right,300,incongruent,left
cp_prp,B,33,47,or,right,600,incongruent,right
cp_prp,B,33,48,or,right,300,congruent,right
cp_prp,B,33,49,or,right,300,congruent,right
cp_prp,B,33,50,or,right,600,congruent,left
cp_prp,B,33,51,or,right,600,incongruent,right
cp_prp,B,33,52,or,right,100,incongruent,left
cp_prp,B,33,53,or,right,100,congruent,left
cp_prp,B,33,54,or,right,300,incongruent,left
cp_prp,B,33,55,or,right,100,incongruent,left
cp_prp,B,33,56,or,right,300,incongruent,right
cp_prp,B,33,57,or,right,100,incongruent,right
cp_prp,B,33,58,or,right,100,incongruent,left
cp_prp,B,33,59,or,right,300,congruent,left
cp_prp,B,33,60,or,right,300,congruent,left
cp_prp,B,33,61,or,right,300,incongruent,left
cp_prp,B,33,62,or,right,100,congruent,right
cp_prp,B,33,63,or,right,300,incongruent,right
cp_prp,B,33,64,or,right,300,incongruent,left
cp_prp,B,33,65,or,right,600,congruent,right
cp_prp,B,33,66,or,right,600,congruent,right
cp_prp,B,33,67,or,right,600,incongruent,right
cp_prp,B,33,68,or,right,100,incongruent,left
cp_prp,B,33,69,or,right,100,congruent,left
cp_prp,B,33,70,or,right,300,congruent,left
cp_prp,B,33,71,or,right,100,congruent,left
cp_prp,B,33,72,or,right,600,congruent,left
cp_prp,B,33,73,or,right,100,incongruent,right
cp_prp,B,33,74,or,right,100,congruent,right
cp_prp,B,33,75,or,right,100,congruent,right
cp_prp,B,33,76,or,right,300,congruent,right
cp_prp,B,33,77,or,right,300,incongruent,right
cp_prp,B,33,78,or,right,600,incongruent,left
cp_prp,B,33,79,or,right,100,congruent,left
cp_prp,B,33,80,or,right,300,congruent,left
cp_prp,B,33,81,or,right,600,incongruent,left
cp_prp,B,33,82,or,right,100,incongruent,right
cp_prp,B,33,83,or,right,600,incongruent,right
cp_prp,B,33,84,or,right,600,incongruent,left
cp_prp,B,33,85,or,right,300,congruent,left
cp_prp,B,33,86,or,right,600,congruent,left
cp_prp,B,33,87,or,right,600,congruent,right
cp_prp,B,33,88,or,right,600,congruent,right
cp_prp,B,33,89,or,right,100,incongruent,right
cp_prp,B,33,90,or,right,300,congruent,right
cp_prp,B,33,91,or,right,100,congruent,right
cp_prp,B,33,92,or,right,100,incongruent,left
cp_prp,B,33,93,or,right,300,incongruent,left
cp_prp,B,33,94,or,right,600,incongruent,left
cp_prp,B,33,95,or,right,100,incongruent,right
