block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,37,0,mov,right,incongruent,right,First
cp_stroop,A,37,1,mov,right,congruent,right,Repeat
cp_stroop,A,37,2,mov,left,congruent,left,Switch
cp_stroop,A,37,3,mov,right,congruent,left,Repeat
cp_stroop,A,37,4,mov,right,congruent,right,Switch
cp_stroop,A,37,5,mov,right,incongruent,right,Repeat
cp_stroop,A,37,6,mov,left,congruent,left,Switch
cp_stroop,A,37,7,mov,right,congruent,left,Repeat
cp_stroop,A,37,8,mov,left,congruent,left,Repeat
cp_stroop,A,37,9,mov,right,incongruent,right,Switch
cp_stroop,A,37,10,mov,right,incongruent,left,Switch
cp_stroop,A,37,11,mov,left,incongruent,right,Switch
cp_stroop,A,37,12,mov,right,congruent,right,Repeat
cp_stroop,A,37,13,mov,right,congruent,left,Switch
cp_stroop,A,37,14,mov,left,congruent,left,Repeat
cp_stroop,A,37,15,mov,left,incongruent,left,Repeat
cp_stroop,A,37,16,mov,left,incongruent,left,Repeat
cp_stroop,A,37,17,mov,right,congruent,right,Switch
cp_stroop,A,37,18,mov,right,incongruent,right,Repeat
cp_stroop,A,37,19,mov,right,congruent,left,Switch
cp_stroop,A,37,20,mov,left,congruent,right,Switch
cp_stroop,A,37,21,mov,right,congruent,right,Repeat
cp_stroop,A,37,22,mov,left,congruent,left,Switch
cp_stroop,A,37,23,mov,left,incongruent,left,Repeat
cp_stroop,A,37,24,mov,left,congruent,right,Switch
cp_stroop,A,37,25,mov,right,incongruent,left,Switch
cp_stroop,A,37,26,mov,right,congruent,left,Repeat
cp_stroop,A,37,27,mov,left,congruent,left,Repeat
cp_stroop,A,37,28,mov,right,congruent,left,Repeat
cp_stroop,A,37,29,mov,right,incongruent,right,Switch
cp_stroop,A,37,30,mov,left,congruent,left,Switch
cp_stroop,A,37,31,mov,right,incongruent,right,Switch
cp_stroop,A,37,32,mov,right,incongruent,right,Repeat
cp_stroop,A,37,33,mov,left,incongruent,right,Repeat
cp_stroop,A,37,34,mov,left,congruent,right,Repeat
cp_stroop,A,37,35,mov,left,incongruent,left,Switch
cp_stroop,A,37,36,mov,right,incongruent,left,Repeat
cp_stroop,A,37,37,mov,left,incongruent,right,Switch
cp_stroop,A,37,38,mov,left,congruent,right,Repeat
cp_stroop,A,37,39,mov,right,incongruent,right,Repeat
cp_stroop,A,37,40,mov,left,incongruent,left,Switch
cp_stroop,A,37,41,mov,right,congruent,left,Repeat
cp_stroop,A,37,42,mov,right,incongruent,left,Repeat
cp_stroop,A,37,43,mov,left,incongruent,right,Switch
cp_stroop,A,37,44,mov,right,congruent,right,Repeat
cp_stroop,A,37,45,mov,right,incongruent,left,Switch
cp_stroop,A,37,46,mov,left,congruent,left,Repeat
cp_stroop,A,37,47,mov,left,incongruent,left,Repeat
cp_stroop,A,37,48,mov,right,incongruent,left,Repeat
cp_stroop,A,37,49,mov,left,incongruent,right,Switch
cp_stroop,A,37,50,mov,left,congruent,left,Switch
cp_stroop,A,37,51,mov,right,congruent,left,Repeat
cp_stroop,A,37,52,mov,left,congruent,left,Repeat
cp_stroop,A,37,53,mov,left,incongruent,right,Switch
cp_stroop,A,37,54,mov,left,congruent,right,Repeat
cp_stroop,A,37,55,mov,right,incongruent,right,Repeat
cp_stroop,A,37,56,mov,right,incongruent,left,Switch
cp_stroop,A,37,57,mov,left,incongruent,right,Switch
cp_stroop,A,37,58,mov,left,congruent,right,Repeat
cp_stroop,A,37,59,mov,left,incongruent,right,Repeat
cp_stroop,A,37,60,mov,right,congruent,right,Repeat
cp_stroop,A,37,61,mov,right,congruent,left,Switch
cp_stroop,A,37,62,mov,right,incongruent,right,Switch
cp_stroop,A,37,63,mov,left,incongruent,left,Switch
cp_stroop,A,37,64,mov,right,incongruent,left,Repeat
cp_stroop,A,37,65,mov,left,incongruent,right,Switch
cp_stroop,A,37,66,mov,right,incongruent,left,Switch
cp_stroop,A,37,67,mov,left,congruent,right,Switch
cp_stroop,A,37,68,mov,right,congruent,right,Repeat
cp_stroop,A,37,69,mov,left,incongruent,right,Repeat
cp_stroop,A,37,70,mov,left,congruent,right,Repeat
cp_stroop,A,37,71,mov,left,incongruent,left,Switch
cp_stroop,A,37,72,mov,right,congruent,left,Repeat
cp_stroop,A,37,73,mov,right,incongruent,right,Switch
cp_stroop,A,37,74,mov,left,congruent,right,Repeat
