block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,29,0,or,right,congruent,right,First
cp_stroop,B,29,1,or,right,incongruent,right,Repeat
cp_stroop,B,29,2,or,left,congruent,left,Switch
cp_stroop,B,29,3,or,right,incongruent,left,Repeat
cp_stroop,B,29,4,or,left,congruent,right,Switch
cp_stroop,B,29,5,or,left,congruent,right,Repeat
cp_stroop,B,29,6,or,left,incongruent,left,Switch
cp_stroop,B,29,7,or,right,congruent,left,Repeat
cp_stroop,B,29,8,or,right,congruent,right,Switch
cp_stroop,B,29,9,or,left,incongruent,left,Switch
cp_stroop,B,29,10,or,right,incongruent,left,Repeat
cp_stroop,B,29,11,or,right,congruent,left,Repeat
cp_stroop,B,29,12,or,left,congruent,right,Switch
cp_stroop,B,29,13,or,right,congruent,right,Repeat
cp_stroop,B,29,14,or,right,incongruent,left,Switch
cp_stroop,B,29,15,or,left,congruent,left,Repeat
cp_stroop,B,29,16,or,left,incongruent,left,Repeat
cp_stroop,B,29,17,or,left,congruent,left,Repeat
cp_stroop,B,29,18,or,right,congruent,right,Switch
cp_stroop,B,29,19,or,right,incongruent,left,Switch
cp_stroop,B,29,20,or,right,incongruent,left,Repeat
cp_stroop,B,29,21,or,left,incongruent,right,Switch
cp_stroop,B,29,22,or,left,incongruent,right,Repeat
cp_stroop,B,29,23,or,right,congruent,left,Switch
cp_stroop,B,29,24,or,right,incongruent,right,Switch
cp_stroop,B,29,25,or,right,incongruent,right,Repeat
cp_stroop,B,29,26,or,left,congruent,left,Switch
cp_stroop,B,29,27,or,left,incongruent,right,Switch
cp_stroop,B,29,28,or,right,congruent,left,Switch
cp_stroop,B,29,29,or,left,incongruent,left,Repeat
cp_stroop,B,29,30,or,right,incongruent,right,Switch
cp_stroop,B,29,31,or,left,congruent,left,Switch
cp_stroop,B,29,32,or,right,congruent,right,Switch
cp_stroop,B,29,33,or,right,incongruent,right,Repeat
cp_stroop,B,29,34,or,left,congruent,left,Switch
cp_stroop,B,29,35,or,right,incongruent,left,Repeat
cp_stroop,B,29,36,or,left,congruent,right,Switch
cp_stroop,B,29,37,or,right,incongruent,right,Repeat
cp_stroop,B,29,38,or,left,congruent,right,Repeat
cp_stroop,B,29,39,or,right,incongruent,left,Switch
cp_stroop,B,29,40,or,right,congruent,left,Repeat
cp_stroop,B,29,41,or,right,incongruent,right,Switch
cp_stroop,B,29,42,or,left,congruent,right,Repeat
cp_stroop,B,29,43,or,left,incongruent,right,Repeat
cp_stroop,B,29,44,or,left,congruent,right,Repeat
cp_stroop,B,29,45,or,right,incongruent,left,Switch
cp_stroop,B,29,46,or,left,congruent,left,Repeat
cp_stroop,B,29,47,or,left,incongruent,left,Repeat
cp_stroop,B,29,48,or,left,incongruent,left,Repeat
cp_stroop,B,29,49,or,right,incongruent,right,Switch
cp_stroop,B,29,50,or,right,congruent,left,Switch
cp_stroop,B,29,51,or,left,incongruent,left,Repeat
cp_stroop,B,29,52,or,left,congruent,right,Switch
cp_stroop,B,29,53,or,left,congruent,left,Switch
cp_stroop,B,29,54,or,right,congruent,right,Switch
cp_stroop,B,29,55,or,left,incongruent,right,Repeat
cp_stroop,B,29,56,or,left,congruent,left,Switch
cp_stroop,B,29,57,or,right,incongruent,right,Switch
cp_stroop,B,29,58,or,left,incongruent,right,Repeat
cp_stroop,B,29,59,or,right,incongruent,left,Switch
cp_stroop,B,29,60,or,left,congruent,right,Switch
cp_stroop,B,29,61,or,left,congruent,left,Switch
cp_stroop,B,29,62,or,right,incongruent,left,Repeat
cp_stroop,B,29,63,or,left,congruent,left,Repeat
cp_stroop,B,29,64,or,right,congruent,right,Switch
cp_stroop,B,29,65,or,left,congruent,right,Repeat
cp_stroop,B,29,66,or,right,congruent,left,Switch
cp_stroop,B,29,67,or,right,incongruent,left,Repeat
cp_stroop,B,29,68,or,left,incongruent,right,Switch
cp_stroop,B,29,69,or,right,congruent,left,Switch
cp_stroop,B,29,70,or,left,incongruent,left,Repeat
cp_stroop,B,29,71,or,left,incongruent,left,Repeat
cp_stroop,B,29,72,or,left,incongruent,right,Switch
cp_stroop,B,29,73,or,right,incongruent,right,Repeat
cp_stroop,B,29,74,or,left,incongruent,left,Switch
cp_stroop,B,29,75,or,left,incongruent,right,Switch
cp_stroop,B,29,76,or,left,congruent,right,Repeat
cp_stroop,B,29,77,or,right,congruent,right,Repeat
cp_stroop,B,29,78,or,right,incongruent,left,Switch
cp_stroop,B,29,79,or,left,congruent,left,Repeat
cp_stroop,B,29,80,or,right,congruent,right,Switch
cp_stroop,B,29,81,or,left,incongruent,left,Switch
cp_stroop,B,29,82,or,right,congruent,left,Repeat
cp_stroop,B,29,83,or,right,congruent,right,Switch
cp_stroop,B,29,84,or,left,congruent,right,Repeat
cp_stroop,B,29,85,or,right,congruent,left,Switch
cp_stroop,B,29,86,or,left,incongruent,right,Switch
cp_stroop,B,29,87,or,right,congruent,right,Repeat
cp_stroop,B,29,88,or,right,congruent,left,Switch
cp_stroop,B,29,89,or,right,incongruent,right,Switch
cp_stroop,B,29,90,or,left,incongruent,left,Switch
cp_stroop,B,29,91,or,right,congruent,left,Repeat
cp_stroop,B,29,92,or,right,incongruent,right,Switch
cp_stroop,B,29,93,or,left,incongruent,right,Repeat
cp_stroop,B,29,94,or,right,congruent,right,Repeat
cp_stroop,B,29,95,or,left,incongruent,right,Repeat
