block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,target_dir
cp_prp,A,7,0,mov,left,600,congruent,right
cp_prp,A,7,1,mov,left,600,congruent,right
cp_prp,A,7,2,mov,left,300,incongruent,left
cp_prp,A,7,3,mov,left,300,incongruent,right
cp_prp,A,7,4,mov,left,300,congruent,left
cp_prp,A,7,5,mov,left,100,incongruent,right
cp_prp,A,7,6,mov,left,300,congruent,right
cp_prp,A,7,7,mov,left,100,congruent,left
cp_prp,A,7,8,mov,left,100,incongruent,left
cp_prp,A,7,9,mov,left,600,incongruent,right
cp_prp,A,7,10,mov,left,600,congruent,right
cp_prp,A,7,11,mov,left,100,congruent,right
cp_prp,A,7,12,mov,left,600,incongruent,right
cp_prp,A,7,13,mov,left,600,incongruent,left
cp_prp,A,7,14,mov,left,600,incongruent,right
cp_prp,A,7,15,mov,left,600,congruent,right
cp_prp,A,7,16,mov,left,600,congruent,left
cp_prp,A,7,17,mov,left,300,congruent,left
cp_prp,A,7,18,mov,left,600,incongruent,right
cp_prp,A,7,19,mov,left,100,congruent,right
cp_prp,A,7,20,mov,left,600,congruent,left
cp_prp,A,7,21,mov,left,600,incongruent,left
cp_prp,A,7,22,mov,left,300,congruent,right
cp_prp,A,7,23,mov,left,600,congruent,left
cp_prp,A,7,24,mov,left,300,congruent,left
cp_prp,A,7,25,mov,left,600,incongruent,left
cp_prp,A,7,26,mov,left,300,congruent,right
cp_prp,A,7,27,mov,left,100,congruent,right
cp_prp,A,7,28,mov,left,600,incongruent,right
cp_prp,A,7,29,mov,left,600,incongruent,left
cp_prp,A,7,30,mov,left,300,incongruent,left
cp_prp,A,7,31,mov,left,300,incongruent,right
cp_prp,A,7,32,mov,left,600,congruent,left
cp_prp,A,7,33,mov,left,300,incongruent,left
cp_prp,A,7,34,mov,left,300,congruent,left
cp_prp,A,7,35,mov,left,100,congruent,right
cp_prp,A,7,36,mov,left,600,congruent,right
cp_prp,A,7,37,mov,left,100,congruent,left
cp_prp,A,7,38,mov,left,600,congruent,right
cp_prp,A,7,39,mov,left,300,incongruent,right
cp_prp,A,7,40,mov,left,100,incongruent,left
cp_prp,A,7,41,mov,left,100,incongruent,left
cp_prp,A,7,42,mov,left,300,congruent,right
cp_prp,A,7,43,mov,left,100,congruent,right
cp_prp,A,7,44,mov,left,600,incongruent,right
cp_prp,A,7,45,mov,left,600,incongruent,left
cp_prp,A,7,46,mov,left,100,incongruent,left
cp_prp,A,7,47,mov,left,100,congruent,left
cp_prp,A,7,48,mov,left,300,incongruent,left
cp_prp,A,7,49,mov,left,300,congruent,left
cp_prp,A,7,50,mov,left,600,congruent,right
cp_prp,A,7,51,mov,left,600,incongruent,left
cp_prp,A,7,52,mov,left,300,incongruent,right
cp_prp,A,7,53,mov,left,100,incongruent,right
cp_prp,A,7,54,mov,left,300,congruent,right
cp_prp,A,7,55,mov,left,600,congruent,left
cp_prp,A,7,56,mov,left,100,incongruent,left
cp_prp,A,7,57,mov,left,600,congruent,left
cp_prp,A,7,58,mov,left,300,congruent,right
cp_prp,A,7,59,mov,left,100,congruent,right
cp_prp,A,7,60,mov,left,100,incongruent,right
cp_prp,A,7,61,mov,left,300,incongruent,left
cp_prp,A,7,62,mov,left,300,congruent,right
cp_prp,A,7,63,mov,left,100,congruent,left
cp_prp,A,7,64,mov,left,600,incongruent,left
cp_prp,A,7,65,mov,left,100,incongruent,right
cp_prp,A,7,66,mov,left,300,incongruent,left
cp_prp,A,7,67,mov,left,300,incongruent,right
cp_prp,A,7,68,mov,left,300,congruent,left
cp_prp,A,7,69,mov,left,100,congruent,left
cp_prp,A,7,70,mov,left,600,congruent,left
cp_prp,A,7,71,mov,left,100,congruent,left
cp_prp,A,7,72,mov,left,300,congruent,left
cp_prp,A,7,73,mov,left,300,incongruent,right
cp_prp,A,7,74,mov,left,600,congruent,right
cp_prp,A,7,75,mov,left,100,congruent,right
cp_prp,A,7,76,mov,left,100,incongruent,left
cp_prp,A,7,77,mov,left,600,incongruent,left
cp_prp,A,7,78,mov,left,100,incongruent,left
cp_prp,A,7,79,mov,left,100,congruent,left
cp_prp,A,7,80,mov,left,100,incongruent,right
cp_prp,A,7,81,mov,left,300,congruent,left
cp_prp,A,7,82,mov,left,600,incongruent,right
cp_prp,A,7,83,mov,left,100,congruent,right
cp_prp,A,7,84,mov,left,600,incongruent,right
cp_prp,A,7,85,mov,left,100,incongruent,right
cp_prp,A,7,86,mov,left,300,congruent,right
cp_prp,A,7,87,mov,left,300,incongruent,right
cp_prp,A,7,88,mov,left,100,incongruent,left
cp_prp,A,7,89,mov,left,600,congruent,left
cp_prp,A,7,90,mov,left,300,incongruent,right
cp_prp,A,7,91,mov,left,100,incongruent,right
cp_prp,A,7,92,mov,left,100,incongruent,right
cp_prp,A,7,93,mov,left,300,incongruent,left
cp_prp,A,7,94,mov,left,300,incongruent,left
cp_prp,A,7,95,mov,left,100,congruent,left
