block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,A,31,0,mov,left,congruent,left,First
cp_stroop,A,31,1,mov,right,congruent,left,Repeat
cp_stroop,A,31,2,mov,right,incongruent,right,Switch
cp_stroop,A,31,3,mov,left,incongruent,left,Switch
cp_stroop,A,31,4,mov,right,incongruent,left,Repeat
cp_stroop,A,31,5,mov,left,incongruent,left,Repeat
cp_stroop,A,31,6,mov,right,congruent,right,Switch
cp_stroop,A,31,7,mov,left,incongruent,right,Repeat
cp_stroop,A,31,8,mov,left,incongruent,right,Repeat
cp_stroop,A,31,9,mov,right,incongruent,left,Switch
cp_stroop,A,31,10,mov,right,incongruent,right,Switch
cp_stroop,A,31,11,mov,left,incongruent,right,Repeat
cp_stroop,A,31,12,mov,right,congruent,right,Repeat
cp_stroop,A,31,13,mov,right,congruent,left,Switch
cp_stroop,A,31,14,mov,left,congruent,left,Repeat
cp_stroop,A,31,15,mov,left,incongruent,left,Repeat
cp_stroop,A,31,16,mov,left,congruent,left,Repeat
cp_stroop,A,31,17,mov,right,incongruent,right,Switch
cp_stroop,A,31,18,mov,right,congruent,left,Switch
cp_stroop,A,31,19,mov,right,congruent,right,Switch
cp_stroop,A,31,20,mov,left,congruent,right,Repeat
cp_stroop,A,31,21,mov,left,incongruent,left,Switch
cp_stroop,A,31,22,mov,right,incongruent,right,Switch
cp_stroop,A,31,23,mov,left,incongruent,right,Repeat
cp_stroop,A,31,24,mov,left,congruent,left,Switch
cp_stroop,A,31,25,mov,left,incongruent,right,Switch
cp_stroop,A,31,26,mov,right,incongruent,right,Repeat
cp_stroop,A,31,27,mov,right,incongruent,left,Switch
cp_stroop,A,31,28,mov,left,incongruent,right,Switch
cp_stroop,A,31,29,mov,left,congruent,right,Repeat
cp_stroop,A,31,30,mov,left,congruent,left,Switch
cp_stroop,A,31,31,mov,right,congruent,left,Repeat
cp_stroop,A,31,32,mov,left,congruent,left,Repeat
cp_stroop,A,31,33,mov,left,incongruent,right,Switch
cp_stroop,A,31,34,mov,right,incongruent,right,Repeat
cp_stroop,A,31,35,mov,right,congruent,right,Repeat
cp_stroop,A,31,36,mov,left,congruent,right,Repeat
cp_stroop,A,31,37,mov,left,incongruent,left,Switch
cp_stroop,A,31,38,mov,left,congruent,right,Switch
cp_stroop,A,31,39,mov,right,incongruent,left,Switch
cp_stroop,A,31,40,mov,left,congruent,left,Repeat
cp_stroop,A,31,41,mov,left,incongruent,left,Repeat
cp_stroop,A,31,42,mov,right,incongruent,right,Switch
cp_stroop,A,31,43,mov,left,incongruent,right,Repeat
cp_stroop,A,31,44,mov,right,congruent,left,Switch
cp_stroop,A,31,45,mov,left,incongruent,left,Repeat
cp_stroop,A,31,46,mov,right,congruent,right,Switch
cp_stroop,A,31,47,mov,right,congruent,right,Repeat
cp_stroop,A,31,48,mov,left,congruent,left,Switch
cp_stroop,A,31,49,mov,left,incongruent,left,Repeat
cp_stroop,A,31,50,mov,left,congruent,left,Repeat
cp_stroop,A,31,51,mov,right,congruent,right,Switch
cp_stroop,A,31,52,mov,right,congruent,right,Repeat
cp_stroop,A,31,53,mov,left,incongruent,left,Switch
cp_stroop,A,31,54,mov,right,incongruent,left,Repeat
cp_stroop,A,31,55,mov,left,incongruent,right,Switch
cp_stroop,A,31,56,mov,left,incongruent,right,Repeat
cp_stroop,A,31,57,mov,left,congruent,right,Repeat
cp_stroop,A,31,58,mov,right,incongruent,right,Repeat
cp_stroop,A,31,59,mov,right,incongruent,left,Switch
cp_stroop,A,31,60,mov,left,congruent,right,Switch
cp_stroop,A,31,61,mov,right,congruent,left,Switch
