block_id,condition,sequence_id,trial_index,task,hand,congruency,target_dir,response_transition
cp_stroop,B,18,0,or,right,congruent,left,First
cp_stroop,B,18,1,or,right,incongruent,right,Switch
cp_stroop,B,18,2,or,left,incongruent,right,Repeat
cp_stroop,B,18,3,or,right,congruent,right,Repeat
cp_stroop,B,18,4,or,right,incongruent,right,Repeat
cp_stroop,B,18,5,or,left,congruent,left,Switch
cp_stroop,B,18,6,or,left,congruent,right,Switch
cp_stroop,B,18,7,or,right,congruent,right,Repeat
cp_stroop,B,18,8,or,left,congruent,right,Repeat
cp_stroop,B,18,9,or,left,congruent,right,Repeat
cp_stroop,B,18,10,or,right,incongruent,left,Switch
cp_stroop,B,18,11,or,left,incongruent,left,Repeat
cp_stroop,B,18,12,or,right,incongruent,right,Switch
cp_stroop,B,18,13,or,left,congruent,left,Switch
cp_stroop,B,18,14,or,right,congruent,left,Repeat
cp_stroop,B,18,15,or,left,incongruent,left,Repeat
cp_stroop,B,18,16,or,right,incongruent,right,Switch
cp_stroop,B,18,17,or,left,congruent,left,Switch
cp_stroop,B,18,18,or,left,incongruent,right,Switch
cp_stroop,B,18,19,or,right,incongruent,right,Repeat
cp_stroop,B,18,20,or,left,incongruent,right,Repeat
cp_stroop,B,18,21,or,right,congruent,right,Repeat
cp_stroop,B,18,22,or,right,incongruent,left,Switch
cp_stroop,B,18,23,or,left,incongruent,left,Repeat
cp_stroop,B,18,24,or,left,incongruent,right,Switch
cp_stroop,B,18,25,or,right,congruent,left,Switch
cp_stroop,B,18,26,or,right,congruent,left,Repeat
cp_stroop,B,18,27,or,left,incongruent,right,Switch
cp_stroop,B,18,28,or,left,congruent,right,Repeat
cp_stroop,B,18,29,or,right,incongruent,right,Repeat
cp_stroop,B,18,30,or,right,incongruent,left,Switch
cp_stroop,B,18,31,or,left,incongruent,left,Repeat
cp_stroop,B,18,32,or,left,incongruent,left,Repeat
cp_stroop,B,18,33,or,left,congruent,right,Switch
cp_stroop,B,18,34,or,right,incongruent,right,Repeat
cp_stroop,B,18,35,or,left,congruent,left,Switch
cp_stroop,B,18,36,or,right,incongruent,right,Switch
cp_stroop,B,18,37,or,left,congruent,left,Switch
cp_stroop,B,18,38,or,left,incongruent,left,Repeat
cp_stroop,B,18,39,or,right,congruent,right,Switch
cp_stroop,B,18,40,or,right,congruent,left,Switch
cp_stroop,B,18,41,or,left,congruent,left,Repeat
cp_stroop,B,18,42,or,right,incongruent,left,Repeat
cp_stroop,B,18,43,or,left,incongruent,right,Switch
cp_stroop,B,18,44,or,left,incongruent,left,Switch
cp_stroop,B,18,45,or,right,congruent,right,Switch
cp_stroop,B,18,46,or,left,incongruent,right,Repeat
cp_stroop,B,18,47,or,right,congruent,right,Repeat
cp_stroop,B,18,48,or,right,congruent,left,Switch
cp_stroop,B,18,49,or,left,congruent,left,Repeat
cp_stroop,B,18,50,or,right,incongruent,right,Switch
cp_stroop,B,18,51,or,left,incongruent,left,Switch
cp_stroop,B,18,52,or,right,incongruent,right,Switch
cp_stroop,B,18,53,or,right,congruent,right,Repeat
cp_stroop,B,18,54,or,left,incongruent,right,Repeat
cp_stroop,B,18,55,or,left,congruent,left,Switch
cp_stroop,B,18,56,or,right,congruent,left,Repeat
cp_stroop,B,18,57,or,right,congruent,left,Repeat
cp_stroop,B,18,58,or,left,congruent,left,Repeat
cp_stroop,B,18,59,or,left,incongruent,right,Switch
cp_stroop,B,18,60,or,right,incongruent,left,Switch
cp_stroop,B,18,61,or,left,congruent,left,Repeat
cp_stroop,B,18,62,or,right,incongruent,left,Repeat
cp_stroop,B,18,63,or,left,incongruent,left,Repeat
cp_stroop,B,18,64,or,right,congruent,right,Switch
cp_stroop,B,18,65,or,left,incongruent,left,Switch
cp_stroop,B,18,66,or,right,incongruent,left,Repeat
cp_stroop,B,18,67,or,left,congruent,left,Repeat
cp_stroop,B,18,68,or,right,congruent,left,Repeat
cp_stroop,B,18,69,or,right,congruent,right,Switch
cp_stroop,B,18,70,or,left,congruent,right,Repeat
cp_stroop,B,18,71,or,left,congruent,right,Repeat
cp_stroop,B,18,72,or,right,incongruent,right,Repeat
cp_stroop,B,18,73,or,left,congruent,left,Switch
cp_stroop,B,18,74,or,right,congruent,right,Switch
cp_stroop,B,18,75,or,left,incongruent,right,Repeat
cp_stroop,B,18,76,or,left,incongruent,left,Switch
cp_stroop,B,18,77,or,right,congruent,right,Switch
cp_stroop,B,18,78,or,right,incongruent,left,Switch
cp_stroop,B,18,79,or,right,incongruent,left,Repeat
cp_stroop,B,18,80,or,left,congruent,right,Switch
cp_stroop,B,18,81,or,right,incongruent,left,Switch
cp_stroop,B,18,82,or,left,incongruent,right,Switch
cp_stroop,B,18,83,or,left,congruent,right,Repeat
cp_stroop,B,18,84,or,left,congruent,right,Repeat
cp_stroop,B,18,85,or,right,congruent,left,Switch
cp_stroop,B,18,86,or,right,congruent,left,Repeat
cp_stroop,B,18,87,or,right,incongruent,right,Switch
cp_stroop,B,18,88,or,left,incongruent,left,Switch
cp_stroop,B,18,89,or,right,congruent,right,Switch
cp_stroop,B,18,90,or,left,incongruent,right,Repeat
cp_stroop,B,18,91,or,left,congruent,right,Repeat
cp_stroop,B,18,92,or,right,congruent,left,Switch
cp_stroop,B,18,93,or,right,incongruent,left,Repeat
cp_stroop,B,18,94,or,right,incongruent,left,Repeat
cp_stroop,B,18,95,or,left,congruent,right,Switch
