block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,47,0,mov,100,incongruent,left
cp_prp,A,47,1,mov,300,congruent,left
cp_prp,A,47,2,mov,300,congruent,right
cp_prp,A,47,3,mov,600,congruent,left
cp_prp,A,47,4,mov,600,incongruent,right
cp_prp,A,47,5,mov,300,congruent,right
cp_prp,A,47,6,mov,300,incongruent,left
cp_prp,A,47,7,mov,600,incongruent,right
cp_prp,A,47,8,mov,300,incongruent,right
cp_prp,A,47,9,mov,100,incongruent,right
cp_prp,A,47,10,mov,300,incongruent,left
cp_prp,A,47,11,mov,100,incongruent,right
cp_prp,A,47,12,mov,100,incongruent,right
cp_prp,A,47,13,mov,100,congruent,left
cp_prp,A,47,14,mov,100,incongruent,left
cp_prp,A,47,15,mov,600,incongruent,left
cp_prp,A,47,16,mov,600,congruent,left
cp_prp,A,47,17,mov,600,congruent,right
cp_prp,A,47,18,mov,100,incongruent,right
cp_prp,A,47,19,mov,300,congruent,left
cp_prp,A,47,20,mov,100,congruent,right
cp_prp,A,47,21,mov,100,incongruent,right
cp_prp,A,47,22,mov,100,incongruent,left
cp_prp,A,47,23,mov,100,congruent,left
cp_prp,A,47,24,mov,300,congruent,left
cp_prp,A,47,25,mov,600,incongruent,right
cp_prp,A,47,26,mov,600,incongruent,left
cp_prp,A,47,27,mov,600,congruent,right
cp_prp,A,47,28,mov,300,congruent,right
cp_prp,A,47,29,mov,300,incongruent,right
cp_prp,A,47,30,mov,600,incongruent,right
cp_prp,A,47,31,mov,300,incongruent,left
cp_prp,A,47,32,mov,600,congruent,left
cp_prp,A,47,33,mov,100,incongruent,left
cp_prp,A,47,34,mov,300,congruent,right
cp_prp,A,47,35,mov,100,incongruent,left
cp_prp,A,47,36,mov,100,congruent,right
cp_prp,A,47,37,mov,300,incongruent,left
cp_prp,A,47,38,mov,600,incongruent,left
cp_prp,A,47,39,mov,100,congruent,left
cp_prp,A,47,40,mov,600,congruent,right
cp_prp,A,47,41,mov,300,incongruent,right
cp_prp,A,47,42,mov,600,congruent,right
cp_prp,A,47,43,mov,300,incongruent,right
cp_prp,A,47,44,mov,100,incongruent,right
cp_prp,A,47,45,mov,300,incongruent,left
cp_prp,A,47,46,mov,600,incongruent,left
cp_prp,A,47,47,mov,100,congruent,left
cp_prp,A,47,48,mov,600,congruent,left
cp_prp,A,47,49,mov,300,congruent,left
cp_prp,A,47,50,mov,100,congruent,right
cp_prp,A,47,51,mov,600,congruent,left
cp_prp,A,47,52,mov,100,congruent,right
cp_prp,A,47,53,mov,600,congruent,right
cp_prp,A,47,54,mov,100,incongruent,left
cp_prp,A,47,55,mov,600,incongruent,right
cp_prp,A,47,56,mov,600,congruent,left
cp_prp,A,47,57,mov,100,congruent,left
cp_prp,A,47,58,mov,600,congruent,left
cp_prp,A,47,59,mov,300,incongruent,left
cp_prp,A,47,60,mov,300,congruent,right
cp_prp,A,47,61,mov,300,incongruent,left
cp_prp,A,47,62,mov,600,incongruent,right
cp_prp,A,47,63,mov,600,incongruent,left
cp_prp,A,47,64,mov,100,incongruent,left
cp_prp,A,47,65,mov,300,congruent,right
cp_prp,A,47,66,mov,300,congruent,right
cp_prp,A,47,67,mov,600,congruent,left
cp_prp,A,47,68,mov,300,incongruent,right
cp_prp,A,47,69,mov,300,incongruent,right
cp_prp,A,47,70,mov,600,congruent,right
cp_prp,A,47,71,mov,600,incongruent,right
cp_prp,A,47,72,mov,100,incongruent,left
cp_prp,A,47,73,mov,300,congruent,left
cp_prp,A,47,74,mov,300,incongruent,left
cp_prp,A,47,75,mov,300,congruent,left
cp_prp,A,47,76,mov,600,incongruent,left
cp_prp,A,47,77,mov,100,congruent,left
cp_prp,A,47,78,mov,100,congruent,left
cp_prp,A,47,79,mov,100,congruent,left
cp_prp,A,47,80,mov,300,congruent,left
cp_prp,A,47,81,mov,300,incongruent,right
cp_prp,A,47,82,mov,100,congruent,right
cp_prp,A,47,83,mov,100,congruent,right
cp_prp,A,47,84,mov,100,congruent,right
cp_prp,A,47,85,mov,600,congruent,right
cp_prp,A,47,86,mov,600,congruent,right
cp_prp,A,47,87,mov,600,incongruent,right
cp_prp,A,47,88,mov,600,incongruent,left
cp_prp,A,47,89,mov,300,incongruent,right
cp_prp,A,47,90,mov,300,congruent,right
cp_prp,A,47,91,mov,100,incongruent,right
cp_prp,A,47,92,mov,300,congruent,left
cp_prp,A,47,93,mov,100,congruent,right
cp_prp,A,47,94,mov,100,incongruent,right
cp_prp,A,47,95,mov,600,incongruent,left
