block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,12,0,or,incongruent,right,First
cp_stroop,B,12,1,or,congruent,right,Repeat
cp_stroop,B,12,2,or,congruent,left,Switch
cp_stroop,B,12,3,or,incongruent,left,Repeat
cp_stroop,B,12,4,or,congruent,right,Switch
cp_stroop,B,12,5,or,congruent,left,Switch
cp_stroop,B,12,6,or,congruent,left,Repeat
cp_stroop,B,12,7,or,incongruent,left,Repeat
cp_stroop,B,12,8,or,congruent,right,Switch
cp_stroop,B,12,9,or,congruent,right,Repeat
cp_stroop,B,12,10,or,incongruent,left,Switch
cp_stroop,B,12,11,or,incongruent,right,Switch
cp_stroop,B,12,12,or,congruent,left,Switch
cp_stroop,B,12,13,or,congruent,left,Repeat
cp_stroop,B,12,14,or,incongruent,right,Switch
cp_stroop,B,12,15,or,congruent,left,Switch
cp_stroop,B,12,16,or,congruent,right,Switch
cp_stroop,B,12,17,or,congruent,right,Repeat
cp_stroop,B,12,18,or,incongruent,right,Repeat
cp_stroop,B,12,19,or,incongruent,left,Switch
cp_stroop,B,12,20,or,incongruent,left,Repeat
cp_stroop,B,12,21,or,congruent,left,Repeat
cp_stroop,B,12,22,or,congruent,right,Switch
cp_stroop,B,12,23,or,congruent,right,Repeat
cp_stroop,B,12,24,or,congruent,right,Repeat
cp_stroop,B,12,25,or,congruent,left,Switch
cp_stroop,B,12,26,or,congruent,right,Switch
cp_stroop,B,12,27,or,incongruent,left,Switch
cp_stroop,B,12,28,or,incongruent,left,Repeat
cp_stroop,B,12,29,or,incongruent,right,Switch
cp_stroop,B,12,30,or,congruent,right,Repeat
cp_stroop,B,12,31,or,incongruent,right,Repeat
cp_stroop,B,12,32,or,incongruent,left,Switch
cp_stroop,B,12,33,or,congruent,left,Repeat
cp_stroop,B,12,34,or,congruent,right,Switch
cp_stroop,B,12,35,or,incongruent,left,Switch
cp_stroop,B,12,36,or,congruent,right,Switch
cp_stroop,B,12,37,or,incongruent,right,Repeat
cp_stroop,B,12,38,or,incongruent,right,Repeat
cp_stroop,B,12,39,or,incongruent,left,Switch
cp_stroop,B,12,40,or,congruent,right,Switch
cp_stroop,B,12,41,or,congruent,left,Switch
cp_stroop,B,12,42,or,congruent,left,Repeat
cp_stroop,B,12,43,or,incongruent,right,Switch
cp_stroop,B,12,44,or,incongruent,right,Repeat
cp_stroop,B,12,45,or,congruent,left,Switch
cp_stroop,B,12,46,or,incongruent,left,Repeat
cp_stroop,B,12,47,or,incongruent,left,Repeat
cp_stroop,B,12,48,or,incongruent,left,Repeat
cp_stroop,B,12,49,or,incongruent,right,Switch
cp_stroop,B,12,50,or,congruent,left,Switch
cp_stroop,B,12,51,or,incongruent,left,Repeat
cp_stroop,B,12,52,or,congruent,left,Repeat
cp_stroop,B,12,53,or,congruent,left,Repeat
cp_stroop,B,12,54,or,incongruent,right,Switch
cp_stroop,B,12,55,or,incongruent,right,Repeat
cp_stroop,B,12,56,or,incongruent,left,Switch
cp_stroop,B,12,57,or,incongruent,right,Switch
cp_stroop,B,12,58,or,incongruent,right,Repeat
cp_stroop,B,12,59,or,incongruent,right,Repeat
cp_stroop,B,12,60,or,congruent,left,Switch
cp_stroop,B,12,61,or,congruent,right,Switch
cp_stroop,B,12,62,or,incongruent,right,Repeat
cp_stroop,B,12,63,or,incongruent,right,Repeat
cp_stroop,B,12,64,or,incongruent,left,Switch
cp_stroop,B,12,65,or,congruent,left,Repeat
cp_stroop,B,12,66,or,incongruent,right,Switch
cp_stroop,B,12,67,or,incongruent,left,Switch
cp_stroop,B,12,68,or,incongruent,left,Repeat
cp_stroop,B,12,69,or,congruent,left,Repeat
cp_stroop,B,12,70,or,incongruent,left,Repeat
cp_stroop,B,12,71,or,incongruent,right,Switch
cp_stroop,B,12,72,or,congruent,right,Repeat
cp_stroop,B,12,73,or,congruent,right,Repeat
cp_stroop,B,12,74,or,incongruent,left,Switch
cp_stroop,B,12,75,or,incongruent,right,Switch
cp_stroop,B,12,76,or,incongruent,right,Repeat
cp_stroop,B,12,77,or,congruent,left,Switch
cp_stroop,B,12,78,or,congruent,right,Switch
cp_stroop,B,12,79,or,congruent,right,Repeat
cp_stroop,B,12,80,or,congruent,right,Repeat
cp_stroop,B,12,81,or,congruent,right,Repeat
cp_stroop,B,12,82,or,congruent,left,Switch
cp_stroop,B,12,83,or,congruent,right,Switch
cp_stroop,B,12,84,or,incongruent,left,Switch
cp_stroop,B,12,85,or,incongruent,left,Repeat
cp_stroop,B,12,86,or,congruent,right,Switch
cp_stroop,B,12,87,or,incongruent,left,Switch
cp_stroop,B,12,88,or,congruent,left,Repeat
cp_stroop,B,12,89,or,congruent,left,Repeat
cp_stroop,B,12,90,or,incongruent,left,Repeat
cp_stroop,B,12,91,or,incongruent,right,Switch
cp_stroop,B,12,92,or,congruent,left,Switch
cp_stroop,B,12,93,or,congruent,left,Repeat
cp_stroop,B,12,94,or,congruent,right,Switch
cp_stroop,B,12,95,or,incongruent,right,Repeat
